uid,rank,activity,type
tf:50cecd73d8d64f04aaf47db85a78ab03,2,Comp2,production_tasks
tf:0f5c085729d34c74a3529430427e87c6,3,Comp3,production_tasks
tf:4c92e12350de4236ae53acd2d32c33d4,4,Comp1,production_tasks
tf:fca04a200e18473695581809a0b6d71e,5,Comp3,production_tasks
tf:77852e183e75417281292046918bd1af,6,Comp1,production_tasks
tf:4f21fc544f3e424bb35e2a5175f1b293,7,Comp3,production_tasks
tf:287def00a59745e49159a4bb7c34b36d,8,Comp3,production_tasks
tf:ce3bbf0aeaa5405a84a69b2be4b8c488,0,Comp2,production_tasks
tf:4cd34c4907c9401fa1dc54d8a80f4411,1,Comp1,production_tasks
tf:adc0855098374216b53705c7c3e09ff0,2,Comp3,production_tasks
tf:8d5f0f4ba5d64663aaf0cd8488b45244,3,Comp3,production_tasks
tf:f69f63b2784140e0ac29706750ca8c1a,4,Comp3,production_tasks
tf:2bda27b3060c44cab97361c7da63ae31,0,Comp1,production_tasks
tf:3b6a1a074f4847b394066ca493675831,1,Comp2,production_tasks
tf:e0761284075d4dd59569e646e3405d8e,2,Comp2,production_tasks
tf:a667b150acfb4e9ab1a4bdec9471317e,3,Comp3,production_tasks
tf:f1a5fdc47c7e45bba6b4cdc35fcc51a8,4,Comp3,production_tasks
tf:d72b302023eb4e11a6fcee69784b9b9c,5,Comp2,production_tasks
tf:2210aa63207d4efc923a87d667d64520,6,Comp1,production_tasks
tf:af16bd83abb64f8c94baf1445e8b6cc2,7,Comp3,production_tasks
tf:fffa9b644285436fbd485978a2fe827f,0,Comp2,production_tasks
tf:f4cae28ff0b04e819ffb59bf490ac095,1,Comp3,production_tasks
tf:51d701c7896b4d91b113bf9d978d9f48,2,Comp1,production_tasks
tf:c24561a95378459281cb6466278d1497,3,Comp3,production_tasks
tf:05fda29b32ca43cf9564138f578f87dc,4,Comp2,production_tasks
tf:a5ff51d71fb24553b0d57978f0a6a84d,5,Comp1,production_tasks
tf:4a7a56228e76415e9ae6efa4b08f1441,0,Comp1,production_tasks
tf:c556591af7924c5ca03fd4e25b5bd282,1,Comp1,production_tasks
tf:1d408155e62f4b0d88a4724f8ca00e0e,2,Comp1,production_tasks
tf:af219672c74b47288d93560bb968ec05,3,Comp2,production_tasks
tf:1354c8aea185404989320e1fbf02e47b,4,Comp2,production_tasks
tf:e5ecd186c2ce41788b30de3407811930,5,Comp1,production_tasks
tf:6b4cd684e3ea4f99ae877246a8497e47,6,Comp1,production_tasks
tf:bf749ae8588b41dc91dfc4aaacdc02e3,7,Comp3,production_tasks
tf:b70ffc32c7d244a29251fca6bafd9248,8,Comp3,production_tasks
tf:d831929ee19b4aa7835b788c3b5bade7,0,Comp2,production_tasks
tf:ba46ed911643453bba32eaa6e190226c,1,Comp3,production_tasks
tf:8580e7d2fba04a4fa87ec9d5156aa163,2,Comp2,production_tasks
tf:ec77289f65084debb0ff69e6a00e17ff,3,Comp3,production_tasks
tf:96216ae4ecd0488a8d2e35b54f8340b0,4,Comp1,production_tasks
tf:e4ec8fdfc6a64599b86ec7d6f173801b,0,Comp1,production_tasks
tf:7b71ca62d6ce4e87aa006f45c41b1e9c,1,Comp2,production_tasks
tf:94b383a39ec649708544f62693cdd39e,2,Comp2,production_tasks
tf:29da15da7231437fb44a72e1b9f86308,3,Comp2,production_tasks
tf:c1eabae742174ff9b43ce235206249df,4,Comp1,production_tasks
tf:92d9aa1c39c547988c9a1cda6bc95001,5,Comp3,production_tasks
tf:f69a61e9a28f4f0fb299fdc5d94ff95c,6,Comp2,production_tasks
tf:118c2f72ad9f4ba480403fa067e8e052,0,Comp1,production_tasks
tf:e263a7c95a694568ad8f839abb4a930b,1,Comp2,production_tasks
tf:e4b53ec0c8b147f0b2d1808de96fb8f6,2,Comp2,production_tasks
tf:a4305543c5bd435fa82b03e39339efd4,3,Comp1,production_tasks
tf:1523642f10664953b08d01caf0545b3f,4,Comp1,production_tasks
tf:9138f8a0b3494f02a3b90dabd3008fb8,5,Comp1,production_tasks
tf:607e593e07a94a56be363a32c1350049,0,Comp3,production_tasks
tf:469ea910ca23435eb2f28192932e85b1,1,Comp3,production_tasks
tf:b78d06f687a942bbb4f14f76df25b4ee,2,Comp2,production_tasks
tf:9f3b9d65cd6c471ab5f55a10984cdbff,3,Comp2,production_tasks
tf:99bfb3f803dd4263aaeeff3546cc5d60,4,Comp1,production_tasks
tf:d808e36087d24f4f8ad12b5d0051bc3a,5,Comp3,production_tasks
tf:c4c100ad098a42f6817fea4241783725,6,Comp3,production_tasks
tf:d5e59ef3392e4810bec4ae7d8f0ebd29,7,Comp1,production_tasks
tf:c7d8e8399f7a48469df0672d589a0b0f,0,Comp1,production_tasks
tf:0c53677ecf244d5bbd3675a7126f2b1b,1,Comp1,production_tasks
tf:7f6723bbf9ed4b98aa045b31cbb8ba34,2,Comp2,production_tasks
tf:0fc2742ba7fb4cd7a59d19cc0f4506f7,3,Comp3,production_tasks
tf:70085dfc478a4ee9b97986c2ec1dca7a,4,Comp2,production_tasks
tf:2b589dc154314cb9a1a235f7748316bf,5,Comp2,production_tasks
tf:98dfada33a8843c6bba67e1483a2ac45,6,Comp1,production_tasks
tf:3aafce3572c8462e9ec4d2f2c0934125,0,Comp1,production_tasks
tf:fe7384d92f7841c0878f9c76d87d0019,1,Comp2,production_tasks
tf:d3c947db19af485dbc4d55de4d77910d,2,Comp3,production_tasks
tf:13de69281ac943eba0a11d7843af292c,3,Comp1,production_tasks
tf:d9115cf604824d5db407128da095e1ba,4,Comp1,production_tasks
tf:2720b24a79004774bdfd142fc1013a38,0,Comp1,production_tasks
tf:f76da5726dde4d00aa776eb41e93409e,1,Comp2,production_tasks
tf:0764e32c42744e10b555123b0e15b954,2,Comp2,production_tasks
tf:fe8a3fefc5ed427f9d76a53fa57cb335,3,Comp2,production_tasks
tf:4bba57ee1eaf43e391f138038fc92f37,4,Comp1,production_tasks
tf:af68780d6dc94599b09943e2ae1be103,0,Comp3,production_tasks
tf:0748874de90d4c54b0fc2ff8d7a2aa32,1,Comp1,production_tasks
tf:24d1dc42b37f48bdaafc11af07c1391a,2,Comp3,production_tasks
tf:b62b2be339214fd58ecdad513d8d57cd,3,Comp2,production_tasks
tf:770b0895f5da4282bf4ff449e23fe75a,4,Comp2,production_tasks
tf:e739dee9aeb3487db87ddbf29f8bae56,5,Comp1,production_tasks
tf:ea2c3d1c2992419d998314c2628e3686,6,Comp3,production_tasks
tf:b53426a9d9cb40ef978ee1b437139376,7,Comp2,production_tasks
tf:cf0eb936dbd2434db48bd4e314ca5f12,0,Comp1,production_tasks
tf:910821de93c74807949b96c675adb4ad,1,Comp1,production_tasks
tf:cdd308c1eafb481ca4aa36aebd6f2694,2,Comp1,production_tasks
tf:3174e5a54743400ab378777880e5e6c2,3,Comp2,production_tasks
tf:83b52bf1951c41f5a17deba350bdc4d4,4,Comp2,production_tasks
tf:bd6b46f9d3e14c888cd6204f7aeee0df,0,Comp2,production_tasks
tf:a0f729acec4e4e0daaf5ab91ac1a93f8,1,Comp3,production_tasks
tf:d297e18acd744efbb050fae84d80ca29,2,Comp2,production_tasks
tf:8ea3eb6a3bfa4377a06cdfa4e2b9f5a3,3,Comp2,production_tasks
tf:39107f7cb66340cfbccf3d6e1585a7d9,4,Comp3,production_tasks
tf:3869910309324480a2bbd87de9b269ef,5,Comp3,production_tasks
tf:32f7c78974474e7483ef0ca01241769a,6,Comp1,production_tasks
tf:53441b33078c429fa39b9144404f0400,7,Comp3,production_tasks
tf:e4deac46129e464e98c9c7f1ef68ab38,0,Comp2,production_tasks
tf:4570040daecb450997736e0c710a1bb5,1,Comp2,production_tasks
tf:477eeec633bd41a58253ac7f542e35ad,2,Comp2,production_tasks
tf:6ac2afb00ff44de98d2fafdadaa1f0f5,3,Comp1,production_tasks
tf:56fea8a416bb46b198c423097d79b597,4,Comp1,production_tasks
tf:f8144c8aebe04ab9940a2c67849b4fb9,5,Comp2,production_tasks
tf:5204d9662b634b28b3d61eb8cb981dfa,6,Comp3,production_tasks
tf:f3e30bdb2bce49a5beea01fb74a75dec,0,Comp1,production_tasks
tf:5ec50f29b54f4c81a9013733cf8c73e8,1,Comp3,production_tasks
tf:2517622e25d746958e1220e6487a0dc5,2,Comp1,production_tasks
tf:4e21ce1da78648d3b524ac06d60a5d56,3,Comp3,production_tasks
tf:2157a7b6837a4e8d89b65d378fd4243b,4,Comp2,production_tasks
tf:d87bc11c392d4f03b8f07ca9f33c9c03,5,Comp3,production_tasks
tf:f3f430addc534002a737178f8701ed73,0,Comp2,production_tasks
tf:8e0026c3fca3457d8936eb37b84b3164,1,Comp2,production_tasks
tf:758ca1e5496a40ad8ec939b9255efb20,2,Comp2,production_tasks
tf:2df644648f5a497989f86ca8e9adb20d,3,Comp1,production_tasks
tf:14e0c5ed6b0e4fd087f4f14ec797a676,4,Comp3,production_tasks
tf:e4fc1556d3044d5aa4ced3268eca4dcb,5,Comp1,production_tasks
tf:959b77eeff584d9c9281417e08c5f4b9,6,Comp1,production_tasks
tf:ff8720921e744b42a8a61c63e54b37df,7,Comp2,production_tasks
tf:53ebd56a84a64458945128d4cee29bec,8,Comp1,production_tasks
tf:2a12c07481ea4268b421069446e16554,0,Comp3,production_tasks
tf:8673b3096a974884b627213fd9187350,1,Comp1,production_tasks
tf:b425412467154486b5ec9712feb1aced,2,Comp1,production_tasks
tf:78c969adf2884f109f177978242ceb6f,3,Comp2,production_tasks
tf:ffc7d1fc836e4730b8a26478746639c7,4,Comp3,production_tasks
tf:9f26e38d493b40c1a2a2c5fc65b2e5d9,5,Comp3,production_tasks
tf:01d22a5d87e5423b9733a045f4012363,6,Comp3,production_tasks
tf:b943a67391df4513ab9fea50fc06d0cc,7,Comp2,production_tasks
tf:f8b0b46f578a473b9f767a070b9ca05c,8,Comp1,production_tasks
tf:a5118f7646a945cc925eb5dca3e0d2d0,0,Comp1,production_tasks
tf:1ae9133f6062499f984b50a59cc1f7ee,1,Comp3,production_tasks
tf:0e3eda8141bb4de3af3606f324f56e20,2,Comp2,production_tasks
tf:fb0d2bd71d0242f4ae9f09c825b01461,3,Comp3,production_tasks
tf:2dbe3542f8e54d5c9c25f50b3aa028ca,4,Comp3,production_tasks
tf:5d5f272a135a43f588c1bf7958865ee8,0,Comp1,production_tasks
tf:73581e405a15407b885ba555934c379f,1,Comp2,production_tasks
tf:d312dcf88d244dba912b9a32900c5c0c,2,Comp3,production_tasks
tf:3d53486ba7ec408f8656824de1cc4e28,3,Comp2,production_tasks
tf:84e7a9e40ac74e9dbec064c1301c4d6e,4,Comp2,production_tasks
tf:7e830a536f1f4a56a4f93221138f2722,5,Comp2,production_tasks
tf:f966212cd3b34dd68a2cc4126eb39b81,0,Comp1,production_tasks
tf:b8109bbf84c0474f838228497710ff5b,1,Comp3,production_tasks
tf:93a68cafe5014ffc87c204fc59a33adb,2,Comp1,production_tasks
tf:2436fddd2f8a405eb28117df39a9d5e7,3,Comp2,production_tasks
tf:69925824fb8c4f5cbce2955a6b4237ec,4,Comp2,production_tasks
tf:60b0d785382e4372822c59bdeef8f3fb,0,Comp1,production_tasks
tf:1cb1debb388346fbb5373ad6c527745e,1,Comp3,production_tasks
tf:4e19f0b9a3c445ba96a348be470cce7c,2,Comp3,production_tasks
tf:c88d54b8cb294f09bc110955057d52a3,3,Comp1,production_tasks
tf:7792c63d497e41978cd6e18ec13663ad,4,Comp1,production_tasks
tf:bd54f795666742b19b8dfce79d04fc45,5,Comp2,production_tasks
tf:58f4dab8f77f44d1af86ae9844852b02,0,Comp3,production_tasks
tf:d0a444ef3363437da0406a3a07a539d7,1,Comp3,production_tasks
tf:c28f543e087e45bcba5c4e80a27f930e,2,Comp3,production_tasks
tf:850df33eaa894087998d3073c05bd4c7,3,Comp2,production_tasks
tf:1e203519172946d985cbcf393023a8f9,4,Comp1,production_tasks
tf:22b509bcd24f421dbb5ce54070cef793,5,Comp2,production_tasks
tf:f70d2c44fe15418a9c880554d1ebf344,0,Comp2,production_tasks
tf:a0c14f140ce94ed4a399480242242498,1,Comp1,production_tasks
tf:fc23f2b38c984943b0345b83138fe3f0,2,Comp3,production_tasks
tf:8a3d31c134e147128437032548e2fd1a,3,Comp2,production_tasks
tf:a5216526f9b74009af4fdf06d89c6149,4,Comp1,production_tasks
tf:a36dc34104ac49c49fbadd5dc4621509,0,Comp1,production_tasks
tf:a32ef78089fc4e3c8059ad40587453ee,1,Comp2,production_tasks
tf:a26bd96cab934e3d87a3281115647e00,2,Comp1,production_tasks
tf:2141abdb2f04411aad76c02248b2168b,3,Comp3,production_tasks
tf:5e6f70e41fc042be8bd43109c0b1ee38,4,Comp3,production_tasks
tf:ef431632e09c4c9aaa9205acb966085e,0,Comp3,production_tasks
tf:84ad8732d41b4d3e9736375098b01122,1,Comp2,production_tasks
tf:697f0169959042328e616cd66c9f9520,2,Comp2,production_tasks
tf:a0d9faf1d6914418b63824030ce2c523,3,Comp3,production_tasks
tf:13c0b63583fd437e9caad117c2c1ee58,4,Comp1,production_tasks
tf:1722ab7cc9d946ca8adb3a6d150ecead,5,Comp2,production_tasks
tf:0fc5da946f864dcba6ee9451308f5fbc,0,Comp2,production_tasks
tf:2dc274c782c94e07b939e313f4d6df3a,1,Comp1,production_tasks
tf:a041f4f08de6470fa7207439c4c6c322,2,Comp3,production_tasks
tf:e11407cb14584d5a95b8327e864a6e44,3,Comp3,production_tasks
tf:04be4fcdedae4348bc4f2dcb59e55e84,4,Comp1,production_tasks
tf:e7924ce415954839b3a2dbe14eb2d91b,0,Comp1,production_tasks
tf:7cbc67889f0e4a068b21057a8c085c3c,1,Comp3,production_tasks
tf:44269721c200438cae6dc1ac3225dc6a,2,Comp1,production_tasks
tf:5d80b0e3e9a945d38da96270d7ed7719,3,Comp1,production_tasks
tf:543ea369c39348f6a58c68c37b728c5a,4,Comp2,production_tasks
tf:47a5cd739c2a44be903da0bd80e76ef2,5,Comp1,production_tasks
tf:718c693119694a37b82827963cda459d,0,Comp3,production_tasks
tf:33cf64d6994946bf83810361f03bbb53,1,Comp3,production_tasks
tf:38440e45603840feaa9f88ca15aca0ed,2,Comp2,production_tasks
tf:2fc7e1e9736943aba2a6ef87974e3a4d,3,Comp3,production_tasks
tf:e82a2bc60dc044c0a2200f5840aa661c,4,Comp2,production_tasks
tf:cd122b816519437c9fe51113a74c0138,5,Comp3,production_tasks
tf:bbb20025f10542f2b3148adcb55e915a,6,Comp2,production_tasks
tf:07d6763ccb3643ea8067692c994252ad,0,Comp3,production_tasks
tf:8e8a9a3caa98434ebd4dea5ee07bf0b7,1,Comp3,production_tasks
tf:63f0202e055e4a1e81200bb25d1a68c7,2,Comp1,production_tasks
tf:d5fda2fd72714a05ac205ce6783771f8,3,Comp3,production_tasks
tf:9d1c2a93a8964e888bacb34aa6e9ebdf,4,Comp1,production_tasks
tf:239a6f0fdee44aa1ad0d2c4eda35dec5,5,Comp2,production_tasks
tf:6e84a8e7643140038a72e1c3d95b334b,0,Comp3,production_tasks
tf:212d1edc0956453abeb7692b932def57,1,Comp1,production_tasks
tf:7d7461d9f1ea411ba124f57c0cbe64e4,2,Comp3,production_tasks
tf:8f9e90f2354a4860938144a8f613cb6c,3,Comp3,production_tasks
tf:7faeb23eb0044bb2be107dee51fad381,4,Comp3,production_tasks
tf:6521a4fd2c53494b8b55adf908086d51,5,Comp3,production_tasks
tf:0f34ad0373b645ba9c560e0a65233afd,0,Comp1,production_tasks
tf:7464aa4c09284eb7babd65efb5d4449c,1,Comp3,production_tasks
tf:ef21a96a90ec491dac961f7b9f4eec63,2,Comp2,production_tasks
tf:7ca27f08be9b404f9acc8765dd83b24b,3,Comp2,production_tasks
tf:6311a3190ec446fb9d7bf4d0cffe5b4c,4,Comp3,production_tasks
tf:8d06a90c8ac745be98f727efb7ad53bd,5,Comp2,production_tasks
tf:d196317292fa40ee875bacc346bf4bcd,6,Comp1,production_tasks
tf:a27f84e79afb45fd8311a5f0dcf698f8,7,Comp2,production_tasks
tf:c088a3cd65b14098bce7768dfeefe7ec,0,Comp2,production_tasks
tf:884dc3e597ab4dd8b4344116e53dbe28,1,Comp1,production_tasks
tf:f0cf5e794816441bbcf6bcb55ee83d44,2,Comp2,production_tasks
tf:fa61b769dffc4f9ca8fb6962b8c8e3c5,3,Comp1,production_tasks
tf:3aff005a6f66435cb66ebd6bef7d5315,4,Comp2,production_tasks
tf:4823ddd9a0744d159a80ca94fe958a7d,0,Comp3,production_tasks
tf:bac3ffc2be564b4ba485fe36dcebdeac,1,Comp1,production_tasks
tf:617dd4619d884a73a29c321ed0633b00,2,Comp2,production_tasks
tf:8ce042a5a06e443d906f591feba561a5,3,Comp1,production_tasks
tf:c5f81f9746e24cddb8519ce59c5a6e23,4,Comp1,production_tasks
tf:f80536e980924b00a8a026adc23d638e,5,Comp1,production_tasks
tf:97f20aafc9c34c93ae69114921cdec6f,6,Comp2,production_tasks
tf:dd6d7a6275be48db83daed08ac7f3408,0,Comp2,production_tasks
tf:61695682d0d44ee5a05dda63838db2a4,1,Comp3,production_tasks
tf:4aedfb197b594ae1b9c34675d00a00f7,2,Comp1,production_tasks
tf:5660662cbed34fdca3f3aebb3df1a796,3,Comp3,production_tasks
tf:189908e2f3c943b9a613aa503a78b8e7,4,Comp2,production_tasks
tf:af44977134b34b809c142d711549f028,5,Comp2,production_tasks
tf:54a1e0e62ebf464e9cecc2c267866282,0,Comp2,production_tasks
tf:06e3529ce6334212be4ce06766d1d17d,1,Comp1,production_tasks
tf:5a9aceb2f0014877a4e34d1929d17ce3,2,Comp1,production_tasks
tf:d9a29d8d0cda4cf49954854b408ff3f6,3,Comp1,production_tasks
tf:c3e5de2d070d4c4381d181a4f0c9bde4,4,Comp2,production_tasks
tf:cc5b5b8a58694f029182787c265426b6,5,Comp1,production_tasks
tf:9f00907b8d2c4e49aae6e46879f84175,0,Comp3,production_tasks
tf:bf4a7f108d614d7f81dc04004a9f9530,1,Comp3,production_tasks
tf:87eac44180e1477785e554dfc9346cf4,2,Comp2,production_tasks
tf:c91ce7a08dd24b938340d710ea772e60,3,Comp1,production_tasks
tf:16611f97cc6342d590ea30f4bb69000a,4,Comp3,production_tasks
tf:505ab1e253be4a6194c0baeda1a9a51c,5,Comp2,production_tasks
tf:0d17d20c95fd486b9925767576696f5c,6,Comp3,production_tasks
tf:6fc18c02e3af4dd9b02ea083dc154760,7,Comp1,production_tasks
tf:27be93a4fa5345cdb1bd7a5e1a214035,0,Comp2,production_tasks
tf:dde47e3a532e41419f3e381466f44d99,1,Comp2,production_tasks
tf:9a71d0003afb4dcc9c9b7ab64cae8b00,2,Comp3,production_tasks
tf:ad91ea7dd1cc4d73aaae52f9717df8ba,3,Comp2,production_tasks
tf:ff45cf5de9a04ae9a5fbc8e6dd07b862,4,Comp2,production_tasks
tf:a643310d8d8f4210a57a039773bbcd19,5,Comp3,production_tasks
tf:56ce9c6eea9b4c33af41ad1b1b63a7f0,6,Comp1,production_tasks
tf:f81b2c0c06e042b889d4f9af4119a00d,0,Comp3,production_tasks
tf:173d03c64f904646bcb6e81c71bc684f,1,Comp3,production_tasks
tf:540beff429ea46fc9aaa99eac224c362,2,Comp1,production_tasks
tf:e27a4dd94aa140418f70f6cb05a6949b,3,Comp2,production_tasks
tf:5962bb06fe2f4033a92698f20d4b739a,4,Comp2,production_tasks
tf:1870ffe9225b470880dde242d19ef151,5,Comp2,production_tasks
tf:cac52ac3aaa542bda9129bd8dd0c6f82,6,Comp1,production_tasks
tf:cb555d10d1fb4c4d9c69f0b98050e631,7,Comp3,production_tasks
tf:b82471f0bf2342c7b225902f14a8d646,8,Comp2,production_tasks
tf:a90a002421b0498b990896a86e062b0b,0,Comp3,production_tasks
tf:97769b01fe54498183410b449a8cbe0a,1,Comp2,production_tasks
tf:d47f246c6300484e99e8aab2d60f907d,2,Comp3,production_tasks
tf:fb38207e06fc44dd96ba178836fdc124,3,Comp1,production_tasks
tf:22c67ddf3b6a4a02b5ffeb086692b03a,4,Comp2,production_tasks
tf:cc110e74807842c1894ce95479572fd1,5,Comp1,production_tasks
tf:3c22b822e147413899b40cfdf248635b,0,Comp3,production_tasks
tf:e6f195022d68416894c2c350f1d132c8,1,Comp3,production_tasks
tf:4371c0f79d714e00b871263ced4c983c,2,Comp2,production_tasks
tf:763d89def5ca4b4386f4860cc144931a,3,Comp3,production_tasks
tf:5d0ec961e2cd48969e2cd8229934c25f,4,Comp1,production_tasks
tf:409e5e194e5a4d23aa59f05dad38181c,5,Comp1,production_tasks
tf:9c64f3e648a348bcae1ffe4f3fa98ccd,6,Comp3,production_tasks
tf:2115f845a35348c48b7d1e0429f3410e,0,Comp1,production_tasks
tf:280b908110594ddf9870ad6c04afb27a,1,Comp2,production_tasks
tf:de5c53ad931c4b4696f20464806bd4c3,2,Comp3,production_tasks
tf:435467a77a324516b51aa7c29e4692f0,3,Comp3,production_tasks
tf:fc150fd973f143658bb5aa89cc1c88b0,4,Comp1,production_tasks
tf:b8082ea89b054d089a9a67e0aaf5ffe1,5,Comp3,production_tasks
tf:3552710d769840429d7c21323cd22091,6,Comp3,production_tasks
tf:739ca528f7a34d9f9b1c1014b42ab652,7,Comp3,production_tasks
tf:7a21a9146c0b4117930fd1438592fffd,8,Comp2,production_tasks
tf:ea040d09cade4fafb02956cc2980355b,0,Comp2,production_tasks
tf:50bcf12db177476aadc29c424de0ee87,1,Comp1,production_tasks
tf:6b0c77d2e0d2407cb0532df22af0e46a,2,Comp1,production_tasks
tf:67a9430f996a4578becdef1aa46e0b79,3,Comp3,production_tasks
tf:35d308d36cae4258908c85b12e68b0ad,4,Comp3,production_tasks
tf:4f5c70d7913b4df1bcbfb3c624f5baec,5,Comp1,production_tasks
tf:4cef44c688e34b2c807856ad880391be,6,Comp3,production_tasks
tf:8e0d4c4a85a84c00ab2c08533e233da4,7,Comp1,production_tasks
tf:8d9f6ddbe16a45439eb043431d613c70,0,Comp3,production_tasks
tf:c28a59ffa41344819eab8b3b23f8781a,1,Comp2,production_tasks
tf:8fba90ac01834431984148778450f463,2,Comp3,production_tasks
tf:b69ca06c910244c08b63552011568f15,3,Comp3,production_tasks
tf:d1b3c5712b3f42848e4803ca1e0c71ea,4,Comp2,production_tasks
tf:8814189b118940a1a98d7ede27f0c2a0,5,Comp1,production_tasks
tf:529ce7151ab84d90bb0728bbb5c59085,6,Comp3,production_tasks
tf:b4439a32f37e4e808d2143c2783a2a30,0,Comp2,production_tasks
tf:3e8040aaf9134d7eb90aa29da2459364,1,Comp1,production_tasks
tf:039b4a02b18a40bebd8421e003bade0c,2,Comp3,production_tasks
tf:911a8e48e284431a8c2247df950f56fc,3,Comp3,production_tasks
tf:8a03a971e7a34f71ad72548305a26dfc,4,Comp1,production_tasks
tf:9ee929ea5b094d5ab9edff6cbcaf62da,5,Comp3,production_tasks
tf:f250c89d26c14d4284c5d87d3ad9714b,0,Comp2,production_tasks
tf:2974ec87caf6490291a26d61fe18951f,1,Comp1,production_tasks
tf:6bbbda57fade4c64931e8793ee5f14ac,2,Comp2,production_tasks
tf:244d5cc90ef048b4b0a2a420d7fd565b,3,Comp2,production_tasks
tf:7bdbd33538434ba4a89583a65314f8e6,4,Comp3,production_tasks
tf:6c486e87e05f433d93248a135bb88285,5,Comp1,production_tasks
tf:b063e4c4358e498abe4599e33638d369,6,Comp3,production_tasks
tf:8d442abbc8954a48853c4148b7caa315,7,Comp2,production_tasks
tf:41a1f54a382846369fa8a5c14c193ee0,8,Comp3,production_tasks
tf:5f96dd7cfd39425c9999140931c09a2c,0,Comp2,production_tasks
tf:c11ca8f95126462f8c1c5d3efc822e94,1,Comp1,production_tasks
tf:1984ba6e50be46b6b83cc29384115aa6,2,Comp1,production_tasks
tf:fb8574d805184ff983d4cf0d075bf7b4,3,Comp2,production_tasks
tf:27f7da297dbd48cab4d7248bd257ed50,4,Comp3,production_tasks
tf:67c61085485f4d9a9fa65091b9b77cb9,5,Comp3,production_tasks
tf:f1aba23f651c4123a30ff5f09817d15d,6,Comp2,production_tasks
tf:b66359b19a6044f491e63e96062f8523,0,Comp3,production_tasks
tf:b53e900f88db4137a6a874804a621a5c,1,Comp2,production_tasks
tf:52a22b0d013246c7a60abe7e5d0dc93c,2,Comp2,production_tasks
tf:050dcd45b33e4e9588b16dd5cc917bf3,3,Comp1,production_tasks
tf:99d110d14e38448688b92faa18871b4b,4,Comp1,production_tasks
tf:c2b332f19cca464a8e69639ba05c0c14,5,Comp1,production_tasks
tf:18b75d15442b4a8a82142df911a44dba,6,Comp3,production_tasks
tf:537fc436092c4f7499806e8311b1d705,7,Comp1,production_tasks
tf:2d6d26b6da3f4701b29b4a259133cdee,0,Comp3,production_tasks
tf:0dd96910d8ea4aecb32fea7d1043af75,1,Comp3,production_tasks
tf:9bc8ea0a6989419e9fcaaa2029735c2a,2,Comp3,production_tasks
tf:384996d389634e7cadf837bd20239e1a,3,Comp3,production_tasks
tf:d8cc29706a0146e7a86e567404250c34,4,Comp3,production_tasks
tf:27b9e545cfed45a4bf0910f004e7e3ae,5,Comp2,production_tasks
tf:e5bd161eaf124d9b99ebb692144b756d,6,Comp2,production_tasks
tf:8507f261eff74f218b01430695399136,0,Comp1,production_tasks
tf:f019b3218c764a61b79a6fa5cb9e17f2,1,Comp2,production_tasks
tf:bea3f60dd2e04100b330e257d6680522,2,Comp3,production_tasks
tf:c032da538c1c42a98d46bdd442c19366,3,Comp3,production_tasks
tf:5294207630a74a61bec42fd538004595,4,Comp2,production_tasks
tf:f0384776176848f6b4638697ea2cad8e,5,Comp2,production_tasks
tf:4e4014149ea54839a711f7f167ee2303,0,Comp3,production_tasks
tf:1e6b4a249dc64610a706a9b525dab829,1,Comp3,production_tasks
tf:37d3586ed3254f8e875694135b18f065,2,Comp1,production_tasks
tf:2541429c4412417f8c5768ec69030e6e,3,Comp1,production_tasks
tf:8329255d7530444b9614f3f037ce1222,4,Comp2,production_tasks
tf:76ef096f33a04cc2aa288cda49ba9ca4,5,Comp1,production_tasks
tf:7587f1c4098447cdb3b8e1e6109642d4,6,Comp2,production_tasks
tf:63c4429f54ac491783530d8114c7472a,7,Comp1,production_tasks
tf:7c37714aa8cb4c75939e8d230ae3a4fb,0,Comp3,production_tasks
tf:4286982eaa7d4518819a48e8171c1b92,1,Comp2,production_tasks
tf:62c78d7ed82c4286a100e7313a051a44,2,Comp1,production_tasks
tf:3ec9f7f814804fd2a3cae0f5ca95072b,3,Comp1,production_tasks
tf:b59c309ac38c460088b8f724bab1853e,4,Comp1,production_tasks
tf:4b384d5f49c24b8b8b59715c9ec3abe6,5,Comp1,production_tasks
tf:ec8a4c2352a7435592cc824555768a14,6,Comp2,production_tasks
tf:85f755a7033349a888bae4aa390c1eb5,7,Comp2,production_tasks
tf:49fa3801183e4fc996abec9cca52d371,0,Comp1,production_tasks
tf:9512fb521f2c434fa69d7b243b9baefd,1,Comp3,production_tasks
tf:d12b63c9af944d1791ba9288a1ed1906,2,Comp3,production_tasks
tf:c6b26f073df640ebae216414ebd4750e,3,Comp2,production_tasks
tf:d4ede1b1e0854eb78f1378ca2b56c18b,4,Comp2,production_tasks
tf:0283a3d54ee1459b8ee9c05fb7413947,5,Comp2,production_tasks
tf:bb32ad29467840afa0f3e26569e91a86,0,Comp3,production_tasks
tf:eca4f782adc142ab952cc198d9c33425,1,Comp3,production_tasks
tf:4e3d241144a24e6e8a8ca9ddf17bb479,2,Comp3,production_tasks
tf:f084b8ecc3184c0ebf14a4280e410ef6,3,Comp3,production_tasks
tf:41e1b91af7784c8ea75c3cad70d369fb,4,Comp1,production_tasks
tf:8a36f203d6f741f1bf76afa5ae27d5d0,0,Comp3,production_tasks
tf:085fc89389054658902cb1431a88622a,1,Comp1,production_tasks
