task_id,exp_id,start_time,end_time,ressource_id
tf:e37efe69dd7a42f7b91413faadaddd25,exp:10787b26d9314fe6b93aefd23fd5a962,1045.0,1049.0,ma:337b1589088344eead3c231c9a5bcee7
tf:43ea17ac6b1749b699f41870067d8188,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,732.0,733.0,ma:9d6d985485924e748c176c46ab172510
tf:68b433d11cdc477d9cf6c0b57304dc7a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,733.0,738.0,ma:c58901428d5940a793441cd3125c1240
tf:e5c8f49c30cc4f6aba060cec73cec35e,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,738.0,746.0,ma:c58901428d5940a793441cd3125c1240
tf:54ce64cc8d8f40ac9c2b49f1ec6c6bdf,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,746.0,752.0,ma:c58901428d5940a793441cd3125c1240
tf:29eee11b7e9840409e6daf57f35e607d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,752.0,757.0,ma:9d6d985485924e748c176c46ab172510
tf:a623cfb8fb374309969926e1d3efc5e1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,757.0,760.0,ma:9d6d985485924e748c176c46ab172510
tf:e5ee8b2bce854fc2b21894a326b16115,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,760.0,766.0,ma:c58901428d5940a793441cd3125c1240
tf:ae4380cd0bde443bb64688d8de84a72d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,766.0,769.0,ma:9d6d985485924e748c176c46ab172510
tf:54b3ca6787524717b2dd07992212e264,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,769.0,773.0,ma:9d6d985485924e748c176c46ab172510
tf:7a1e15fae84740478d82f2520293c0d7,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,773.0,774.0,ma:9d6d985485924e748c176c46ab172510
tf:9b4f884223894f0ba16bc0134a75652c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,774.0,775.5,ma:9d6d985485924e748c176c46ab172510
tf:a3824335b9ed4066b32b2f2a15075cbb,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,775.5,782.5,ma:c58901428d5940a793441cd3125c1240
tf:70d59aa07af44b618aa0e081639e7974,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,782.5,791.5,ma:c58901428d5940a793441cd3125c1240
tf:3a4c54a8bec249f8a9e6c90c975a4cb1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,791.5,799.5,ma:c58901428d5940a793441cd3125c1240
tf:29250a4158264bab9732324c9a480ae2,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,297.0,298.5,ma:827479427a5843d1af52efcbec8c19ca
tf:e0d737893d7d4e57a68052aba779dd4f,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,775.5,777.0,ma:9d6d985485924e748c176c46ab172510
tf:e444e47ca74c4d45b7eeee08fc73f8cc,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,777.0,781.0,ma:9d6d985485924e748c176c46ab172510
tf:825e6ef6761b440ba8d3e69698dedd41,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,786.0,794.0,ma:9d6d985485924e748c176c46ab172510
tf:503e7367dba046c88a81d517c958ea3d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,794.0,800.0,ma:9d6d985485924e748c176c46ab172510
tf:78244f34b8d14653a40fe9d2e312431b,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,800.0,801.5,ma:9d6d985485924e748c176c46ab172510
tf:dac2d7e6652c441ca9359c2ce2dd3f99,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,303.5,308.0,ma:827479427a5843d1af52efcbec8c19ca
tf:0a2dc14348a24096a608588c3c54dda8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,308.0,311.0,ma:827479427a5843d1af52efcbec8c19ca
tf:4e8bc40f961e4c21877f510ab1f45c72,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,804.5,812.5,ma:c58901428d5940a793441cd3125c1240
tf:1b2136124dc9445ab52615711ed7f75d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,812.5,816.5,ma:9d6d985485924e748c176c46ab172510
tf:a00150273c104953b011f83aecde1121,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,816.5,819.5,ma:9d6d985485924e748c176c46ab172510
tf:990a593c6cf040a7ba01eec0950d4d5f,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,819.5,830.0,ma:9d6d985485924e748c176c46ab172510
tf:0e01603bdb924f2a956121fa5e7711ce,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,830.0,831.0,ma:9d6d985485924e748c176c46ab172510
tf:4004b92cc9c246e4b07a80583f921a9c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,831.0,834.0,ma:9d6d985485924e748c176c46ab172510
tf:df2252d2e7564d5981b45b039c64d7f8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,834.0,840.0,ma:9d6d985485924e748c176c46ab172510
tf:5043fef77eb848edb1598110b5baac69,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,840.0,843.0,ma:9d6d985485924e748c176c46ab172510
tf:30f5abfb96ab44538cd65cb08f0d14e1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,843.0,852.0,ma:9d6d985485924e748c176c46ab172510
tf:dd2ea5591ad5429fb87de5b0d244b66c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,852.0,856.5,ma:9d6d985485924e748c176c46ab172510
tf:dc9224d723344052b27a5d75834a1e8d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,856.5,858.5,ma:9d6d985485924e748c176c46ab172510
tf:5ef666e4ad884bfd9247ed448bdb7fad,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,858.5,861.5,ma:9d6d985485924e748c176c46ab172510
tf:4e424ff9e0f949ffa374e4136c6764f1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,861.5,867.5,ma:9d6d985485924e748c176c46ab172510
tf:aac9a368d0bc467f91eb4700658a25bd,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,867.5,876.5,ma:9d6d985485924e748c176c46ab172510
tf:10f24fbcc0a347c3aa52d80772f507ec,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,876.5,881.0,ma:9d6d985485924e748c176c46ab172510
tf:ef0bc9efffa34c058fcc9704f167fb1b,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,886.0,899.5,ma:9d6d985485924e748c176c46ab172510
tf:b7017931de71418e9ba1602da2f7022a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,899.5,900.5,ma:9d6d985485924e748c176c46ab172510
tf:23e8e50100144b639cd7e4b88ca25e68,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,900.5,912.5,ma:9d6d985485924e748c176c46ab172510
tf:716e904edcb24aa1b1989c2152af6805,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,912.5,917.5,ma:9d6d985485924e748c176c46ab172510
tf:ebbe03dcf8f44131970377d87281c9ab,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,817.5,825.5,ma:c58901428d5940a793441cd3125c1240
tf:2a0d47651ad1486882fcd48978234e55,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,917.5,922.5,ma:9d6d985485924e748c176c46ab172510
tf:759e971474084b04b5dfaa9feaa69f45,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,922.5,927.5,ma:9d6d985485924e748c176c46ab172510
tf:8a9be8529c764f3d9354728650cbb507,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,927.5,935.0,ma:9d6d985485924e748c176c46ab172510
tf:28169e855ed24603909d2eaa4b30d3cd,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,935.0,936.5,ma:9d6d985485924e748c176c46ab172510
tf:e3dd3fe962204d45805316d64e8d875b,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,941.5,947.5,ma:9d6d985485924e748c176c46ab172510
tf:d6a344b49a204e8fa844f387bcecfcb8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,947.5,954.5,ma:9d6d985485924e748c176c46ab172510
tf:dfd909519401418d8b59e0c5b3bb0189,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,954.5,963.5,ma:9d6d985485924e748c176c46ab172510
tf:c39a8799f6d54b3a935ed6f85e9d4aea,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,963.5,975.5,ma:9d6d985485924e748c176c46ab172510
tf:270c95d35c304690a5b6abfe81118195,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,975.5,977.0,ma:9d6d985485924e748c176c46ab172510
tf:961183bcd3114820aad9c67cf1714cc3,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,977.0,978.5,ma:9d6d985485924e748c176c46ab172510
tf:b1f7b7beaffe46018b711dd62deafa07,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,978.5,980.5,ma:9d6d985485924e748c176c46ab172510
tf:02405ff76b2a49bc88312e880a35fe68,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,980.5,984.5,ma:9d6d985485924e748c176c46ab172510
tf:f1e6f929a0084f20bec0cabf5f39f41b,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,984.5,993.5,ma:9d6d985485924e748c176c46ab172510
tf:58c8c80c5d0644919272b60050d74c92,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,993.5,998.0,ma:9d6d985485924e748c176c46ab172510
tf:68a894746fa44fc798fd6ff715f120cb,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,998.0,1000.0,ma:9d6d985485924e748c176c46ab172510
tf:76b36f9ff6ea4c3185e275fc67cb3351,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1000.0,1003.0,ma:9d6d985485924e748c176c46ab172510
tf:3e65ef181b1e4027a6ac84ad090f82fc,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,825.5,833.5,ma:c58901428d5940a793441cd3125c1240
tf:56bb4ef9c0ca4e528991b4948d4b0191,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1003.0,1006.0,ma:9d6d985485924e748c176c46ab172510
tf:a818bbe5e5ef4a73a103578aff992599,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1006.0,1019.5,ma:9d6d985485924e748c176c46ab172510
tf:beb917e47c36402c8f37dd5037cbb28b,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1024.5,1036.5,ma:9d6d985485924e748c176c46ab172510
tf:2dad7a9d902e4b6eba1362421297f949,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,403.0,407.5,ma:827479427a5843d1af52efcbec8c19ca
tf:6d3371e7daa6498e841539af55ae265e,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1036.5,1037.5,ma:9d6d985485924e748c176c46ab172510
tf:e30fd79abfb148e48002812c7693fb86,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1037.5,1043.5,ma:9d6d985485924e748c176c46ab172510
tf:7c7215adca1e44b89c1a1fcce15f8fec,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1043.5,1045.0,ma:9d6d985485924e748c176c46ab172510
tf:73185b7c0e5043189110c04ffff6eb70,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1045.0,1049.0,ma:9d6d985485924e748c176c46ab172510
tf:59e9c8da7910443b8747cd89f8ce4e05,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1049.0,1051.0,ma:9d6d985485924e748c176c46ab172510
tf:c678cc41bf784083b036fd5d419ad841,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1051.0,1054.0,ma:9d6d985485924e748c176c46ab172510
tf:74c63234e24640efb3da04847e795900,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1054.0,1062.0,ma:9d6d985485924e748c176c46ab172510
tf:8db087df009646dbaa5fff3b14a0f40a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1062.0,1071.0,ma:9d6d985485924e748c176c46ab172510
tf:8f87499ee7744c2e90267843f1fa88ee,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,536.0,542.0,ma:827479427a5843d1af52efcbec8c19ca
tf:e7550240a25f419cbdaee0537e03305c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,838.5,846.5,ma:c58901428d5940a793441cd3125c1240
tf:12286105f25f4ccd93d0f7bd5ca92c6f,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1071.0,1076.0,ma:9d6d985485924e748c176c46ab172510
tf:ce7812a1274f4556809ad2c178b73102,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,846.5,848.5,ma:c58901428d5940a793441cd3125c1240
tf:724fa3cd9fc041ff9cbb1200a3f82bb6,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1076.0,1083.0,ma:9d6d985485924e748c176c46ab172510
tf:e98d5ffd4f5f4f829e055cb58b56727c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1088.0,1095.0,ma:9d6d985485924e748c176c46ab172510
tf:5dcdff3e8a344fb6917fc647be390cc6,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1095.0,1102.5,ma:9d6d985485924e748c176c46ab172510
tf:4ae7d900da5a451e98285895bf58f237,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1102.5,1107.0,ma:9d6d985485924e748c176c46ab172510
tf:1a2cf2ce0bd044e1bda2d09cd319aad2,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,867.0,876.0,ma:c58901428d5940a793441cd3125c1240
tf:1020af660ff84626b5e74fe3d255768d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1107.0,1115.0,ma:9d6d985485924e748c176c46ab172510
tf:3c0e3002801a43dfb4672d13b728eeed,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,822.5,827.0,ma:827479427a5843d1af52efcbec8c19ca
tf:efceeefaadfd4910a016aeeaa093c08d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,827.0,836.0,ma:827479427a5843d1af52efcbec8c19ca
tf:37ce0a935fe841e69651585373a0fbae,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,836.0,843.5,ma:827479427a5843d1af52efcbec8c19ca
tf:9526a3516f614a68b95f197dd406a8a7,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,843.5,857.0,ma:827479427a5843d1af52efcbec8c19ca
tf:570d6d9164de417bae614d357880f108,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,876.0,885.0,ma:c58901428d5940a793441cd3125c1240
tf:a39a056dec524d5d8796b410d34fb2b0,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,885.0,889.0,ma:c58901428d5940a793441cd3125c1240
tf:488c79cee3394ac1b66da9f55b15ef82,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,889.0,895.0,ma:c58901428d5940a793441cd3125c1240
tm:c10f98384f774a48821207280e6fbf91,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,781.0,786.0,mr:7f23482653f04634824519a56bb24483
tm:9adc9ea9c0264c3b9af7c2b6c14f8d36,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,881.0,886.0,mr:7f23482653f04634824519a56bb24483
tm:00a4cb82e1794ecf86d43bd99a1adf56,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,936.5,941.5,mr:7f23482653f04634824519a56bb24483
tm:eb7577d24352405dac25e1d76d247a81,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1019.5,1024.5,mr:7f23482653f04634824519a56bb24483
tm:c90961fdfa3f486ca49ba471f2b21d89,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1083.0,1088.0,mr:7f23482653f04634824519a56bb24483
tm:197cce8e82e447d6a3718bb662c38d7f,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,298.5,303.5,mr:4520e3287e7f46988e2775b438a7f9b8
tm:36bf1acf23f04c47a0651a9636f30669,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,817.5,822.5,mr:4520e3287e7f46988e2775b438a7f9b8
tm:afc713149ef24269b499f8999b3172c8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,857.0,862.0,mr:4520e3287e7f46988e2775b438a7f9b8
tm:9c6de31616eb4321a35369af904106d6,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,799.5,804.5,mr:4520e3287e7f46988e2775b438a7f9b8
tm:c3e762f6e6714c57bb0f6a23f6082dc8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,812.5,817.5,mr:4520e3287e7f46988e2775b438a7f9b8
tm:f29c9e277539492c9ac63924e1d61766,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,833.5,838.5,mr:4520e3287e7f46988e2775b438a7f9b8
tm:59b74f8d44e045fdbe7ac6bcc4014e4c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,862.0,867.0,mr:4520e3287e7f46988e2775b438a7f9b8
tf:14292ed1cd3f4ee6bf553bb722b5906a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,862.0,875.5,ma:827479427a5843d1af52efcbec8c19ca
tf:f7832bfe16fc46e5902409d5416ad4bd,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1115.0,1120.0,ma:9d6d985485924e748c176c46ab172510
tf:58705364d9c84da8bf2ee123286bd44a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1120.0,1127.5,ma:9d6d985485924e748c176c46ab172510
tf:ac31d2352698486193e7255461091b01,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1127.5,1130.5,ma:9d6d985485924e748c176c46ab172510
tf:338d3c86370c428795a4ace1147baa68,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1130.5,1131.5,ma:9d6d985485924e748c176c46ab172510
tf:50875f2b74c345ae91c1b8fb1714788d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1131.5,1133.5,ma:9d6d985485924e748c176c46ab172510
tf:ed40ce4b8a48473897d140e8d747dfac,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1133.5,1145.5,ma:9d6d985485924e748c176c46ab172510
tf:0ec9046231a647ccbe5ef32b00203af9,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1145.5,1151.5,ma:9d6d985485924e748c176c46ab172510
tf:0788ec5a5adb4d00839eb9a4eecf0298,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1151.5,1159.5,ma:9d6d985485924e748c176c46ab172510
tf:4c92b6c9a9904dbcb0f528569985162f,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1159.5,1164.0,ma:9d6d985485924e748c176c46ab172510
tf:5fb7e8e0d6414edfb0f9f24a02652798,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1164.0,1169.0,ma:9d6d985485924e748c176c46ab172510
tf:2ed9ba9cbe65411d9640ebb9804f23cd,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,875.5,887.5,ma:827479427a5843d1af52efcbec8c19ca
tf:af9e8b5796944ee6835eefe0fdfc91ee,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,899.5,907.5,ma:c58901428d5940a793441cd3125c1240
tf:adc63eafe98c4a24b2648df936147366,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1169.0,1178.0,ma:9d6d985485924e748c176c46ab172510
tf:a5ce410f773a46f89771c03331f598a6,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,917.5,918.5,ma:c58901428d5940a793441cd3125c1240
tf:9f5d51d44dab43b098186842e0dcda38,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,918.5,919.5,ma:c58901428d5940a793441cd3125c1240
tf:62330000a2984d5ba41bcf98c0bb53e6,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,998.0,1004.0,ma:c58901428d5940a793441cd3125c1240
tf:0d0cb1a99c894169bef3c0414e6df5a9,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1178.0,1183.0,ma:9d6d985485924e748c176c46ab172510
tf:b480c994445f4197bbb4e547f956e2d2,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1183.0,1184.5,ma:9d6d985485924e748c176c46ab172510
tf:b44cede86e4d4461a2dc4f45374e29c7,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1003.0,1006.0,ma:827479427a5843d1af52efcbec8c19ca
tf:77838bcb2fb34d489d08ab26f81699d8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1184.5,1186.5,ma:9d6d985485924e748c176c46ab172510
tf:bc835658560b41f1a1600b54e6532684,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1191.5,1196.0,ma:9d6d985485924e748c176c46ab172510
tf:bc1e0ac51bf24831894f70b16d0a13d1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1036.5,1041.5,ma:c58901428d5940a793441cd3125c1240
tf:e77db55fd7304d2e96faea5f2bed0fb5,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1076.0,1077.0,ma:c58901428d5940a793441cd3125c1240
tf:578a29d08b2a41209bbca69594b18a33,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1196.0,1200.0,ma:9d6d985485924e748c176c46ab172510
tf:a68e0ee25fb24b418a47d4d97c34116d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1200.0,1209.0,ma:9d6d985485924e748c176c46ab172510
tf:6deb21ece7f448938b2ea9c204ed36c1,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1209.0,1212.0,ma:9d6d985485924e748c176c46ab172510
tf:a59980fe25d44236a48504515511cda5,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1212.0,1221.0,ma:9d6d985485924e748c176c46ab172510
tf:1223c9dc75274681bdd9ab26286e1999,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1083.0,1090.0,ma:c58901428d5940a793441cd3125c1240
tf:f7d44e65ba7f4b4c85e706415501e7f9,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1090.0,1095.0,ma:c58901428d5940a793441cd3125c1240
tf:05710717ab2543af8cdf33f989b86355,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1095.0,1100.0,ma:c58901428d5940a793441cd3125c1240
tf:bfae7dd49c554ec58837815f907da97e,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1100.0,1103.0,ma:c58901428d5940a793441cd3125c1240
tf:1b7fe5384e234325851f50a2ded9513c,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1103.0,1105.0,ma:c58901428d5940a793441cd3125c1240
tf:e41dc1104e8341ef83cf6d7609b2c069,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1105.0,1113.0,ma:c58901428d5940a793441cd3125c1240
tf:d0e26412aa8c49f493f750f99afebd8a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1113.0,1115.0,ma:c58901428d5940a793441cd3125c1240
tf:ffaf994df1294d07bfe4f8623be5878e,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1221.0,1223.0,ma:9d6d985485924e748c176c46ab172510
tf:f1d2c9380c694f4dbd3e5665a8fd775e,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1115.0,1116.0,ma:c58901428d5940a793441cd3125c1240
tf:ae3e542bc7c24f5ebff2339472b25621,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1116.0,1121.0,ma:c58901428d5940a793441cd3125c1240
tf:f5a0b46400434679a9095298474a5304,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1121.0,1126.0,ma:c58901428d5940a793441cd3125c1240
tf:98784329edd940fc8117b12f664c55ab,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1223.0,1226.0,ma:9d6d985485924e748c176c46ab172510
tf:9a34745d11844376b6e252371f162aa5,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1226.0,1230.0,ma:9d6d985485924e748c176c46ab172510
tm:a70f7c03fed44b8a9b091266eec881d2,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1186.5,1191.5,mr:7f23482653f04634824519a56bb24483
tm:b03f3e15b8094b4f97b633875472b3e8,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1009.0,1014.0,mr:4520e3287e7f46988e2775b438a7f9b8
tm:f48399008df44b2795918d593d348990,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1004.0,1009.0,mr:4520e3287e7f46988e2775b438a7f9b8
tf:71485f501d374c4d8bdf111b32974c0d,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1127.5,1128.5,ma:c58901428d5940a793441cd3125c1240
tf:1f9dd327c7b74826b0cf4fb3834e70ff,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1230.0,1232.0,ma:9d6d985485924e748c176c46ab172510
tf:ae818f7e2f20425cae333fcdacfb3ba9,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1178.0,1184.0,ma:c58901428d5940a793441cd3125c1240
tf:312d9cdf39354e06a571f92399eb77c0,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1232.0,1236.0,ma:9d6d985485924e748c176c46ab172510
tf:1ca3da85708a4642ac666e840fbb1259,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1236.0,1244.0,ma:9d6d985485924e748c176c46ab172510
tf:f15cc874bfd54bbe8035de45513280ae,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1244.0,1257.5,ma:9d6d985485924e748c176c46ab172510
tf:61ae136a263d43109b46bd1fed2ce325,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1223.0,1231.0,ma:c58901428d5940a793441cd3125c1240
tf:29278bbac97c4c16be73075f5d219e60,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1231.0,1238.0,ma:c58901428d5940a793441cd3125c1240
tf:fd0f10ccd52147ffaf7ada53fe62b63a,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1232.0,1239.5,ma:827479427a5843d1af52efcbec8c19ca
tf:ea73b57dbe0248c58ec740f952973110,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1239.5,1241.0,ma:827479427a5843d1af52efcbec8c19ca
tf:fc53db4ea6f14fb69253fd9c91f904d4,exp:1ba1a1dcc5ef46f092abfa89e5ed03d1,1241.0,1247.0,ma:c58901428d5940a793441cd3125c1240
tf:f3e2c0b04de14c9eb96bfc272588f5a1,exp:f0382c6859d5439a80797b17796d579a,757.0,761.0,ma:e7945149d0884ae18950b5db2c52af3d
tf:6ae241411a7d42ce8d67e4b4016f28b8,exp:f0382c6859d5439a80797b17796d579a,761.0,766.0,ma:7c9d0b9ef6424c0ea984aee5bb5c6219
tf:c660e32de3884abbbbd79c3dd8f89033,exp:f0382c6859d5439a80797b17796d579a,766.0,773.0,ma:e7945149d0884ae18950b5db2c52af3d
tf:af0cac26f3e7409bb422d03f5c62ff49,exp:f0382c6859d5439a80797b17796d579a,773.0,779.0,ma:e7945149d0884ae18950b5db2c52af3d
tf:04ef7e031dfd4e43a54bb10620a021b8,exp:f0382c6859d5439a80797b17796d579a,779.0,785.0,ma:e7945149d0884ae18950b5db2c52af3d
tf:1e93f2ba7a34448aa9c4431b8ea7fc23,exp:f0382c6859d5439a80797b17796d579a,785.0,790.0,ma:7c9d0b9ef6424c0ea984aee5bb5c6219
tf:dafc447e79594e3b97bdb2d70fb7a123,exp:f0382c6859d5439a80797b17796d579a,785.0,786.0,ma:e7945149d0884ae18950b5db2c52af3d
tf:2676252715fd47cab21e202b87442ea3,exp:f0382c6859d5439a80797b17796d579a,786.0,788.0,ma:e7945149d0884ae18950b5db2c52af3d
