parent_id,child_id
fn:8bd5397490be4a1781c15030b8b4cd49,fn:6450a3bbd8a342b48c3070e0936fb832
fn:8bd5397490be4a1781c15030b8b4cd49,fn:5a82556eec3d45b599a80fcd93182c75
fn:e2f2329b7c5246e5af7829a46275688f,fn:d213f26af56e44b9b0f30b97789d8d56
fn:e2f2329b7c5246e5af7829a46275688f,fn:32e5f18490ae4cc3a0d566a867f4180d
fn:22cf87d92c584fa593b40a8eaef11e42,fn:8f70fa14e79346eeb562bb277f62f94e
fn:22cf87d92c584fa593b40a8eaef11e42,fn:51e23fa9ddcd47fa90b773682510dae1
fn:166805424e214284b2ae35c44cb68c43,fn:e5442be85b1e4a67a23d8d2ba3bbe957
fn:166805424e214284b2ae35c44cb68c43,fn:3c3c1e2873534be783140c41563884b8
fn:12b113b2778144cb9bde6b74becdded5,fn:e30cf21487814963b2b37ef0a1125141
fn:12b113b2778144cb9bde6b74becdded5,fn:32ba4e2bde2a46258bce52d2fe5013df
fn:ccba1466b6dd4236b7534621e5ec67eb,fn:a1463e7c312f4baf845ea2a39178dfc0
fn:ccba1466b6dd4236b7534621e5ec67eb,fn:a7627698006941b282798a5d757b9a1a
fn:40dfff4592f342ab8348da30b0d0e503,fn:c2c997d4b02341cb9f6a8518b8286570
fn:40dfff4592f342ab8348da30b0d0e503,fn:d388ae4e8842447a9e602ed1e03ec413
fn:161a72037d21472984ff26a0ae0de1bd,fn:b2eb4ec53b23478fad34043678e5f935
fn:161a72037d21472984ff26a0ae0de1bd,fn:a954f5172fe847f293280437582ceebb
fn:a8dbfebcf0c2452e8c7393336f889646,fn:33a919afe76448f1aa0ba12b620c1e00
fn:a8dbfebcf0c2452e8c7393336f889646,fn:b4259fdc396f453ea4135e900b3fc568
fn:c937d84d24dd4f2b83e5c56af2c88e64,fn:a2ba08705a954cbebc00e2f834e9603e
fn:c937d84d24dd4f2b83e5c56af2c88e64,fn:77c1e8fc86df489d89dd1a5613ed7307
fn:cc5a057ff8b143df827d3dd5a516f86e,fn:9bf152bbe61f4c90ba07ce4ed8081b79
fn:cc5a057ff8b143df827d3dd5a516f86e,fn:a60e3d97af9645288c0bfc54f874e0b6
fn:05cde91a964143f08ed0336405641b65,fn:a9371b0e90824c63ab81c25dcb95ba0e
fn:05cde91a964143f08ed0336405641b65,fn:0c8204b43a5d4a1bac0852c3b6332b12
fn:36335552097e430f986b2acd89dfdeee,fn:ed6b5c94729e412c900dcd1014123623
fn:36335552097e430f986b2acd89dfdeee,fn:6d0914d4f5174392aa57b242da754018
fn:bb6d78bae91a4aa7b2d98df15b32dbdf,fn:f61158b2b3b84614a6703626283a573d
fn:bb6d78bae91a4aa7b2d98df15b32dbdf,fn:4825c4ea0fac41f0bb3d8ddecd07c901
fn:f78809148166461c89e7cfdd7af25117,fn:730e957f34e8476fa7256f223e855fb0
fn:f78809148166461c89e7cfdd7af25117,fn:e758e6a35adb44dcade96842de8c648b
fn:1770e45e865b446699f550f5a8678fce,fn:b237067a1f22442aa067b542f3779634
fn:1770e45e865b446699f550f5a8678fce,fn:3fc86f58b8a94ef791d064af8f4a4f5a
fn:93adaf9b8ba74accae91cfb3b5c39967,fn:1ac2c57907b94e55a1b0bc000c5a9743
fn:93adaf9b8ba74accae91cfb3b5c39967,fn:f1879c62498746e0af431af3078a3788
fn:517c28b2a6b748b99aff7af03934fb6e,fn:fd03525331b34dd4be731dbe0820e38e
fn:517c28b2a6b748b99aff7af03934fb6e,fn:b1ad9d0bcf424d6b81bb082c7f2e0b4c
fn:e0de9cdb445041c28cfe11295d5e394a,fn:bfcad01ad7504079a6a70e3a57051a3d
fn:e0de9cdb445041c28cfe11295d5e394a,fn:f9c7006f67304987b056afa7be8f0cb7
fn:bf3ad14abc364de8b6ffd03e815c5c98,fn:bdca46e8481d4bd483a0abde70b39410
fn:bf3ad14abc364de8b6ffd03e815c5c98,fn:8c23c1d78e3b4212bd8545e6204d1b4e
fn:c61e725a16294d27bb1e7a9c5ad857e0,fn:b95bb735c8bd4f3a805a943842c9f1e9
fn:c61e725a16294d27bb1e7a9c5ad857e0,fn:bd85ec50aa1b4c299d613a9b3eaabd6e
fn:0ce2d51034ec485092d3e2d1044f8642,fn:ade478087a6a497e8fbdf0c27ed28d1a
fn:0ce2d51034ec485092d3e2d1044f8642,fn:77936c4f66d84a138b29cb046084c883
fn:50b142b7f0634ad0a77e50515687cc8d,fn:b4d366500aa74d82b3a1a58187a8ee2b
fn:50b142b7f0634ad0a77e50515687cc8d,fn:5a8403d9195842d4b39b8174ac6736fd
fn:91b587743ff44f41a37e0958d14eb931,fn:4bd3f1443678464d805c0739dc44701a
fn:91b587743ff44f41a37e0958d14eb931,fn:d7e1c04afcf545e0b018a1a8748f21cd
fn:fad8cf84d68240d78eb1e481be9ed71d,fn:cf581d1315e3465ea750e61fe3d49a32
fn:fad8cf84d68240d78eb1e481be9ed71d,fn:3cea70bae1754783871dfcff0cffe16c
fn:4a1f61f51410488596763c7b9e7d8e13,fn:74b3ccd99e034e8f832bb143f97b8980
fn:4a1f61f51410488596763c7b9e7d8e13,fn:282cd4a97d074ec0b405a730071131d7
fn:149fd4576926459e9c000624a5dcd746,fn:17fc64a523f14a49a98105e35efc17e1
fn:149fd4576926459e9c000624a5dcd746,fn:8a9ebc97078745e499dedaf592999fbc
fn:cad059ea47a54ba1acab8f5c4544a25a,fn:ce9172a663ac4fe889b529ee573adc1f
fn:cad059ea47a54ba1acab8f5c4544a25a,fn:abcf14e7981f432e8d0f95c2e073c3c1
fn:f8673d5e0ea9407d8049fa46d205d21a,fn:0b858ebdc28247be9a1a816aed15572a
fn:f8673d5e0ea9407d8049fa46d205d21a,fn:645dd44932b8496b862cad7efd11dd72
fn:2129a6eb90d1410ebe0124716c942d45,fn:7342312fd5d647ed8f6fb2d847269ef0
fn:2129a6eb90d1410ebe0124716c942d45,fn:7826297be6604d3fae454ece67a7051e
fn:acc78731fdbc44c78a2a1ca5da535980,fn:b1055bb5eb144cf9a6292c007c21581d
fn:acc78731fdbc44c78a2a1ca5da535980,fn:94cd8c2bfb2a4fc085412251cb1b341d
fn:f08cff92a02642bd8b296541e987b1f5,fn:78be950f9022470b96095d9fd588d792
fn:f08cff92a02642bd8b296541e987b1f5,fn:088d519f1053471691130ab9f06e9a33
fn:9e9883d8d932424dbd82996b61ec9761,fn:aaa455814efb4327ab2197f197452566
fn:9e9883d8d932424dbd82996b61ec9761,fn:eeae6fdaea9e45739570e61bed6b19ee
fn:2111d0183182430e81d019e216c28a8a,fn:cf05f888ed3b46d9a8ed0772ad7a5797
fn:2111d0183182430e81d019e216c28a8a,fn:f9e68a5ff48842309523c9417b19e6e5
fn:92310f7cc8964941805002b034c3e589,fn:0fbb5b2d92644d1c9c8a667dcd8b4068
fn:92310f7cc8964941805002b034c3e589,fn:f2b1715825a54f558f6dd1d9348f411e
fn:1c86e62024a04d74bed1236d1b2b1584,fn:68e2f5f136e6491886a448f94b12ae6b
fn:1c86e62024a04d74bed1236d1b2b1584,fn:78f10077d4ac4b0480f12f307601cf64
fn:6f0b2d2466164b62a5c5a7cb48d68154,fn:1761c24e734341459f3dc58c1620c9a8
fn:6f0b2d2466164b62a5c5a7cb48d68154,fn:83634b5a12a84138a79b1a4f62b63660
fn:11ce187bc98d465581cf17c8c9433738,fn:314c765e35e0442686eb43bb46a815fe
fn:11ce187bc98d465581cf17c8c9433738,fn:4a58f337c62440cca12b40faf75f8d4d
fn:8350f5694caa48a0805292b33bbef2ae,fn:f29a2ee554fa47cf8b3da5b897db430f
fn:8350f5694caa48a0805292b33bbef2ae,fn:654e461519474a82ab1fef025fb1e574
fn:64dd2f6e07804c19a284d657cf817690,fn:4773bace3dce438fb8ee58fb43fadf19
fn:64dd2f6e07804c19a284d657cf817690,fn:cc84c83d01b4487e97be35f19823e157
fn:5bab1914e1ca4b2f9e7cd453262625f7,fn:b9a45e53b5924319963aa301ba1b5f34
fn:5bab1914e1ca4b2f9e7cd453262625f7,fn:ec7f4c67e6c14a3796d70084b7747bf0
fn:6ac51b4db9a7454cac872cb3e44f9c0d,fn:b20271ae381746f9b062dd23f7cdcd01
fn:6ac51b4db9a7454cac872cb3e44f9c0d,fn:96f34276cd2a4757b2c74377266c7829
fn:12bc23ee37a54c30901cdb44d5484540,fn:dd910cbe9d84454c9f35f925347b88b8
fn:12bc23ee37a54c30901cdb44d5484540,fn:32cd128f4c344287a0e708fd94c0b2f8
fn:e2616050b68b44cdb0959413559e325a,fn:56d5a437ed6e4e3db3682d2696ad2cb6
fn:e2616050b68b44cdb0959413559e325a,fn:ed00edc84ee54a83980ebcd523d4e348
fn:df9f827f68e845f981496f518d09f34e,fn:e3f2fb466b2e482493c85a5aaf0016ff
fn:df9f827f68e845f981496f518d09f34e,fn:95dcc1a7b7594c268cd3db904b45b09b
fn:8cba7a705abb43e38c3d7b6e028032be,fn:dcd988482fcf48b78a5fde763fd00358
fn:8cba7a705abb43e38c3d7b6e028032be,fn:972e014196bd4c88b6466c9a85aa670a
fn:bf1fd0a4834d47b1b620042e1a6a09ad,fn:01ba7ec345f94d91841f47df18431a9e
fn:bf1fd0a4834d47b1b620042e1a6a09ad,fn:c34dedfc3228418c9e211558811685c0
fn:8e0c1986d1304d51ac7be7cb7c5a6236,fn:82f4a48ebedf4fb288f5fcc6ef9821b1
fn:8e0c1986d1304d51ac7be7cb7c5a6236,fn:1fe0a571a76f49c7a87f2c3f825d9ab5
fn:1013876e12064d3cbed3ef29b266ba76,fn:7d233503f2a746b29b72a0a276575bf6
fn:1013876e12064d3cbed3ef29b266ba76,fn:d7cede661b5e41749a5879f0e01fba6f
fn:fa85c27923e14e16ac7e389d2035024a,fn:ae6f28ad216b471f8bcded8ea2f1b13a
fn:fa85c27923e14e16ac7e389d2035024a,fn:8714467389e24efcb3a6f2cb37e8b58f
fn:ff5a405c006c4a2ebeccd01be56ca5ad,fn:5ae55fa5d1f640d89a1199a207bf7235
fn:ff5a405c006c4a2ebeccd01be56ca5ad,fn:e4e691dc1e144dff98f65b87e59b147e
fn:e859763d2b4c4e0aa8d251a4a9fe4a03,fn:bc7f51ef1eba474586c41d9986ad00b4
fn:e859763d2b4c4e0aa8d251a4a9fe4a03,fn:abcf4d5d10f94a59ad1b4af2f9090708
fn:9e2c0b77881740ab9a6439665bb15cb9,fn:174fc1b4eba24b3f9043da23f7a1863d
fn:9e2c0b77881740ab9a6439665bb15cb9,fn:a4d949e3334f4ebebdd2cdbcb6ddbdd6
fn:9e7ce0f9679443e7ae833296a762493a,fn:494c7bacb8484417bd3efbab15a654c5
fn:9e7ce0f9679443e7ae833296a762493a,fn:fbe3c812b94748668a491b62e10653c9
fn:436132e58d3840a48ad944470182d716,fn:ecf5a2d5f15041f9b99ddc41f1e038ae
fn:436132e58d3840a48ad944470182d716,fn:a6492c056fb04803971d141a7398fc1e
fn:fc623eec9599462f954f666f226f46ec,fn:d9d55bcffdf749a98a0ea2aa0a30dc4d
fn:fc623eec9599462f954f666f226f46ec,fn:5231f5e63d3c4fb79c61044572c5597e
fn:66399d1a55f44aebb931eaea86031e8b,fn:cd72fd9a6285495aa92044587993a627
fn:66399d1a55f44aebb931eaea86031e8b,fn:d6f403b66d0d46c79471cea3585aae97
fn:ad27abf9d3bf4b08a655533e87057bd1,fn:4f120a3740ca486fb2937acf5504ccc5
fn:ad27abf9d3bf4b08a655533e87057bd1,fn:94454206ef5a43fe9afce6d93e93f041
fn:7b7e07976193406b84e728e25d6606c9,fn:7bdad3aeee154782b12e7777d9c351ed
fn:7b7e07976193406b84e728e25d6606c9,fn:49982584524d4da0b73f83fe386ad92f
fn:6e7e6459671d4ecba3d113b080268ba9,fn:65a6baa65de4493d8ae3c01314e6261f
fn:6e7e6459671d4ecba3d113b080268ba9,fn:c70974ebd6e2463c9c04026ebe1236d3
fn:35763c2e154f497287c35e403784c121,fn:1a7f890024c547cb9850c344c047be50
fn:35763c2e154f497287c35e403784c121,fn:d5a4e946e7bc4e81876f6b135df9ba4d
fn:56ba032508ee4f0dafc5407bbe32b630,fn:5d15602305444bb08f2e760f0ce9547b
fn:56ba032508ee4f0dafc5407bbe32b630,fn:01f757eb21114ee4b3ee9ac88db26c43
fn:3aea8ccac7ba47caa834fec8e24fe486,fn:8d9de1fbf8bc408ebb2122ae0e558b77
fn:3aea8ccac7ba47caa834fec8e24fe486,fn:e4a7745f4ae94e509c15d4bf0cdca0af
fn:a17bcfc4d7be470089c4731d0c3e32d2,fn:2ea26b17a54c4614a773d847b656e407
fn:a17bcfc4d7be470089c4731d0c3e32d2,fn:2cba16653c96481e9ba7cd58e55de328
fn:2dbdce3e44724eac80eb30f7ed96772d,fn:b923151a5f3f4af089990847dbca15fb
fn:2dbdce3e44724eac80eb30f7ed96772d,fn:49ef256602da41f89d64658ad403e84c
fn:a1d0a67048a146f282579d9af2b00b4b,fn:56b648701414459485f87ceae06b2bee
fn:a1d0a67048a146f282579d9af2b00b4b,fn:6e549e45558749839f3b64832da7d551
fn:fac6c69acfc34ba59127795fdc6de291,fn:485a15edd8424e7bb942752a7b9b0cc5
fn:fac6c69acfc34ba59127795fdc6de291,fn:15e5389affda4254a3d67ff79f8e68b7
fn:b11d1593fceb4883b47164a4aeb492a1,fn:40d0bc2ca5494b55bf716c7021353f4a
fn:b11d1593fceb4883b47164a4aeb492a1,fn:6daf98819b43443db0a48ba52225548d
fn:cab43d5d375640f598b483bac56cb23d,fn:b08838da17e340c1b62d8a5ac587d68b
fn:cab43d5d375640f598b483bac56cb23d,fn:a638cade701a4d10adedc772770c68e6
fn:7d3c075f3cbd417ca53b1b04005f5cc1,fn:c65fbf51170746efadf769b86e721c6c
fn:7d3c075f3cbd417ca53b1b04005f5cc1,fn:1f689341603245a2895b56b37745209e
fn:48ab3c1527d64cdbaf2f28a023d9410d,fn:c7ca0d88d1634cc290fd934518c11a2d
fn:48ab3c1527d64cdbaf2f28a023d9410d,fn:05278fe7d9dc4b0aad95654b5ce900d1
fn:68ffa5710b8a49c9a94580b630685b92,fn:5a2bea9e519147c3b7ca5769a562fa00
fn:68ffa5710b8a49c9a94580b630685b92,fn:466bce44cdef4147ba11937fa5ab0668
fn:e99ceff0fbac4cac907e89ecb6f9b630,fn:d24c3054f8f341e7bbf0c5e4e6a8f8a1
fn:e99ceff0fbac4cac907e89ecb6f9b630,fn:0ea661fe46144e4db945c4c1b48b7609
fn:b7105f90ff044305ad5764e46569074b,fn:5f73d350e93249739a2ef7c07e68bbdd
fn:b7105f90ff044305ad5764e46569074b,fn:bef489d8ac3c49828775811324c5c2f4
fn:6e74dfc4141f4b03bdccc84c34cd6f7d,fn:cd182541850a4377b73406cc8f0a7833
fn:6e74dfc4141f4b03bdccc84c34cd6f7d,fn:a3b164ab5b664d39a1eee50bd34268da
fn:b55cae4fb05a4ee295e7ca0b1f3797e3,fn:4d8b83de2e334a2fb52e23b957e0a275
fn:b55cae4fb05a4ee295e7ca0b1f3797e3,fn:e8ec03066ac74dd380684511647ab75a
fn:831a40c0e86a47358a1175ec5a8982e5,fn:c58bdf02b3e64310815035e7b03b2d2f
fn:831a40c0e86a47358a1175ec5a8982e5,fn:ba61140d88974f4f8a5220fb9dc84910
fn:9ad172554f2749da91e85badd7cef85e,fn:8acd036d649645078e3cb623f55d663a
fn:9ad172554f2749da91e85badd7cef85e,fn:d31e9c288aea471ab822ba6761ed379e
fn:36d549f1aa0b48b4bf0bc9a49564b24e,fn:749fd8a91cd44f91a64560b381fb5d28
fn:36d549f1aa0b48b4bf0bc9a49564b24e,fn:78780a2e5ae34b6d86b4496c235e1f9b
fn:c0434435f9ac4e26903f1144f25df66a,fn:2b99ddd4b42a45c4bd5a7e47c9ffb2b6
fn:c0434435f9ac4e26903f1144f25df66a,fn:080dac176d534ec9b94b292a11201e10
fn:dab13b1d8f6b4cf5a77c311590132e36,fn:dad54ece5d5e4801ac26b72e60de3507
fn:dab13b1d8f6b4cf5a77c311590132e36,fn:4f49be9a8ea54e1a960d0fe4b2781b1d
fn:d433b046bc434983b5239e7d6ebb587b,fn:3c0a8400dfb94c1c9f75f5bb2a79fa39
fn:d433b046bc434983b5239e7d6ebb587b,fn:cbea62b893494d919fcf4af4618e84a5
fn:46c8d206e1c641888dae34b5f18def59,fn:c80390ae5fd84488b6e3b804932b6d9f
fn:46c8d206e1c641888dae34b5f18def59,fn:cd4156d5d3694a468dc69d01429acae3
fn:e62d60283d1f4493b0e7f1545e75cf63,fn:1cfa1d7ecd3648f28978f06b6c3d9670
fn:e62d60283d1f4493b0e7f1545e75cf63,fn:2de6f04e464148f28780ab4e64abcd3b
fn:9bfae6798e2d444e9beeafbcc1097b67,fn:ba0ad1e3d9384287a6c8102fe1fdab1f
fn:9bfae6798e2d444e9beeafbcc1097b67,fn:1deebc477d6942a6b69cbed55d78be8f
fn:89523e2f19754971920cd125e99844c7,fn:4a9a1430e5b0431c967cfc7ba4c5634e
fn:89523e2f19754971920cd125e99844c7,fn:5b4824fbc5824952b6f85cb9c4365c3d
fn:69ca2d7dc4834759bf6c74a5c0b7fdbd,fn:0570f0f163e143d0bf69036821377a36
fn:69ca2d7dc4834759bf6c74a5c0b7fdbd,fn:95a8c6950e434e2ba949c9e031623c37
fn:14835d0110c847d08f57fda47e371142,fn:c7e96da1202b4d58b8f43012d923636c
fn:14835d0110c847d08f57fda47e371142,fn:fa5778713a544c4e883f67aabdc6ac5c
fn:68027b7550b7487084c63b202776a97c,fn:5e1c2d5e8b024d34bdc6d8aeeebf4634
fn:68027b7550b7487084c63b202776a97c,fn:05572ae3fc5d462d8e9c067f007be587
fn:2139195d7b63479db598741392e61586,fn:4f5e0af597204d31b701ace0a3b02a94
fn:2139195d7b63479db598741392e61586,fn:247f4425c9b348559a9d745b7f947a47
fn:56619ae9e01c49688eb61d2d2ee6b262,fn:912cfd6afcc646c2a28c18ff61e986e8
fn:56619ae9e01c49688eb61d2d2ee6b262,fn:aecf26ec3673402586ac812e5208a094
fn:ff073026940e4b6aa7718e0bc5e1d28a,fn:53ad0e2d042e4306b7d03be4c41a03f4
fn:ff073026940e4b6aa7718e0bc5e1d28a,fn:5065488993da4d12b96eec02dc35cc8a
fn:dbea395ce8cf43ba97465b8ccefcf37f,fn:630bf07e17004930805b48f563cf73a4
fn:dbea395ce8cf43ba97465b8ccefcf37f,fn:6e269bdcdfd64c91b0062c32831f70ae
fn:68e7a5449d2d493691c9d47a4257d698,fn:9bb9af1156914b119b160c671f6acb3c
fn:68e7a5449d2d493691c9d47a4257d698,fn:d65e9b190e3b4d0eb49291d07544cd6c
fn:fa89e4ebd3fc46bcb30305742558ef82,fn:12722833eb8741f98cafd41e1165e5a7
fn:fa89e4ebd3fc46bcb30305742558ef82,fn:7d30dd21c4014ffcb2bcd005251b9d79
fn:68f8583a32c542e2a40df80e4a48f841,fn:3cdc60264e4245bcb1943b994a906f17
fn:68f8583a32c542e2a40df80e4a48f841,fn:96436056dcba4f359472bfbd0758d3e8
fn:1e735162a0f44bedb6d004a262b7cbee,fn:75ab8e9609124de0893f7bf17ac15d87
fn:1e735162a0f44bedb6d004a262b7cbee,fn:bc858e83ba2b4bc98dd090536258a302
fn:49918ed5b71d465c85f0ca14c273887c,fn:4bf9d97e9f96419898c0f24582df7b70
fn:49918ed5b71d465c85f0ca14c273887c,fn:2d389c48c9804f1abc90adbb8fffae76
fn:63d1c15f8d754c329d6a7bfd959269a2,fn:bd433a0966e5454b954190aef95b6135
fn:63d1c15f8d754c329d6a7bfd959269a2,fn:2c815f2abf85450a88a3029c606dfa9b
fn:759a23334af6437ea705788a8670a899,fn:95b06cf0274544be85e1abfb91a8945b
fn:759a23334af6437ea705788a8670a899,fn:1f13543de7de4550b85b53a7b3febe3a
fn:d1d6a136084e4c0a9942cdeeec88167b,fn:cc3179574edf49568d8093097d804d47
fn:d1d6a136084e4c0a9942cdeeec88167b,fn:ea7e1c4696b84cda856f590bec8e27d2
fn:3c7d70b4cb77482fb486f885e2749742,fn:cc9447c55ccd458e88f29e6473c41aac
fn:3c7d70b4cb77482fb486f885e2749742,fn:08e8ef530ae64e40b4258e521f1d148b
fn:9fb3458b2ab74079a485525f6c10c82e,fn:88dab3c5d8b64784a85a5c28e57eb3e3
fn:9fb3458b2ab74079a485525f6c10c82e,fn:11c956b09f7d40f1bf8b260e272bf9c0
fn:5a3094641e6943deb131414187c86440,fn:a96d3356ec664d18b36866b02cfa6628
fn:5a3094641e6943deb131414187c86440,fn:a9ce06c1351f47a08d745af49e2a5772
fn:37e577add2e34258bdfa7b78ec03087d,fn:b7bb8e8aab9947d0857b2711ad45dddc
fn:37e577add2e34258bdfa7b78ec03087d,fn:19a3f1d4bff1421d84e6aecbb5371c97
fn:6e4be5b8e5f949dcb76a7c09dda3c1f7,fn:4bc17761ac704491ad4f2c0f41ac2532
fn:6e4be5b8e5f949dcb76a7c09dda3c1f7,fn:979ee1e080154d8ea253711529e090c7
fn:c1d5a27b07884697ab2225f5aa51b002,fn:b55f42662bc74e448350c6d3a7460601
fn:c1d5a27b07884697ab2225f5aa51b002,fn:338ef45e7f314f62bb83f6ba8863859a
fn:ac94975f35ad409ca37697d2b86b9719,fn:277e9b9ad8ab45cb9e53ddead63b2d3b
fn:ac94975f35ad409ca37697d2b86b9719,fn:fba90bb984c3432baa9e7a334c0c8b0a
fn:0140080ae3034b72b2c7531258bc5e4f,fn:882c22b15ce34a54aeddcb140e3b576a
fn:0140080ae3034b72b2c7531258bc5e4f,fn:8b00787131b246f48f2eef47271739c6
fn:eb94e91acab04ae992f05c2ed3ddecc6,fn:03701a9da83f44a0b032908e919bc9e8
fn:eb94e91acab04ae992f05c2ed3ddecc6,fn:031c8ac165c24d319a1527ea01a73ad9
fn:ac7e33387471479394f158fafc340ea8,fn:45b9dd40c9034965aa1fd3d611f8ed18
fn:ac7e33387471479394f158fafc340ea8,fn:21665e51c8fe46f4a5ba9d6fa9c858bf
fn:2e9f19e93acf43bf8023f390306a7c18,fn:ea7f58bd0f5a4808853c2af47cca9b2a
fn:2e9f19e93acf43bf8023f390306a7c18,fn:477a9681f71647ce9a938e5116d38ddc
fn:bc56ee4ac49649ffb8e9018d9fcd0756,fn:965f7a033eac437a9635e42310b053ad
fn:bc56ee4ac49649ffb8e9018d9fcd0756,fn:3ffc0712740e4757bf3e867939fa20a2
fn:9d6d2d4c773848f9b34a7937bae1b394,fn:ca181b08cebb404bb4adfad703478420
fn:9d6d2d4c773848f9b34a7937bae1b394,fn:5f850b18247c48e0ba6a7e32b6cf09e4
fn:a2d55e64b08a41f1a3444ec8152414e9,fn:5acf5550fba341ae9de0cd8b362d4306
fn:a2d55e64b08a41f1a3444ec8152414e9,fn:cc939e5ee5ac44bea23bc48ebeb81dfe
fn:cfabd5f6207342db8aba22a74f0babe4,fn:98d26f3d80bc428299996cfaed51807e
fn:cfabd5f6207342db8aba22a74f0babe4,fn:8e9814e20fab49ec8f0262661d74a852
fn:6d9957216fb04f87be987166001528e2,fn:57bac8547a3143bb94247789c2558e67
fn:6d9957216fb04f87be987166001528e2,fn:b5f4d2e7501144b3b9e57c68ec099059
fn:df2cfc4bad8449c989a239da0f54de58,fn:d9414c971ec74e76ba5f1488a43461b7
fn:df2cfc4bad8449c989a239da0f54de58,fn:e1ba57cc74a24255aa45b1e366bb96bc
fn:f630c93b536f4cf384b3beb44b39c84b,fn:f0a91ac8fecd400aad046764a8bc4946
fn:f630c93b536f4cf384b3beb44b39c84b,fn:25fb385d32f54ee88d631ab027254439
fn:c7c021079f9e4bd98f223880fd6fe412,fn:8831dc4cc06a482c8de60363b31198dc
fn:c7c021079f9e4bd98f223880fd6fe412,fn:eae40b82155b44d1a96c55effed052eb
fn:2fdb8cb93ff0490f92784c81f37b5e94,fn:674777689d67488dab0e302d5c307ad4
fn:2fdb8cb93ff0490f92784c81f37b5e94,fn:4a767c2d73104062b879f66fa4e1f85d
fn:a7bbfe3989dd42e3a9fd719ada7cc9cd,fn:48a914ab159f4b85b999abd92ecdc3df
fn:a7bbfe3989dd42e3a9fd719ada7cc9cd,fn:fa40bce845a9450aab3cfb241ab49735
fn:251bf9385f534a6c8b60d81dd6c3988b,fn:a30fb7852a6f419896db0a4dbda0d648
fn:251bf9385f534a6c8b60d81dd6c3988b,fn:045d6d6ed06c4e9782c01325ec44344c
fn:0a45e1556a6f42e3a1090c7c6af2717f,fn:800970ab6f304f7ba4133ca7507b2e5f
fn:0a45e1556a6f42e3a1090c7c6af2717f,fn:428331ab6ca34157aa43f9c87256b6d7
fn:dcf90b8ef17e42eea9e0e6349ee0ad1c,fn:54d20b8f49564ef7bd5e83c386d0e91f
fn:dcf90b8ef17e42eea9e0e6349ee0ad1c,fn:a84af5f126db4ab8a48e576f25302840
fn:5d72a67336b64a78ae355f090ee2b404,fn:5ab83bb40f33462785e9c0ca1a5aa3d5
fn:5d72a67336b64a78ae355f090ee2b404,fn:db6b69f2bff0414aac421f7b9ef38af0
fn:54ad9bae894f4a2eb1adc71a06b38b96,fn:c6f2a54e13834d78a3fde36ef59b222a
fn:54ad9bae894f4a2eb1adc71a06b38b96,fn:ce6ee19ac65041f99e5b9ad40040698b
fn:10147d7e060847928a0d0960546e3d1e,fn:35be295109ff4222afc4a2f4fbd85111
fn:10147d7e060847928a0d0960546e3d1e,fn:f87e647331de4732aea33c553241fe10
fn:07a7a0bc5e3a457aa02f85827e57c424,fn:b83b042ab77c497a8d82d84c562e88ea
fn:07a7a0bc5e3a457aa02f85827e57c424,fn:bf4c595f436e4746b50d14e53d9d90c3
fn:bad56061e66e40ca90bb72fa4f5b7837,fn:5d0e2e4995cc4b5fb7a61cc31416ecb6
fn:bad56061e66e40ca90bb72fa4f5b7837,fn:6478a54d50c54f7aa9ece241c793b560
fn:648f38599d754e42b00566b02de0724b,fn:7b935677f3e4440782c0170b8b6e8415
fn:648f38599d754e42b00566b02de0724b,fn:592b3d16969e441582de238c7a559480
fn:ff09de7561d54be0b2b5e78ef02de28f,fn:ca2694e0e48148ff942c5eb795a21c0f
fn:ff09de7561d54be0b2b5e78ef02de28f,fn:5087c7707a044baeab11dae2b3691aa4
fn:84b67c95940d4fb1baa22fc896589914,fn:351cdaa7319f4975a068e0663e34b8b0
fn:84b67c95940d4fb1baa22fc896589914,fn:6eb0e30b7a104dfaa56b8f01dbce1941
fn:54c6613b7da942faa9862aacd2d72c13,fn:1a08df755703442f86cf097b1cd89b20
fn:54c6613b7da942faa9862aacd2d72c13,fn:789acb5bf2054a49826a38f18660734d
fn:ab7023b29d684e96ac875598d93e2de5,fn:99fe26d362d2493f918c12451fd81835
fn:ab7023b29d684e96ac875598d93e2de5,fn:9c2da395430341028d28327fe627f34f
fn:82fd4cbe52d74dd6ab0633dd369eef14,fn:51afbff5b93040a881d49a59c1c14518
fn:82fd4cbe52d74dd6ab0633dd369eef14,fn:7257f2a37a5c4ef1b5e76fcebde0796a
fn:b1d14dbc24af46c1993cd3deb6af1437,fn:a8ce6b94a59e4c28bd45338b5a6b17ce
fn:b1d14dbc24af46c1993cd3deb6af1437,fn:4bf705034c8a4aeea9cba51dc307fea0
fn:75f915531dda41c5b825bb6655e57753,fn:fc35b0c2cc4b4b56ac8f310aa40f0f45
fn:75f915531dda41c5b825bb6655e57753,fn:4f589850c3a24325bd4a55e85f115f4e
fn:9059208a57e24a32a4ed67507741e64e,fn:c1f8a86399444c62ba072000b5f5dc03
fn:9059208a57e24a32a4ed67507741e64e,fn:63105d535e234010a2a5196d6fe5d037
fn:be8980d23c0c46018a14e8ca172c669e,fn:b66e0b8cf97d43bbb395967cad16246b
fn:be8980d23c0c46018a14e8ca172c669e,fn:f5bdd078f3184d80b1213f8a07401831
