uid,need_date,device_id
tm:6173f8a35db74db3a68b34d6d2b82ce9,1,dev:e4312060b314433185c2be4dd6bc6395
tm:617c48e0178544d0811e7a8545c76f9d,11,dev:f905de34d1d743fabef0032c3476dc69
tm:6193f58ab56d486483797798d512f681,2,dev:3a4a8cfcc4594318aa9a345c93885877
tm:61b362c1ff8841e9a10f16eaecbcda66,5,dev:94275326e49f4b3b949b934ead15b3ad
tm:62114df8f7a24356a1f9d9b1fbc6f4ba,5,dev:3d7f6c1f6d6742d293c4c632fb7ede6b
tm:621c31c6dc834b7b8871abd212830c33,14,dev:e3f75646c10947deb52866e5f2ba29cb
tm:6221d43e2be242019485c8a94ccb450c,4,dev:5d8f640c15974dd9a9fe468e04f8d88d
tm:624a401dcea640a29b800f511df400da,5,dev:4edfd1b8edd6456486bf907bb79041a4
tm:624d0201e5dd4d50bb59224972292feb,1,dev:e40ab29914ca44859d55404b0ed2202c
tm:6288946b07ea4368b37b1b3b96718637,5,dev:270cf76c64ec46f4baf48b6c6a294beb
tm:62ae428aaceb46c8982949e3739bc4d0,8,dev:a861026c8dc542ac9416d473e5d51170
tm:62c1ed9619244fb6bec34cb42ac40976,5,dev:be30ccc4bf484e788787454a45ada4a3
tm:62cf4199173f4f4fb0f07e355ff26d2c,5,dev:3e5145e3bf734c12ae81baadcc4b7f9c
tm:62da021d59474bb688bc9c7309f8e780,5,dev:8b67b09b28fb43d49f8f36268072dbb7
tm:62ef4db768cb43e2b370b40ab65589fd,5,dev:687374f2f33742e1a20bdafb0da418ac
tm:62fe3ffe7c4d4cdca9c2d5ac6cb55531,5,dev:f8de78ff7dbb4c91a4f0ecd719739fa2
tm:636b0612635742abbd7579b0fc856f12,5,dev:def41994c56a43dca76196ed4cba3947
tm:638b39a724c24674abc738360770ec5b,5,dev:d327843bfb414c5c92a2924b4610e888
tm:63e2872c720148cdb92ac4d481c49c64,1,dev:47b3fa23264c44a59013d2b159c85dc1
tm:6403718adcb848fda2358fd88ea98883,5,dev:feade6445e124bc2a85712c25c4e4c2c
tm:6420598b6fc5491c9aa1941d898136f7,1,dev:e4312060b314433185c2be4dd6bc6395
tm:64aba94a98be4153bb2a298b02be2379,8,dev:e46f87993fa3452fb6ae724a7d5420f9
tm:64af33d2a2414f999e8a9408bf44c9aa,10,dev:b9d20a6abc9840e7a706586734591f61
tm:64c29f18c49a4335a27cc2c1020c34c0,12,dev:689c8e3992cb47328ef5d02e3d774192
tm:64f70a01f404470ea347b62a7613d542,5,dev:f67f7c7105be464ba00e43cca8122644
tm:650bfb328e044e5b835e47eaae8280d9,1,dev:a05deeb1aa3a49e780c5d921118c33cd
tm:65122c60bafa4419ae9d0429c7b54fe9,9,dev:fb1fe8e69f88474097edd1624bec7c01
tm:653397c71f6d4b14b445ca7b539394dd,9,dev:7b02d8e2a30e4972801a73636fb22c32
tm:6534016821344c96ae486fa32c14e5d1,7,dev:ac52304be54b44ac890ba42292405737
tm:6556c024d95d4b6dbe5954019d55e4c9,8,dev:9d395cbd3f434a19a34e116b57fc8967
tm:660421ee1ef24aaca76abc7cc7c079fd,5,dev:8349df3f2fed492f9c453938f161c6b2
tm:660725f207d043d1a6878a773ed3e59c,11,dev:94b562e6f8944c99aafc812b91abebee
tm:667e00cb58f44e7096b34ce186f6473e,5,dev:4b6f0b73c81c40dabccc1e42a08f44dd
tm:668efa4f40434c79a7305616de93b9a6,5,dev:8219e99985d14a92aa721405c6bcd10c
tm:66a24e11d7d54578ab1d82a3f802a1bf,5,dev:3be3dc84d85c453cbb5ae774e2ea5cfd
tm:66b4832cc7f74112a8f10d81399591da,5,dev:3bf897ff38cb482e996c97bb0e9bc847
tm:66bb37aa325645e888a8e9db0d79253a,13,dev:a5c805da2a6647caa053f3218ac52cc3
tm:66d84ebed2bf4998949f7f44a8e32997,5,dev:cb45e94f66d348dba21c19332ece9f4f
tm:6712acba4ef6465896cec3032f20e063,5,dev:6d48c846362e4bcdaef1b6ab32477f5a
tm:6730fc12154848b187c780b4a53423ca,15,dev:e37afd24f36f4b82b566b821a052a731
tm:67428f2375ea47daac6ba2f67ee29f35,5,dev:d8728f875a03407496209e44c261a57d
tm:67a97346cf29441d8d9f90c435b947a1,5,dev:6872401887b9420086af220a4f07a458
tm:6827bf66db81433691450616725d020c,10,dev:33892b3ee4ae4463b0bcb92ba8f8a45b
tm:6852abeb6c764518a276534834966ed7,3,dev:50cf4b13fd944eb89c998288fcf43d6e
tm:68560d0b67c243d4a5112ea0bf401da4,15,dev:8ad23c9dde48411bbd5f8d84df81440e
tm:68685158acf747ff9cd3dcc8c3de98b8,5,dev:f2333e068d7449b580e3c158d7ca32bf
tm:68923de941fc4bf3b32a155fa86a3bf5,5,dev:12a677615c56453a893e59ebd16d3502
tm:68cbc374d064440997de0e8370761e8a,5,dev:28dcb5ee9e3a446ba72d6f8f9acde555
tm:68d3c8ebc29c45df9c04423443df4910,6,dev:def41994c56a43dca76196ed4cba3947
tm:691e7d8a8ab04f7e9f46b2b8b10e5f53,1,dev:9dceef8c43544e2e862cf120487d33b0
tm:69802ad55e78478986f903693c96e313,6,dev:7da1432b2d49472396da8f964b315d5f
tm:6986d2a994264482b4e9051920056e28,5,dev:0ff08efc7f3f483e95aede68e97cfddf
tm:69d119e4057241898ef942aa6edd4b77,5,dev:a683f79b342a438386770b2ba4a2dfc2
tm:69e16ac91a394d56848b1578f1e8792f,5,dev:f67f7c7105be464ba00e43cca8122644
tm:69fe4bf830064cc2892e61c304dd4701,5,dev:3f416a6b87514125b6b964a5c7a7f033
tm:6a137daa370146a39d90c86dbbe4d909,9,dev:b52aca302ab840ff8497837be9b1f5a2
tm:6a1ba7500ed54ab58518a5fa5d07e58d,1,dev:446d39ea488e46ec8939c11d8218cd22
tm:6a29ce319d104e8380f6b18ab7357ee5,5,dev:6b0f345fa0194a9380254ee923d9b0cc
tm:6a50b6993767486288f8ef808af7f549,13,dev:3f28070a4877413aa89dac18683a9ae6
tm:6a9494ab279a4800a80ee0a3ab1f381e,5,dev:93505e954d894f33a6ab2acb76a79d31
tm:6a9921cffbf346b6b0850b163c4a6cd2,10,dev:af184c841b2841ecb7449295bab0f822
tm:6ab0b508819641708bed109a34bc0322,5,dev:f88a6295c01e4e05a46a2207f177d939
tm:6b4c4d384dab4d7ebf79951ac6214cd3,3,dev:5d3d7e905169471d88f2b757b9297a31
tm:6c54a97b91e44df3af9b3f142e1d45de,5,dev:b88178e587474041aa63829c85fe5319
tm:6c6b6977ba8b484e9ab94ecda3ddc4a9,6,dev:f08f340b465644a1b93f291fd107b4ce
tm:6c8f255dfade4eb59c19ed05cd0741e4,13,dev:d6dc42c2009e4038ac55a6d06e13c403
tm:6c9221f917bb4ff08d67842bbcb8b897,14,dev:7a89f2a55add4bb0b6778d8ee1953a22
tm:6caeaa940356459fba574a3684faadec,5,dev:1ca00664c7664e78b733d78054f7784e
tm:6cb6c907428a4e17b561a0a54032ddf3,5,dev:87465195322b41e5bc20a6c4e42520c8
tm:6cff6c17278840ec8885c89bdd92126c,5,dev:d54b6ff89964474ab3a44b07f2a12be6
tm:6dd2249be5744ba5b008a6a34cf39997,5,dev:972199f7779b4082908d3fdd2da9f7f2
tm:6dfdf7aa44aa49f182fdad86369cb86b,6,dev:cb45e94f66d348dba21c19332ece9f4f
tm:6e18800db08949ae988e15e6bd7adc79,5,dev:8b67b09b28fb43d49f8f36268072dbb7
tm:6e6f4d35eb5d4a6692f7d1c133e18cb4,5,dev:ce76109d648d4aedaa23f1b95d20edee
tm:6e79e84b22154fa6b54b71d3519e4aa0,5,dev:02808c372db5421ab3e6b9a4b616672e
tm:6e9be7afb42147a0b33b1bd2166b3f9e,5,dev:946421efe42544beb6de34653efcb3d9
tm:6eaed0c8b25d4ebc8c089580539e93de,6,dev:972199f7779b4082908d3fdd2da9f7f2
tm:6ebd788186fd4b3b8a9516a2a4349623,5,dev:3fe8bcb5933b4557ab55d56183b6bb6a
tm:6edb8c15cf214ab2a4d585b7d688f0df,5,dev:2beba873b5e448b79599da9bda8ded0c
tm:6edc7d310b0a4e5dbac2504fc9383b4e,5,dev:6fabd6aa6e9348fa8172212d1daa4bed
tm:6f11da580ec640529e2e63c5ea959786,5,dev:a354da0b1d724205b51e73e611f3ebaf
tm:6f78c94ebd2246c6b480e818669bb2fc,5,dev:6867b4a58dfd46e6bd962dfa66b1ebfc
tm:6faed0b762e645399ab0184a88f0b76e,5,dev:6a0f2297c1824fa2b24f9dcf84ccb79e
tm:6fe1fcea38d448e19eeb9fd122c3b3ca,13,dev:3f28070a4877413aa89dac18683a9ae6
tm:70168483ac224fe38f92ef647a07d6cf,5,dev:0ae68a91c6e440fa9240e7135cf0da5b
tm:70e32d1bfc4d4935b4fb75b4e6ccd39b,12,dev:74f4b4687a9f405792446c4c48dcc5f2
tm:7114a965b38a4175986b75e2ed1ef17f,5,dev:3bf897ff38cb482e996c97bb0e9bc847
tm:7118c261e3ab4359b1c56e08389a72bf,5,dev:90ba3f95d0b94e58ae11ff4f18e73e8a
tm:717bd061b1c14820bb70723378e7e2ba,5,dev:f7abaaf9ffa34f8685bafca03e6ffef2
tm:719c43731ef045e0b5827ff04289c6f7,14,dev:179a2fc94dec488bbbe8709db9846165
tm:719c7bcc76b941a5bbc781a2354b4f90,5,dev:53fbc380de9b45d8a8291b7a7f947e72
tm:72022e1a1ab1409389737fcdd977c55b,5,dev:e8c64412c7bd4fbfa74ea2f9e732384c
tm:7208e680c9554b4887ad0174050faec5,5,dev:0ea64b49dd9e46fa94cabb2af7c76f37
tm:720b5563873d45faac9384269831b948,5,dev:a655d49915bb46ad9019b570cf9bf23b
tm:7229f4c9709d412f9ba7b0a347b9ae3b,11,dev:cfc357c1cf694c3da5a638574da84f01
tm:7230db3beb574774adf643bb6c809d59,5,dev:3bf897ff38cb482e996c97bb0e9bc847
tm:7247fd2a022f49f8874d0134d8ed7531,5,dev:8b67b09b28fb43d49f8f36268072dbb7
tm:72ae0f3202214ceba6a80a9d0b7f62b6,15,dev:b2221573787347e78c1734ff0a953223
tm:72d76c6f137c4f1894e6787e3decdd43,2,dev:d5d8408ddec04e7fbf0a0074b1ef1f70
tm:72fbe020a181498d874eda81f82f17d7,5,dev:0aaee10a7ea3413a9a245b7c877a7979
tm:730353b6b67f4b90a64567976ced5f75,8,dev:31cb0815a8c2464ea220c1c96aca2974
tm:730e628a17094e5d922704bf8af483bb,5,dev:94275326e49f4b3b949b934ead15b3ad
tm:7317f8de3e30404c87d6ac117199a6ee,15,dev:84aed13b9f7b4e13ad6805a57fd08710
tm:733de46773584448a4805623ebe47d10,5,dev:7c1aeb1d384a40588a7f02e3ed8cdaa9
tm:73514e7983da4dd8b683c677e14f6daf,12,dev:aebca61ee4874901b290d13fd7220b1e
tm:739565eb1a49452cbbab65e6e977466a,5,dev:6b057dd45da04c2d8f0ee763000bd54a
tm:73ae81e56b6c40ff94680333119bb286,10,dev:5a565274ce7c47cc9082393ad1ff9d7c
tm:73bca87c51e44e10b418ad04317d3457,7,dev:d405cc631c1b472bb6b11d7fd8658d74
tm:73e5ef240e4142cb9b13890f3a36f12a,10,dev:72ffcc19a068422d910bc30ac4fa8943
tm:741d9172b76e4827b014c95c7a853f4c,5,dev:8f84d3ab731f4c908d1d030965e2b817
tm:743481d35dd443c9aedf636a78f8e18e,12,dev:74f4b4687a9f405792446c4c48dcc5f2
tm:7469cd7bc6fd4f9db300d82c8750c672,5,dev:a635b8082eb74ab9aecf374872740b1d
tm:74772ddf345b4e9fabc6632d100a09ac,5,dev:1a0bb4e741d4479f93bac292c59fba5d
tm:747cf8aae84541c28b61dec721bc0d6f,5,dev:555203568fd446d79f81d4cb1d4ecfec
tm:749c8d3772a24ab888c4fb71738e50e5,5,dev:61f6cd3bc20241f9ad4c8ce25d467737
tm:74fb55793d174d00b33c91ba150546a8,8,dev:e46f87993fa3452fb6ae724a7d5420f9
tm:74fd11f6ccda4df1a75f45b9c685b127,5,dev:05fbff02c2124afeb02b80913ac86e43
tm:7522e89e91e743cdb1a16fbe6d6bf247,10,dev:dde45abe51094d4aacac142709ab7f40
tm:752678d60de9446fa00ac1c26d50bf4f,5,dev:50b0abbdef414bc7b1c39f90d20afb37
tm:754dce0795b445a9a5ab64eecfe5cbff,5,dev:e8c64412c7bd4fbfa74ea2f9e732384c
tm:7558581ec1114cb99f9dd2cdc633c987,5,dev:0893d880f7e5441ba42829e8a05e8668
tm:75816bb1de85425aa24a9751fd68d0d3,2,dev:c448ac34a3f4492dac27d2ff2b8fbd0e
tm:7596cb1046da4fa9bc984468d118a813,3,dev:5d3d7e905169471d88f2b757b9297a31
tm:75af729c5bbc49c78ed77174148d2fcc,39,dev:223ce77c8fa94eb886027f4ef64dec76
tm:761658eef89941e791ccdddf498f2288,5,dev:081087607f214a5c8749602bb5b57881
tm:763daea036784730ab672fe71b2b1273,3,dev:56afbd190bae4a23912361f040515001
tm:7641bdf8c78a4404ac16d91a006c4aad,5,dev:ce76109d648d4aedaa23f1b95d20edee
tm:767507ac9ef34265a17521178e9c2e55,10,dev:acc8b97d9e08444f9500e2809bd368d7
tm:7679c695bda5484c9cf4268b2350ba45,10,dev:0229218a5a1d4314a0431654c44ab96c
tm:76c671a5f4984bfcb84017b21c448166,5,dev:f95d3ae75e2942f8846809e9dfcb7af2
tm:770cc48819594b878a0d7f36f1f2073c,5,dev:94e3351c10ea4cdeaefbf1b551ec2025
tm:7738c88aade9435fa864c110cf122abb,6,dev:e7ac730d62144ccc9d77552df382d796
tm:7739c322131840debbc959942c0c84a5,5,dev:7083aee31ac347948e4b8b00027feb8e
tm:7785ffc5fcb5422e986a7933e38b4b9e,5,dev:bdf3021d53c54d50bcbdcd9f7937d617
tm:7792019682354b398468796bde10fb31,5,dev:02b51ac6a4e1435a9e604b2655970afd
tm:7798c3c3a1814be7be9bceeff70475b5,5,dev:949330ee09f541b5a368744463bfc31e
tm:779db325330a42a5b75eb302d54e09fa,5,dev:314abcfcfbc84d948ec0c4f259c64bbd
tm:77b2a1bade434e4e8016bfbc81e006bb,10,dev:d2d301706e804aadabde9babd16b2e1d
tm:77fc39fd79c64abba85e821c1df90504,5,dev:20831eb9a6344f15946aec46bd560030
tm:781931f5669f45188c23ae7b2e257a55,14,dev:bb3b219811fd427191a30c47a9063f68
tm:7832a7621141441c8397607265c70641,11,dev:4b5d31b713ef434a82f010788cec174c
tm:786435b2066c4e6b8206c80f439f9851,6,dev:fa1cbcdac5fd4d3ea4564d356bdf55f1
tm:788e56a811c04ad5a136cd63f6996bcf,2,dev:75b010023219417d935aac5affbca9ed
tm:79f25f024113467a96cb969f593812ab,3,dev:73aa800746fe4fbdb94374457b3aa01b
tm:7a16d5880b824a19aad5ed1a042b9995,4,dev:e24bbce75c4e4cc6a92f8fca00d6dc9b
tm:7a381a68da414505bb019cc68a125b18,10,dev:b549159570924a02a3805ad717cc7f2f
tm:7a7a6466992b45d281a47ecd84ab3ac1,5,dev:4bd2d8c008624e5492b9d1ca1f5a7430
tm:7a97a163652948408f06c7f6eee9cba9,5,dev:104e92941f644942b783c8dec137236c
tm:7acad512b7dc44998199edb981c9deba,5,dev:6867b4a58dfd46e6bd962dfa66b1ebfc
tm:7ba0262589a44fcf801868021b5d3306,5,dev:3af2cd52eb9044aaacfc7c0fada06217
tm:7bc99beccb29436796d071c5370ca03d,5,dev:e9b901e13b574866a749ce449b3cc30c
tm:7be321bdedff4b33be2d7bead0d6f018,13,dev:0396a7a53b94419b8f2466c2e9793e7b
tm:7c17316fe4e345ce99035de1db60793b,15,dev:45cef536c96641c487c23c6bf475bdb9
tm:7c32ce2abc754260bbb0a0f7d578d850,5,dev:469b2ebc55ee4c18a48dc6c4acab1a97
tm:7c35ea8185bf465a905f68cb5f6e9e35,5,dev:419e2782ed254b3b82d46ded449d4860
tm:7c40b0df29214345af7ef519354243a0,15,dev:3dbde55eac5e41e6a05d5be8981920ed
tm:7c79fbf165d34403aec9138ae4d403ef,5,dev:a8f8c685d58646388a87605e42139c25
tm:7c804c717af04949b5a3478b2a6981fb,14,dev:9dcbe2e258e340dea88cf601cfa601c5
tm:7c829b5616354c89987c0e3746710267,2,dev:e501ad1714354da68218758ef255d51c
tm:7cb3be4b688f4a72a9f655f14ba14b77,5,dev:0ba78b11f9ca4ae1968fcf1cbe7c7f80
tm:7cfeedd742e149018e49527d9575081b,5,dev:42b1c991a55f4123b569a594955e23d6
tm:7d0d51640d7a4b2f9eabf85026cf6b3e,8,dev:a16589021a2043268c354d7f8fca2ae2
tm:7e0354f929f84c68b8cd6fc0060109b0,15,dev:2ce926aa8a93428a8a35a3b69bebddd4
tm:7e0b440c3bb34d99b6015688f9aa37ff,5,dev:f1904e655c5c4f328ee2013cfef22e1c
tm:7e65f24877ee43fdabb3b51f199b8c92,5,dev:f7abaaf9ffa34f8685bafca03e6ffef2
tm:7e7d38338a8b49f888183501a0e0479e,12,dev:7970d4bfd6b745db962ce22679cfc3a0
tm:7e96c63b30be420a8cb1a223ffe55e8c,11,dev:afab35bf4a7849289a13788d43fc21d3
tm:7e9b6dcdd2e4479e809d486d11bef993,10,dev:d0ac0e1da5b54be5aea2bbe3e8297abb
tm:7ebb5a62ab974421ab4ea874f696bedf,5,dev:6a0f2297c1824fa2b24f9dcf84ccb79e
tm:7eeb2fde17e049279706d1026ce618c4,8,dev:7d27df93f3254a43a514855110ce1c1d
tm:7f2f823a57614a538aabff5d57de3c69,8,dev:b5377e4c5c264ccc84733423a7adf42b
tm:7fdde38dab5d4713b33d052dcc5522a3,9,dev:fa9565745a934f769fcc0a583f2db4ff
tm:7fe30846c3c24e5691dadd5391e8c5f7,5,dev:7f27c7ebd706408085de1b8b01293664
tm:7ff62dd5fb99427c9b111281cce59b45,3,dev:0653698547ce4fb9b175e8892ad5b84d
tm:7ffa0f90e1c44f879a211fac374ac8a1,12,dev:689c8e3992cb47328ef5d02e3d774192
tm:800c207aedb447baa2c57b7a6001fce9,5,dev:f9107aa766d24fb49f0f799ba902ab4d
tm:8022dd6ff4b04409b853eeeea7290b92,11,dev:270b648fc0034445af603559aec604f0
tm:80236264dc8548c4bb4e72aeff776cf8,5,dev:18d7ac0d34e24e26a54a73ee73cd515a
tm:8050f890efec4fe6b453c237de8c7467,5,dev:2089b197f1334d86a0b5530bd579a76d
tm:806bb34060db4ea9a0dfc770b6f3407c,5,dev:51b0a9949f764e8ea021520a07fef2b0
tm:807fced213b24c1faaaa3abdecfcb15f,15,dev:d25b8796abde4c6094fb1567c75dd6c2
tm:8088659b90054ae5b4232b6bf08d6bc8,6,dev:e05dbb512db1445ab81503904e9ac69b
tm:8097016a6f1145dfa4b23a1dc55d8978,5,dev:d0d06269cb6048428a0ae79c80a1f8f0
tm:80d61457db3f443bb457a4c3f808bcf7,6,dev:ad1a91ed3daa454ead7e748bb1c1a5cf
tm:80f553412a9c47fe9b4eb05ebc8600b2,10,dev:aef9fc43fa544ce3a304b37a9fa1adf4
tm:810e3468fe194822ad86d9a1b9d83954,13,dev:fa1282e22222461e971daeedd7860d3d
tm:8143f66673484986b15ec23cdf92b268,5,dev:2c8e0e89fa814950a56a4083588c7ad3
tm:814ba41669654999935ad58b16249a12,14,dev:2b57114599e244ca826332970993d75f
tm:814d23fd39ec4f6fb07bb255cf15beae,12,dev:a1c290749faa47dfa59571a68d457f1a
tm:81a2254f0fb6408ab5ba07faedf5bb41,7,dev:ac52304be54b44ac890ba42292405737
tm:81bfcfbd3f3d4c8f829014607f4f8687,5,dev:35ba606a22b549939fa4667e98457a91
tm:821ab163ed614026bffeb24fa79d4695,5,dev:6b057dd45da04c2d8f0ee763000bd54a
tm:822548f8144d4d3fb8957eea26926b8a,5,dev:db603de9a279467cb36ca9c6a4291b0d
tm:8229179a66f74eaf89fa7539b35a845b,5,dev:33638984e84d4d9296ee1102838d7798
tm:8257a477d1884d5e82c608f1bf8faacc,5,dev:6b1886216ee643808827deb41663b208
tm:8290e19fdf564032b3f74339c8511e87,5,dev:db65c95a39e545db96ef0d4d0eba2f45
tm:82bb272e2aeb4b7abbfab2a82f0517b1,30,dev:2ef1f603ecde49c59ed0545d129d89c0
tm:82eeebb6d32447aea86e251d45d11428,8,dev:b6af3b6fa6164c968cabb0f260d21037
tm:834c02ac02a1457eafb269fbe4b0b723,10,dev:aef9fc43fa544ce3a304b37a9fa1adf4
tm:83be31cbc4874e8f8c07de25884f6880,14,dev:c27d21b03b084f528e816705e15e1374
tm:83f28006dd25433a9ca5ec763a316520,5,dev:f95d3ae75e2942f8846809e9dfcb7af2
tm:83fabdc02eed47ef95ca923eff0518b2,5,dev:ae3075d5b6024e3590fdc04bf508b7f3
tm:8439aa84779348b181cd0f6c0c1ffb60,5,dev:c793907780024ae0854a31d85f146a1e
tm:8452e0fd4eed47bea57029ff3fde257e,15,dev:fef356df4ae840309a3682a15c55c433
tm:84596041dd494df48ea74236916b4c1e,5,dev:9b851c4ef2994cfdadf91b30a54c1b46
tm:8497d7d61f6d495f814a659905e051ce,6,dev:0ea64b49dd9e46fa94cabb2af7c76f37
tm:84cb33d05bdd4f1d823b9006a79aac0d,12,dev:bacb35456b3e4c36ae8a0de33a653e78
tm:857d0e3d25464150bd8961c75f3b1dff,5,dev:c32841dc969342e1bd2e32257e6795f7
tm:85b9777ec0a14c46bbd14e613a4bb561,7,dev:ac52304be54b44ac890ba42292405737
tm:85be1a4e172b4250aedc8d627fbe500e,3,dev:655bbef9d1e6404e9f8749e092b8d577
tm:85f779d1e9a248039a93f705cc9e9155,5,dev:220607b6f57d496d83b9ebfae8ff9b5c
tm:8616f941176f40cd8c7193d2c31dbcd4,15,dev:9412e7dd63f04906b1fbc521030ef74a
tm:86274f7d68324b4a823343492691f704,5,dev:08b4057ae2cd465897aa09bbd4d55ab4
tm:862b01ecb7f24ac9a059163de214bc84,10,dev:320a1ca503774bc0a241995f1bca8c2e
tm:86816ff62e194f2f84c22dd818f00234,5,dev:91b5dab1abb84feea28dd1c40465c0fd
tm:868d80bb65394dfb895b13b7212b7a04,5,dev:83d3068592724a61a924cbb52192c01c
tm:86e8888c9bf8475d8a6c04239a0bf006,5,dev:ae3075d5b6024e3590fdc04bf508b7f3
tm:87353dafa5e344afaa4ebc0d1689b19e,5,dev:55d59b7161694e90951a6a8bcb914f54
tm:87546716fca64358b40599292f595b82,11,dev:0f29237a97294c09b1cdc95b0e22fc36
tm:87729ecfccf14f85a9120c4fd94224f0,14,dev:feefd2fba08b41718a865e8b511662f9
tm:8778ae9f0e06436a88d4f640b92acaf2,8,dev:6932d815707545e1a2c6c64f97a00a3a
tm:87d4bdd9d44045b3a95f216149786b81,14,dev:50f17402c9184a2f91ec5347f529907b
tm:87e00823ee4345da984f643f8e6608c9,5,dev:0ff08efc7f3f483e95aede68e97cfddf
tm:881b9c5bd3bd44419aeeca2376483126,5,dev:59bd08d536244a1f9c2a1a5849d391a3
tm:88234179d24d47be9c51b623146eeb4e,2,dev:8f07ec27769e4b8ebd28bcf3df62b6fd
tm:882768adb0b84fdb9eb231a6ac58306c,5,dev:a7509bd868e44c57a7bb16b43e24889f
tm:8850154296424553992bcbd83cfb1603,5,dev:fdc373e2eced4d68ac872ca788915a69
tm:8858f39209564bdaa895d72113abbe79,7,dev:fa87d7a931664d32b3970f610ee5b5d6
tm:886a4b9fe1fc4c9d8bae3f6497b03543,5,dev:494adbaa571f4070b29938fd33694d23
tm:88a33395e1f5484197bb14d32ce124f6,5,dev:65ec3901f2fb433f8cd83c4d0f45dc43
tm:893aa611544e45faa691cd774835a51c,1,dev:0dd5db50940f4eebaa2f31133856ba30
tm:896b4aa89edf46aab42e2ccbf6f6a379,5,dev:8c2ea892897a4c59b89846fd305465ce
tm:897e8566a00f4aebbd316320785fb67a,40,dev:62da80f4fa024f4d8f583346c96c45e9
tm:89abdad04be64a80b9a1527fd76313be,5,dev:f9107aa766d24fb49f0f799ba902ab4d
tm:89ba24cdfeed458c8c5a6c064788240d,8,dev:7d27df93f3254a43a514855110ce1c1d
tm:89cebb9de7b94c71b585a791fbd5c819,14,dev:6ce991bdce2841f89eaa9dd2d7366dd9
tm:89fc6424744a446990752a49c8ec30bc,5,dev:cdae725e41f941f680cdd46355dd2a51
tm:89fd3c3eba8e4e0ea86ca16c9022280a,7,dev:b1be536acc684ae9ba680547cda29777
tm:8a045cc2333d4e1680b659b0a09d0367,5,dev:ab8095c3ea584c9ab759b8db0ee233a3
tm:8a2b264053b34bc5bc49b8ff000234a4,5,dev:0893d880f7e5441ba42829e8a05e8668
tm:8a44831236d642c5b9d46650c738cc2a,13,dev:5c0f812dd4a94596b44a2304e086fd64
tm:8a4a725f66e94191adac79e0cdde4c84,13,dev:3f28070a4877413aa89dac18683a9ae6
tm:8aa5be71f6364c73b9ca1abd7e43805c,12,dev:fc4a89bf61884f3cabd54a09655fdfef
tm:8ac16380a6304b059e26ac96679b9138,5,dev:19979bb0aac540c3aec53383557aa2da
tm:8ad0f4223a2741b99b59d20cbfae04a4,3,dev:96feae9aaf6f48e4a1cc6342cc93c7ae
tm:8b874211cfc6473098dd66b4e068a4f9,4,dev:1a1e15adac204789b8873ae26ab60578
tm:8bca45f4ed5f48dcbb72fc8c2eb2517f,5,dev:3f99f18f1ddf49b7bf5eb26b6501e66f
tm:8c2463a0924643e0876ca6d9515f43a6,2,dev:cadee2c762254d2c95583609da60a8a5
tm:8c81ccb9571943e3905ddd7f20ee7a8b,5,dev:09a4b2cfa73e481389c9435efa12e9a7
tm:8ca35bb64d2143c99e007c6a82984b09,5,dev:243c6aca9d304b59b6b64857deb44874
tm:8cffcdf2ef504f4198e16f920208ec58,4,dev:dcabe71f82d54aabb2265e16812206b1
tm:8d3a123e42f74ac9a45d33cbf03dcaf4,8,dev:505f88f8daa9410fb1fd30a0d169eba4
tm:8d4ce4cc2bf84cfcbb6d2fef9100851d,5,dev:ab8095c3ea584c9ab759b8db0ee233a3
tm:8d5086fc32a0433e9289e21f0a8317f5,5,dev:e9dda8769e834554ac91f69ffbf08457
tm:8d56e03eafe34b6a8d8a8e41f92446cd,9,dev:fc343d63075e4b1790df9f69f9d943a4
tm:8dcbea3d0c2440688eeb8fa26d0addb6,5,dev:3b5d3c80b0cb4a5ab379c6ff3eee6f4d
tm:8e341cc26b21441dbad6628e06d8a13c,13,dev:b5c51c4fd8184e3cb5bf174e3851c5b1
tm:8e365221960d4ad3a93a46aae546c7b3,3,dev:bf1840578ae948a5a11fce9af95fe934
tm:8e38c55cb7bb4c00ade9f9fac1d94bf1,5,dev:44e87aa36a35449f9b96d0b3bbbc7346
tm:8e40ce3be1534fde81e36a810f8e0b38,15,dev:283248bdd9604bd4a8e70ecc1402104e
tm:8e72cb30d63341b89b2da667a8f40bc2,3,dev:b973837d58324268b2ebfbf0fab52652
tm:8e7a7f4fc78444e19c17511abf44f9c2,2,dev:8f07ec27769e4b8ebd28bcf3df62b6fd
tm:8eb0b7f4083d4a86a4b1ceba36d1862f,5,dev:4d81366d632843e9bc15e37bc58625df
tm:8ec4c95c28c94766aa00d799a8788bea,2,dev:be61159d379f422bb69f258bc0f07a11
tm:8fdc3ab60339488b8d1dc9fed8030d26,5,dev:85721daf44144e6db0aeebf2975503f9
tm:8fe2a5b087b5492facedccd7dde2679f,12,dev:515d70dbb7d94b1ab42d8276cbf04597
tm:8fea59380d984fd5b07d1df0f1e66853,4,dev:0334055746ba467fad6d11738c15f6a1
tm:8fff7328c6494247a57e9e8a42abcaf4,8,dev:7d27df93f3254a43a514855110ce1c1d
tm:90534841532c4ca18da3a5ca1b386997,3,dev:00d872becdf345108ca35bac05740e84
tm:90a8f6e1ef6e43ce995cab44150732d9,6,dev:cdae725e41f941f680cdd46355dd2a51
