task_id,exp_id,start_time,end_time,ressource_id
tf:b7567652afbe499891bd74eaab8ce60b,exp:e5dea09ede124ba080f6595c5987b6b3,63.0,68.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b7567652afbe499891bd74eaab8ce60b,exp:e6db491bda5f44989481f94990ddeb16,63.0,68.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b75eaaf9a208449ca5cab057c1f988b8,exp:b32e25fe54c54945aac033722495d0fd,53.0,58.0,ma:a081b75ae90b477a8e9cafbdf7e31fc6
tf:b767591a29ad4894831c1d276b164577,exp:30e191a47fe4423989e638285bf7ec61,82.0,87.0,ma:36ed31a5d7b54b36857172cfa66ea2f3
tf:b7719f985fb64b8e972480db588b4033,exp:debc99b0503f4fdebe41b61cee41ffef,63.0,68.0,ma:310fb40fadb740e4a78d095133f421d5
tf:b7788f5b0e6547c39bbb315d75bea311,exp:90113286f905407fbdcc49f06c9ee042,63.0,68.0,ma:94586941b3cd40aa894b94d9a96530d2
tf:b780c6b670694b22bb27a6115140bbdc,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,34.0,39.0,ma:74faba6170554da5b466337b9be1ca49
tf:b7819082e0cc4386b55417ef499e0880,exp:7d8c1849d8e74e8c9d75a29bb7e29989,39.0,44.0,ma:5262dcc4fca04029ade4961f3b766bdd
tf:b789b2a380eb482687923dd0d349939a,exp:710e545bfdff40d3b7dcbf36db4afe4c,106.0,111.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b789b2a380eb482687923dd0d349939a,exp:75065d66ce574a9eae415a4612098f3c,63.0,68.0,ma:0750b325a8604dfe9533ba2c85037bee
tf:b789b2a380eb482687923dd0d349939a,exp:aab21fb12a664260bc00e039f7567afb,106.0,111.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b789b2a380eb482687923dd0d349939a,exp:ba9c9acfe4de4ac0aa835bc3e852f3e4,63.0,68.0,ma:0750b325a8604dfe9533ba2c85037bee
tf:b789b2a380eb482687923dd0d349939a,exp:c9012b7f5a8041999682e1fcfdd1e0a4,63.0,68.0,ma:0750b325a8604dfe9533ba2c85037bee
tf:b78f94a1958747c9adb35b53bd0db7bf,exp:90113286f905407fbdcc49f06c9ee042,20.0,25.0,ma:5f7dd30119f5426f92b61d53c050425f
tf:b78fb7f2a04d4734b8ba6379e901ad38,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,111.0,116.0,ma:15855708e3ca4a7e9aba7040c6c43ceb
tf:b79c132d428947699e72c99f093d49ea,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,135.0,140.0,ma:f650f7f078294689b7d6bdb10f036a8d
tf:b79dba2a66d444008d0799aa3f9d6dc9,exp:7d8c1849d8e74e8c9d75a29bb7e29989,29.0,34.0,ma:9d04f4df92a943b5bfff0a626472ee9c
tf:b7ada6e5dc2649d78095990d999ce291,exp:b560796a874448e884ae32ba97511736,39.0,44.0,ma:4f1dc81690dc408fab056e1a1a6733bb
tf:b7afcc14cc4c427e9205e5f5345cc5d0,exp:ae4bfed5b8684fa983699282a9b14413,5.0,10.0,ma:71412b489d3a41f9b597343069a45cd7
tf:b7b07adc193845848bb7aee610df23a1,exp:7853f2dfb3104526a44bede02225eef6,106.0,111.0,ma:c44fbdfe83f44e28a1a73f41fd3de991
tf:b7c45243cc7f42feaeabc9c0ea014dc0,exp:ae4bfed5b8684fa983699282a9b14413,29.0,34.0,ma:231ef971c0e64375a478e50ceabc005e
tf:b7d31b66b18b4c6589dd952d630fb99e,exp:92b7e370534647378cc17a5b832b7137,68.0,73.0,ma:300e8202ac69455ea717e3c0ce1fc0e9
tf:b7dc9379b6b64d2693a0ebc5bfed53bd,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,101.0,106.0,ma:0c9a831e462147219a7e112ca389be14
tf:b7df36e5d7784cd1a52a57d631b403de,exp:92b7e370534647378cc17a5b832b7137,82.0,87.0,ma:86ffc6bc4b314c7e980a1b168c57c3fc
tf:b7df7032ec1e4d4097454ec34f76aeef,exp:ba0b13b6a7f04263811d79df5cf185a0,92.0,97.0,ma:38c7a5a3ca9f469bbd087db0b916c6d3
tf:b7e659549f83498faf7891d718b2b006,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,10.0,15.0,ma:c0cdc3a17ddf41fc90fd9caaa88481ee
tf:b7f7180c5b1a476292251f541d3edcab,exp:7853f2dfb3104526a44bede02225eef6,130.0,135.0,ma:c44fbdfe83f44e28a1a73f41fd3de991
tf:b7ff3f93499444638c8ae4bc5be0003c,exp:a78e73355f3f415a86acdea754da0e2a,77.0,82.0,ma:7dc87375cc5243da8ab4a7b781f95998
tf:b80756edef3443dfa305b52c92109b8a,exp:30e191a47fe4423989e638285bf7ec61,135.0,140.0,ma:266d0b3de5e241d48340326bd6298414
tf:b809dcd3b141466faa5042e498bcc7b5,exp:ae4bfed5b8684fa983699282a9b14413,101.0,106.0,ma:ceecd8908cbe420ca5f0d4962d502d04
tf:b80ed90aacc844aaabb48d84c978b1b2,exp:5249899eebfa48188aeaad1921ef85eb,106.0,111.0,ma:6909dc0adf1e436a930cd0e69fd6acac
tf:b81229b0683e4affbb3f846d45c6d32e,exp:7f7f5ac6fcd9444aa35949b5ca44517f,101.0,106.0,ma:d8ef4d69a5e54f5cb14cfc7733b63011
tf:b816450af2d34e01aa9a29e5961b8fe1,exp:7f7f5ac6fcd9444aa35949b5ca44517f,5.0,10.0,ma:ba735d6472294341ad0bfcb1456f176b
tf:b8177a8fe1e44acd8ac7d3d06bc543f3,exp:75c3199de3214baf8b3507012d076e86,34.0,39.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b8177a8fe1e44acd8ac7d3d06bc543f3,exp:c030a7616be44ed8983b31479754f91e,34.0,39.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b8177a8fe1e44acd8ac7d3d06bc543f3,exp:d6c8dd151d0440c9aa41b9ecf3dfaac1,34.0,39.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b8177a8fe1e44acd8ac7d3d06bc543f3,exp:e5dea09ede124ba080f6595c5987b6b3,125.0,130.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b8177a8fe1e44acd8ac7d3d06bc543f3,exp:e6db491bda5f44989481f94990ddeb16,125.0,130.0,ma:4ca216f494584c4cb0230895e5d8ea87
tf:b820d6bb96a5429bac5b8d184f2b0b5e,exp:afc1a8de140f486cb13df5928e24cdaf,87.0,92.0,ma:fb10484c590e4eff8642ad2563a6aab0
tf:b8226f46dd7e452181ed052980cda566,exp:ba0b13b6a7f04263811d79df5cf185a0,125.0,130.0,ma:dc358c54114443ddb5ccf3594573e9c4
tf:b8363add33d94184b8b6f38fd3ef9c10,exp:710e545bfdff40d3b7dcbf36db4afe4c,53.0,58.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b8363add33d94184b8b6f38fd3ef9c10,exp:75065d66ce574a9eae415a4612098f3c,53.0,58.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b8363add33d94184b8b6f38fd3ef9c10,exp:aab21fb12a664260bc00e039f7567afb,53.0,58.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b8363add33d94184b8b6f38fd3ef9c10,exp:ba9c9acfe4de4ac0aa835bc3e852f3e4,53.0,58.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b8363add33d94184b8b6f38fd3ef9c10,exp:c9012b7f5a8041999682e1fcfdd1e0a4,53.0,58.0,ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4
tf:b836a6bb9b97455bad219c0e93a597d5,exp:b560796a874448e884ae32ba97511736,101.0,106.0,ma:64bd26876d3e42af939c2f422c280132
tf:b8398e1a3474402f8cfe5885a5aad7ff,exp:7853f2dfb3104526a44bede02225eef6,15.0,20.0,ma:b702f079a59046bda92153b154b9815d
tf:b84b5f6fde1a488d8a36a46710c9fd43,exp:afc1a8de140f486cb13df5928e24cdaf,10.0,15.0,ma:fb10484c590e4eff8642ad2563a6aab0
tf:b85036a38deb45f9bf4fc9c92eb5fe56,exp:fdca22bbf3d740098b3bccf0643db446,106.0,111.0,ma:05348253aa6c4c118d3cc190fdbe234b
tf:b8507edf308443108a06d760a9438fbb,exp:593ec4a7e94b41249bc79fc0cd985b35,39.0,44.0,ma:b4b07ddd59ef4e94a26428cae81e76b6
tf:b853d7eab14b4e588a81fb02f9489aad,exp:1b232730821f41bcb8da0dfd6f810891,53.0,58.0,ma:cbf63f30da534d8fb68b791b6f59121c
tf:b853d7eab14b4e588a81fb02f9489aad,exp:76131ab5d6ab4290b6dd13247ccd8061,53.0,58.0,ma:cbf63f30da534d8fb68b791b6f59121c
tf:b853d7eab14b4e588a81fb02f9489aad,exp:b64bd86a44af4a768c04976cf4857f0b,58.0,63.0,ma:1e34aec44799459bb629367ef3287f55
tf:b853d7eab14b4e588a81fb02f9489aad,exp:e6b1a5a6b0e24a9383087e53a073531d,58.0,63.0,ma:1e34aec44799459bb629367ef3287f55
tf:b853d7eab14b4e588a81fb02f9489aad,exp:f056c47cd3d44e8c8ec02b0d0c94a761,53.0,58.0,ma:cbf63f30da534d8fb68b791b6f59121c
tf:b869adcc11e64e9a88016a96fc34673e,exp:a78e73355f3f415a86acdea754da0e2a,77.0,82.0,ma:5a758e9ec60c4be7bbab72fc60a9a543
tf:b87332655e0446b48613de4a51970e67,exp:1b232730821f41bcb8da0dfd6f810891,87.0,92.0,ma:e44eeb9b21774becb3110638f2291793
tf:b87332655e0446b48613de4a51970e67,exp:76131ab5d6ab4290b6dd13247ccd8061,87.0,92.0,ma:e44eeb9b21774becb3110638f2291793
tf:b87332655e0446b48613de4a51970e67,exp:b64bd86a44af4a768c04976cf4857f0b,116.0,121.0,ma:cbf63f30da534d8fb68b791b6f59121c
tf:b87332655e0446b48613de4a51970e67,exp:e6b1a5a6b0e24a9383087e53a073531d,116.0,121.0,ma:cbf63f30da534d8fb68b791b6f59121c
tf:b87332655e0446b48613de4a51970e67,exp:f056c47cd3d44e8c8ec02b0d0c94a761,87.0,92.0,ma:e44eeb9b21774becb3110638f2291793
tf:b8795b4cb12949f28ea967210664fd21,exp:67accf48c36f46f99a4c8e13b866acd0,29.0,34.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
tf:b8795b4cb12949f28ea967210664fd21,exp:7978da58ced84164aa865d9974f4a54e,101.0,106.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
tf:b8795b4cb12949f28ea967210664fd21,exp:b9f54ce2d1f2416aa2f9c5d56ccf44a9,29.0,34.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
tf:b8795b4cb12949f28ea967210664fd21,exp:c58dfb964df84a72a3b57fd24ec5bb4f,29.0,34.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
tf:b8795b4cb12949f28ea967210664fd21,exp:eaa12cc0f34b46f1aa567cbff9281967,101.0,106.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
tf:b8808500d1eb447b80123dff9c2600c8,exp:90113286f905407fbdcc49f06c9ee042,58.0,63.0,ma:2633c1a1c40a4ba2a8122c578fca532a
tf:b8852cf1a35b411db5184d2d73863986,exp:fdca22bbf3d740098b3bccf0643db446,39.0,44.0,ma:ec2c768154d545d6acfad412086d59a2
tf:b887618c2e76450da2f8ec2830e6d6c2,exp:b32e25fe54c54945aac033722495d0fd,10.0,15.0,ma:6d002ddafa0b46a09b2be3c73f4270ec
tf:b88a7751d1b14f7e86213005df9d0fef,exp:06d082a7fdff425b835608373d5df23c,53.0,58.0,ma:18f3222eb6014486aa6ad6882031f808
tf:b88a7751d1b14f7e86213005df9d0fef,exp:45cbcfc158f14201a2707bef4b8828b3,53.0,58.0,ma:d684ca56e04c409288863888386bb962
tf:b88a7751d1b14f7e86213005df9d0fef,exp:595eb0e4e1d649bb807352439ef320c3,53.0,58.0,ma:d684ca56e04c409288863888386bb962
tf:b88a7751d1b14f7e86213005df9d0fef,exp:9a297e01eddb47d0af5fb86df850b507,53.0,58.0,ma:d684ca56e04c409288863888386bb962
tf:b88a7751d1b14f7e86213005df9d0fef,exp:cff699db15be4598b9919c1b726f1c9e,53.0,58.0,ma:18f3222eb6014486aa6ad6882031f808
tf:b89c95e9140746be86b266327d1a1c7a,exp:593ec4a7e94b41249bc79fc0cd985b35,10.0,15.0,ma:0b5fe0a8780b471c9360c3b7dd97fb33
tf:b89dbdbaf10d43129080e1c9b1c6260e,exp:ae4bfed5b8684fa983699282a9b14413,106.0,111.0,ma:e373a1b16ef749d1aa64c4e3268b5e76
tf:b89f85c8f2694590bd00cee0ee9620be,exp:90113286f905407fbdcc49f06c9ee042,5.0,10.0,ma:f1eef00a8dde41bb849b20293c842427
tf:b8a5847796eb40bba6e607cf7b285d68,exp:d6804b786e004c928a897482bbae8b37,39.0,44.0,ma:1da434e850db49ce8cd54b572f4e8a66
tf:b8a5ac74bc804ae4a9debe8fffe9f35a,exp:4059335628db456189b7defb634a1d1c,34.0,39.0,ma:184a20930f90457e98bac3ef6d2fc80d
tf:b8a5ac74bc804ae4a9debe8fffe9f35a,exp:6bb8e2d9eeb54663b0cf9cc26f8d6180,34.0,39.0,ma:184a20930f90457e98bac3ef6d2fc80d
tf:b8a5ac74bc804ae4a9debe8fffe9f35a,exp:90448fa35297456891653aa87cd4ed1b,101.0,106.0,ma:184a20930f90457e98bac3ef6d2fc80d
tf:b8a5ac74bc804ae4a9debe8fffe9f35a,exp:9adaed1c28184812b3a58c58e6dfb585,101.0,106.0,ma:184a20930f90457e98bac3ef6d2fc80d
tf:b8a5ac74bc804ae4a9debe8fffe9f35a,exp:df8275bd5e5644fbbe602ed76a7ff33a,34.0,39.0,ma:184a20930f90457e98bac3ef6d2fc80d
tf:b8b07a9c71df46e8926485185cdb9867,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,125.0,130.0,ma:507eaebd2502459bbc1a7da9e3aa0ad0
tf:b8bbec169fb94502b144b9acd2fa5057,exp:5249899eebfa48188aeaad1921ef85eb,63.0,68.0,ma:86483203c7764f0da4fba2bf5c686f97
tf:b8bf4e745fba41dba70a6c469dce4681,exp:fdca22bbf3d740098b3bccf0643db446,15.0,20.0,ma:b0ea3657c61148a580ef20f21b9cb36e
tf:b8c4c0e2c2ef4f609bdad894e1d203fc,exp:90113286f905407fbdcc49f06c9ee042,101.0,106.0,ma:fe26944e47bf4139b6d5a54b1f7f4367
tf:b8d548ace3c44454bbe43fd7d212cbdc,exp:b32e25fe54c54945aac033722495d0fd,39.0,44.0,ma:ca667212712c45f19a226f5946609ea4
tf:b8dfd3ab856f40c28b016f4883da4b52,exp:debc99b0503f4fdebe41b61cee41ffef,77.0,82.0,ma:e598f9d43c0149b18564879df08dc58f
tf:b8eb1759b2074f5c8d6f2018bfe9c86a,exp:fdca22bbf3d740098b3bccf0643db446,10.0,15.0,ma:21dfa5276c7f4fea9115af44e9c7e44d
tf:b8ec186e21c14ebe8fedb492530c5eb9,exp:710e545bfdff40d3b7dcbf36db4afe4c,92.0,97.0,ma:4781d312cc6e4b54840514ce91ac6639
tf:b8ec186e21c14ebe8fedb492530c5eb9,exp:75065d66ce574a9eae415a4612098f3c,29.0,34.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b8ec186e21c14ebe8fedb492530c5eb9,exp:aab21fb12a664260bc00e039f7567afb,92.0,97.0,ma:4781d312cc6e4b54840514ce91ac6639
tf:b8ec186e21c14ebe8fedb492530c5eb9,exp:ba9c9acfe4de4ac0aa835bc3e852f3e4,29.0,34.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b8ec186e21c14ebe8fedb492530c5eb9,exp:c9012b7f5a8041999682e1fcfdd1e0a4,29.0,34.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b8f0374654d846b6aa32450fad9cca10,exp:337ec4273b8346228e7417c303fa4f02,82.0,87.0,ma:4f63336a69ae467598d5f2d931f545aa
tf:b8f323285d9b4bd9b489a967ea8b8a73,exp:090d7bccee7c4e028d009368816ad729,10.0,15.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b8f323285d9b4bd9b489a967ea8b8a73,exp:518ee2856a2c4924af99c2a435e41540,39.0,44.0,ma:8a501d6771df4aac9bf0aa0ce77011c3
tf:b8f323285d9b4bd9b489a967ea8b8a73,exp:bbdbbce8a852468193fb95836c8c601d,11.0,16.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b8f323285d9b4bd9b489a967ea8b8a73,exp:ca50f6955a3a4f598a285f1a829d3460,11.0,16.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b8f323285d9b4bd9b489a967ea8b8a73,exp:cebc2d827ce5476b867807bc9657a94d,39.0,44.0,ma:8a501d6771df4aac9bf0aa0ce77011c3
tf:b8f41c861d6f4dac880c64505dd59d67,exp:7853f2dfb3104526a44bede02225eef6,10.0,15.0,ma:aca852aecbbf4a519a7bc3bce7974e4d
tf:b8fc7c8bbc5742c3944d286aa499d118,exp:337ec4273b8346228e7417c303fa4f02,135.0,140.0,ma:4e542bfb9ffd487490f5cd21d339870c
tf:b903d6c293eb43febf6cf5331889ed96,exp:337ec4273b8346228e7417c303fa4f02,101.0,106.0,ma:3e93a30e03f64845945d08a14236fb3e
tf:b9120f9f1c0f4513bae11ae889027301,exp:a78e73355f3f415a86acdea754da0e2a,130.0,135.0,ma:550cf0d045cc4f2283224eea966b7026
tf:b9189828702a45088e10e0236811fac0,exp:debc99b0503f4fdebe41b61cee41ffef,77.0,82.0,ma:b5761dfcedf545499fa026dfd2ae158b
tf:b91d80575c5b4689809984e4a05a0361,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,39.0,44.0,ma:4a4a6961fda5460f93c042f0a2b93124
tf:b928efddd3f84dd6abc1c89fd3d242f3,exp:593ec4a7e94b41249bc79fc0cd985b35,11.0,16.0,ma:90092360aa674470b4b2174b2b08f5e3
tf:b930158d7fdc40fcad5d0e22a19db500,exp:593ec4a7e94b41249bc79fc0cd985b35,58.0,63.0,ma:bf8c2fdb83ec49b48f6f3faa6618cb98
tf:b9302d75693547a89d388262c1ef5144,exp:ba0b13b6a7f04263811d79df5cf185a0,29.0,34.0,ma:44446d32b24b4caea79ccbd7841ebc7f
tf:b93258e6e6c1430fb35d0476a37a1a80,exp:75065d66ce574a9eae415a4612098f3c,130.0,135.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b93258e6e6c1430fb35d0476a37a1a80,exp:ba9c9acfe4de4ac0aa835bc3e852f3e4,130.0,135.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b93258e6e6c1430fb35d0476a37a1a80,exp:c9012b7f5a8041999682e1fcfdd1e0a4,130.0,135.0,ma:577e4a0c402146a69eedceb03a9e91f4
tf:b93b8eb57ea14190b011ad138c102afb,exp:fdca22bbf3d740098b3bccf0643db446,101.0,106.0,ma:4ab96af1b8a24fd18d6872a8be1242d4
tf:b93c28b9441d4a86a0cf3cce27eb7245,exp:ae4bfed5b8684fa983699282a9b14413,130.0,135.0,ma:baa01d0a102545f1be4eb3990cb82990
tf:b93f2e50f550439fb6bbcf9994c6afff,exp:7f7f5ac6fcd9444aa35949b5ca44517f,106.0,111.0,ma:8d46d474e8d4424884db0639db108b47
tf:b94293ee603348cb94eee6ba55af1408,exp:d6804b786e004c928a897482bbae8b37,58.0,63.0,ma:6aac64891d0544d2bcbbf780ef5d0667
tf:b9468a64edad4f99aad6270b488ae547,exp:92b7e370534647378cc17a5b832b7137,53.0,58.0,ma:cdd9229ffe32480e8edc4aba2894f90f
tf:b94b5470fb2a47e09f8c60709aa74a12,exp:5249899eebfa48188aeaad1921ef85eb,34.0,39.0,ma:1e7ae66985894ebc8f691735bf5700ee
tf:b9505f56386f49cfa96f3a45f8080f5c,exp:90113286f905407fbdcc49f06c9ee042,10.0,15.0,ma:e30501d221804d91a438887b2a7957cb
tf:b9510d2435ac42eda70c5bdce27d15ec,exp:ba0b13b6a7f04263811d79df5cf185a0,125.0,130.0,ma:acdc71aeba3745c5968f9c08e6427a95
tf:b954c07e20724ce6b1f1c5a481a0cd0c,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,58.0,63.0,ma:0b27de174a2d44eb99c0c90e9d6d3bc1
tf:b95d597c8c634692a14761454f36fc31,exp:7f7f5ac6fcd9444aa35949b5ca44517f,29.0,34.0,ma:fb688e4de2d4418e9e6b5f9a3135a6ea
tf:b95ede9810b1439eab89de950e326eff,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,10.0,15.0,ma:f8ca61ace3d945358fc9744b8d21ee4c
tf:b964ba47fe4e4f76b8a79fefe1b9930d,exp:ba0b13b6a7f04263811d79df5cf185a0,125.0,130.0,ma:7dcd3dbdb67d45ba82bfff917faee582
tf:b9680e6db2a849c5b8a5cdd25f2d3d72,exp:30e191a47fe4423989e638285bf7ec61,125.0,130.0,ma:13361c1295cb4c55b1f6bd0ac573ab2e
tf:b96cd3a9e6a94afab0856c27ba4e4801,exp:090d7bccee7c4e028d009368816ad729,87.0,92.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b96cd3a9e6a94afab0856c27ba4e4801,exp:518ee2856a2c4924af99c2a435e41540,125.0,130.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b96cd3a9e6a94afab0856c27ba4e4801,exp:bbdbbce8a852468193fb95836c8c601d,87.0,92.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b96cd3a9e6a94afab0856c27ba4e4801,exp:ca50f6955a3a4f598a285f1a829d3460,87.0,92.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b96cd3a9e6a94afab0856c27ba4e4801,exp:cebc2d827ce5476b867807bc9657a94d,125.0,130.0,ma:48913faeb333486b83d1eff0e25fb266
tf:b9963f5ece6d4ff1ba03e70e7d433d10,exp:11ff1fb05b674c518056597b444fad56,15.0,20.0,ma:74c12af428ec43f6adb512fa4dd7c4fd
tf:b9963f5ece6d4ff1ba03e70e7d433d10,exp:61a667a70d2a4d7c93014404e703b0cc,15.0,20.0,ma:74c12af428ec43f6adb512fa4dd7c4fd
tf:b9963f5ece6d4ff1ba03e70e7d433d10,exp:75b79441e4ae4dc9bc5ef0e21473c3a2,15.0,20.0,ma:74c12af428ec43f6adb512fa4dd7c4fd
tf:b9963f5ece6d4ff1ba03e70e7d433d10,exp:a85c0a6b4c864c00bbbff4debec6fb58,58.0,63.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:b9963f5ece6d4ff1ba03e70e7d433d10,exp:dd31f4ecbfc3452a8fdccf733e55ef26,58.0,63.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:b99e413085d94cb2b496396362a424c6,exp:107bc87692d042dea46e57b2fbc6fb91,135.0,140.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:b99e413085d94cb2b496396362a424c6,exp:517b38d8c1ee4f5ba4db2221d3d65f4b,135.0,140.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:b99e413085d94cb2b496396362a424c6,exp:deb65a988153470a98deff395769b7af,135.0,140.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:b99f389ae16643a0ad45f79273a12f20,exp:ba0b13b6a7f04263811d79df5cf185a0,111.0,116.0,ma:66e071620d744c45b38601efcff1f900
tf:b9a01612ad994f32808f7610de6fc04e,exp:b560796a874448e884ae32ba97511736,101.0,106.0,ma:4f1dc81690dc408fab056e1a1a6733bb
tf:b9a736544796405893ca25fbb85c9904,exp:92b7e370534647378cc17a5b832b7137,11.0,16.0,ma:ce41fd490cf64e00b2e0e9b47c88596f
tf:b9a89e16a98a40988923f55783493188,exp:a78e73355f3f415a86acdea754da0e2a,10.0,15.0,ma:5a758e9ec60c4be7bbab72fc60a9a543
tf:b9be91ea06aa416bbcda4ee4ee16952a,exp:debc99b0503f4fdebe41b61cee41ffef,82.0,87.0,ma:6176101e8d56498aadac8eb50ae72a6d
tf:b9c22b2be25c4d1291ac9d1403eb4008,exp:ba0b13b6a7f04263811d79df5cf185a0,130.0,135.0,ma:66e071620d744c45b38601efcff1f900
tf:b9c46d7ca9784808a961ccf1ad76d33d,exp:30e191a47fe4423989e638285bf7ec61,10.0,15.0,ma:6ad748b26a22429b83197f4c65c0a91d
tf:b9ccbd699aae4f3ab02730d6a8d63efe,exp:30e191a47fe4423989e638285bf7ec61,29.0,34.0,ma:70cb609e510b46959aac35a267bf311e
tf:b9cdd6f945994dd1a26d74cb589dc331,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,29.0,34.0,ma:d086d85e638f4bcf9d428e6959b9afe4
tf:b9d7e605296c45738f2f066334f6ae97,exp:7d8c1849d8e74e8c9d75a29bb7e29989,77.0,82.0,ma:1c647b1d29ee42db95aec8f5f26e54cd
tf:b9dc4afbea1946b39cb90489aa0e44f2,exp:d6804b786e004c928a897482bbae8b37,53.0,58.0,ma:39df8293c15442f78160d7e229af8fab
tf:b9dcf9d2ae7345e39e9b434130cc5cf6,exp:7d8c1849d8e74e8c9d75a29bb7e29989,111.0,116.0,ma:8585388beb9e4cc3a87ba1cf81111ecc
tf:b9dd297a63174fee9630e07783c6c03f,exp:b32e25fe54c54945aac033722495d0fd,77.0,82.0,ma:3d921b2da95d474b8f122cf7ad7291d7
tf:b9e17fde22ed4ae0870d2bc8179111d7,exp:90113286f905407fbdcc49f06c9ee042,106.0,111.0,ma:5f7dd30119f5426f92b61d53c050425f
tf:b9e65b2f286346e2b50de025c90a7584,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,15.0,20.0,ma:b36c6dac198742538fa3f1596236f728
tf:b9e8fdd9919d405b9c82ae238391a231,exp:593ec4a7e94b41249bc79fc0cd985b35,15.0,20.0,ma:bf8c2fdb83ec49b48f6f3faa6618cb98
tf:b9f169f9557a4680b9189b18461165e0,exp:debc99b0503f4fdebe41b61cee41ffef,39.0,44.0,ma:095157abd0f9486a83a65c45b46175e3
tf:ba111171b0d44265a4b03ede3f0349af,exp:b560796a874448e884ae32ba97511736,5.0,10.0,ma:cb0de95be39f4cbdbcd8849a320244ab
tf:ba1d30def69947018ef422fb30bf00d0,exp:b560796a874448e884ae32ba97511736,130.0,135.0,ma:95260dceffc147429f21497eff756ede
tf:ba21e0a86c594a128b91b95aa2a0a6f2,exp:107bc87692d042dea46e57b2fbc6fb91,5.0,10.0,ma:9bc6531c7f7d4c33afd53796fff77171
tf:ba21e0a86c594a128b91b95aa2a0a6f2,exp:1fecd76f641e48db93dabb2a54037558,5.0,10.0,ma:9bc6531c7f7d4c33afd53796fff77171
tf:ba21e0a86c594a128b91b95aa2a0a6f2,exp:517b38d8c1ee4f5ba4db2221d3d65f4b,5.0,10.0,ma:9bc6531c7f7d4c33afd53796fff77171
tf:ba21e0a86c594a128b91b95aa2a0a6f2,exp:b81c90eaa3114371962512c135bc4225,5.0,10.0,ma:9bc6531c7f7d4c33afd53796fff77171
tf:ba21e0a86c594a128b91b95aa2a0a6f2,exp:deb65a988153470a98deff395769b7af,5.0,10.0,ma:9bc6531c7f7d4c33afd53796fff77171
tf:ba29cdbda02d4014973ea20cb74ac1ab,exp:fdca22bbf3d740098b3bccf0643db446,15.0,20.0,ma:21dfa5276c7f4fea9115af44e9c7e44d
tf:ba34adfb52b746818259ef0c983d273e,exp:fdca22bbf3d740098b3bccf0643db446,125.0,130.0,ma:4ab96af1b8a24fd18d6872a8be1242d4
tf:ba3af193760746f3859ea4cbd4b7b819,exp:30e191a47fe4423989e638285bf7ec61,106.0,111.0,ma:67c50035a11248169de812e1b752552a
tf:ba3d192eb9c14b12b9fa957d7942bad9,exp:7f7f5ac6fcd9444aa35949b5ca44517f,101.0,106.0,ma:d242d1a12384451c8c4770446891d6f1
