uid,start_time,end_time,ressource_id
ts:89949c79e7a749db92188f2d135ee4fd,0.0,3.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:899af24616e544aeb31164732ad9617a,0.0,3.0,mr:c61bd20a589c4439b7a2d79bfb8c0346
ts:89a49fec52a54501a0990bf9a870e9af,0.0,3.0,mr:51a744c4c4a3437fb25c26faf6185456
ts:89a608010f0846edbe2d0098a69b43a0,73.0,75.0,mr:a9ee0984e4584acd86bc2c3a7c45105e
ts:89ad0265790f453f90481daa4fccf8fa,121.0,123.0,mr:0116dc5437ed42ec8568ff56bfeb687b
ts:89ae9c70739a407eae14d80e41ac0301,26.0,29.0,ma:300e8202ac69455ea717e3c0ce1fc0e9
ts:89b255200cb24714aac9894bee9f195b,50.0,53.0,ma:8cbded42933049cd94d1ab8a69f90e6c
ts:89bb212a76184108bc6aec702d4827f4,98.0,101.0,ma:0e050e4211f644949cabd88fa5986898
ts:89c18ac4d9af453fb3e0c4ce9d63be35,74.0,77.0,ma:c2bb15ae17ce4c9eb054013c0d1e1492
ts:89c5c353b6e945e1a1abf46e5964a589,26.0,29.0,ma:3842d803f74c4dcaa6648cfeccf53084
ts:89c80356ff8e42e88fd9820962710931,26.0,29.0,ma:25f41bfa9d264e469c8f1a7ebbf78b3c
ts:89e3341ec5524e6ba0850c61ea91cc21,74.0,77.0,ma:cf30db96699e441fad96669bd953e268
ts:89e98368a8f743c28d5d271a38b3a013,122.0,125.0,ma:94d9bde4c9ce40b38a6454ebf517bbee
ts:89ebeeb5fccd4a52aba5d7c5bdfacf03,25.0,27.0,mr:5ac9a6a161ff45d2b10a90db3a46d467
ts:89eca10e2274417c8dd2d8a49748d6b2,97.0,99.0,mr:b9315173e2eb48e59ee2d9dc9e1826c5
ts:8a039686a7fa41939e3602be7ce2f84e,25.0,27.0,mr:5b5e48e79e644bf2af193ac726a601d6
ts:8a03b4043a7c4e6082a969c4e8ab08c9,50.0,53.0,ma:e72379e4801842d3a1759846f3d30281
ts:8a12a7cb4e0b44d3bce2e35eae001758,121.0,123.0,mr:0c8b1d9bebba4527ad164e60b9e21d63
ts:8a1fed4748ae46c28011cd5bf08cdee7,0.0,3.0,mr:83221dc39f6a4681b57022ad7b4632bf
ts:8a22a2565ceb4a1a9d1ee74f8b38f69f,49.0,51.0,mr:e33010582e3c46428fc4d6194691cd14
ts:8a24d6cf435e4686a514cdc218a1544a,121.0,123.0,mr:e33010582e3c46428fc4d6194691cd14
ts:8a2a03aec58a4ed4817f094cf012d351,121.0,123.0,mr:ff8e1b9b60af49fa9a3e6b7a774c15cc
ts:8a2e7a49ff6541669c2a086667b001ef,26.0,29.0,ma:cb0de95be39f4cbdbcd8849a320244ab
ts:8a2ea5ffc79049ee8bb5a764c831ff6d,49.0,51.0,mr:d8dc49f55eed409e9bc8485326afe9ef
ts:8a3711380ab14c1c91a3de4cbfef9e27,26.0,29.0,ma:99a14c6e37664a36875240f2c9f7abdb
ts:8a41bcc4a1274203a27ac9c480a3bcc6,98.0,101.0,ma:e44eeb9b21774becb3110638f2291793
ts:8a420792d3a94fe6acb3ab76c958f456,74.0,77.0,ma:8d46d474e8d4424884db0639db108b47
ts:8a49c9edc80b45ffbff9de671a6b8418,146.0,168.0,ma:74faba6170554da5b466337b9be1ca49
ts:8a4cbaa2c03e4458ba469626e53083dd,0.0,3.0,mr:efa018f4c0fe4de7adb4a1159acc514b
ts:8a55a24a25034052923414d3a045ba82,25.0,27.0,mr:65e0a35909204a6d9a83a5e6e09d7d83
ts:8a5bda26e4a64282b9efc8aaacf4f600,50.0,53.0,ma:2c1bc640b2284a73aa47116ff69c7f21
ts:8a62c82ba30646d2aa6d33f10a40fe4f,122.0,125.0,ma:d8ef4d69a5e54f5cb14cfc7733b63011
ts:8a64d7d8f8ba4016bff648199d101fa5,73.0,75.0,mr:662cdece40e94749af1c04f511c7318e
ts:8a699594f5c542c99ec33ccfaa2c1191,146.0,168.0,ma:ba735d6472294341ad0bfcb1456f176b
ts:8a6ad7380c4d44ed85de5d15b89d06ab,97.0,99.0,mr:6d8c056183554768922c69e21a094200
ts:8a71ebbe7aef4d03b5de89ac1304bb3b,122.0,125.0,ma:a009f02a1e174156baaacce3292ea692
ts:8a7f7aa39113455886874ed8477f30e4,49.0,51.0,mr:3f1cadd9329e44ad8c44e8566a734f70
ts:8a9611f304fb4e9e9a57d380bebbb1f0,0.0,5.0,ma:c1c6844ccf154576bb4109c5b6ac3e66
ts:8a9bb83a252d4c7a9badec88bab586e3,74.0,77.0,ma:c3baff74c7c546da9a625540f0c9f699
ts:8aa0f283ce5b4a0089be5f3fbf6d0e64,73.0,75.0,mr:463f791574a24f398b21222d43b1f726
ts:8ab11475556b4e26b39e6ae714831634,98.0,101.0,ma:e972797116584a9eab89d2ce0b5e1883
ts:8ac271af1e2e4a468783976ed395853b,121.0,123.0,mr:7d54d6eef6234937b1f8fdcb35bd2f87
ts:8ac63e8a7a7f45acac3e2814e37d8095,50.0,53.0,ma:12cb8e3fde7044309ce174c774d02057
ts:8ac7ac88c4584bc7a4015cfe7596d741,0.0,5.0,ma:8b4f998b77fe47619fec909a07669ae8
ts:8acbd6b566fd40febb5fb5469443950f,50.0,53.0,ma:ed3bf1273ccf4caca17bb6bc44570211
ts:8ad1aa4d20cf4b4385f273c96bab4eec,0.0,3.0,mr:55e9e206438448ff923e63ae5a1f347b
ts:8adae7e703f349af8539dc1543c924fa,146.0,168.0,ma:e598f9d43c0149b18564879df08dc58f
ts:8afacea0e3f34bb5a1420ef8c4f5d591,25.0,27.0,mr:cb8c5016d0744715be2653e0c2658faf
ts:8afb0c5ca5e04e6b852c18d3ecca1de6,0.0,3.0,mr:95662e4c597f44e284ebbe32a2853939
ts:8b055240994b47169217857848888bd9,74.0,77.0,ma:67b8187541854afaa95c448d6b2d3892
ts:8b10ba0dd0ca4c2892f232802ef207c4,146.0,168.0,ma:0ea56a96841b4b87a02559c69b8bf10e
ts:8b267470234049f2b98320061bbab686,121.0,123.0,mr:7a18d8b3c10543798aec575661eb368b
ts:8b35f076465d4cf4b46df2cdbb545abf,97.0,99.0,mr:463f791574a24f398b21222d43b1f726
ts:8b38494f28dd4cb18674019d64d368d1,98.0,101.0,ma:09745feb49ed4cae8b6812e1ffa3dd4a
ts:8b530b37414542d0bd53ce82c64be6d9,121.0,123.0,mr:d145e36d52ae426ca970e60b71c4fd22
ts:8b56e34a05334954815241a5ba7f79eb,0.0,3.0,mr:17a2b4e1dee3417cab24fdaa06c72dbf
ts:8b612ed2c75642c4926126a4f13c882a,49.0,51.0,mr:534065bafad34d51a87d08f94949f474
ts:8b62de850abd4187acea9d0c7faf1782,73.0,75.0,mr:3f9c070b2026476f903a49828611d78e
ts:8b66f2b81fec46e69352f4d151afce0a,145.0,168.0,mr:2a1d9013d9de4ecf83379342aac5a1d6
ts:8b6808f9a2a147e5a34094565a180269,146.0,168.0,ma:8a501d6771df4aac9bf0aa0ce77011c3
ts:8b7f8ce972704e05b3dfead9be73ca04,74.0,77.0,ma:e7e2555aea2443c9b9064bfb3a2b4d7e
ts:8b8d620a2541421c836359ccbc5300ee,50.0,53.0,ma:d65e3779e7f1474282da281247ee0ed8
ts:8b91c2f09ca6406ab4afe4332e0e2396,0.0,5.0,ma:50a388c303594028930eeeca57ee4425
ts:8b9751dd2cd6467eb241052f3a47e897,0.0,5.0,ma:290e570a9abc4f32b1680feb4ab10cb0
ts:8b97684cd1854c46908095cbdfe8705f,122.0,125.0,ma:d9c6393f072b476c9696500532031d4b
ts:8ba51971f4d14c758da542fcc61a3d0d,74.0,77.0,ma:3c0662c13c9a4ed19cbd65e14a8f399e
ts:8ba688a1f615462baded7f5613c415e2,98.0,101.0,ma:266d0b3de5e241d48340326bd6298414
ts:8bb643c2091442e387732b2c24ab81d7,0.0,3.0,mr:e50b6609be6d447992ba7cc2f87218f9
ts:8bc367c2026c4431b66c8f321d35026b,49.0,51.0,mr:13f7ea676ade43f1a0f2f980f47e6c53
ts:8bd4f67181a24f1187485aae1b0e4fb8,0.0,5.0,ma:95260dceffc147429f21497eff756ede
ts:8be36260da8e4afabc316b5f75d67202,122.0,125.0,ma:184a20930f90457e98bac3ef6d2fc80d
ts:8be6a2bcd31344639fa05a2689085732,0.0,5.0,ma:2633c1a1c40a4ba2a8122c578fca532a
ts:8be72a529ae24ef8954c5a64cf6227bb,121.0,123.0,mr:2a1d9013d9de4ecf83379342aac5a1d6
ts:8bf0e935324343d9930135b0e2ddf1b7,50.0,53.0,ma:c5c444ae35cd498fae9fdd84b13a17ad
ts:8bfa35a477c3422498829a7f3e9a9501,145.0,168.0,mr:27415b7048394929977a30c6c389ee01
ts:8c00e8f24dac463c9085d0d8fc4fa6ec,26.0,29.0,ma:9578970473f34ac88ae718b31d9bad20
ts:8c139dc436c2411787d0487ea0293c47,50.0,53.0,ma:dfaaa435f1824200951e453b5b693473
ts:8c19ae9bed1d49889fe207cce03ed922,121.0,123.0,mr:4db5fd459b474b0aa8d0e7ca1f98ec19
ts:8c1f985eb521411497403c685658612e,50.0,53.0,ma:6d002ddafa0b46a09b2be3c73f4270ec
ts:8c29a9b87b1348daaeb240330835b62a,0.0,5.0,ma:6aac64891d0544d2bcbbf780ef5d0667
ts:8c2b5eaac0284221956503cea5557d57,145.0,168.0,mr:669f9fc1ce5f465ea8cc95a34efda5c0
ts:8c301cde712e42d8839f269c31c67873,50.0,53.0,ma:3f28cf59ccc243a68a8b7cdc07c5bee1
ts:8c3caff2a2aa4f14a7faf81ab2c7659f,26.0,29.0,ma:9854b64709a04362ab66b528b0db0d3f
ts:8c409610e63e4aeab7d780e0167bad1a,97.0,99.0,mr:0e5f503d97bb4e4181974aa1f661ee78
ts:8c428a2103e34fca92e0587727c41f0d,49.0,51.0,mr:f60909962b664aa49e0476a20c6538ec
ts:8c5f5426d1114110a14416ef9642afba,74.0,77.0,ma:1a7ec5456b754591b4ea5fcd817750c8
ts:8c63ac480288483388fc1777a3708d51,25.0,27.0,mr:26bfa4998ffd45e99c2036350c625965
ts:8c85cf471fe24f29a1a256b37a8c5de0,98.0,101.0,ma:8489e6cb0c51443b8d1312318e662e74
ts:8c924ccdd823415096e5be1736b81870,98.0,101.0,ma:47ca4c7d94444660a50e22a9baa9ea11
ts:8c9b9e77dfba40d9a9dc5e5f9b538dad,26.0,29.0,ma:4a4a6961fda5460f93c042f0a2b93124
ts:8c9eca16960f4e7ab61f3e4ecfef8a98,50.0,53.0,ma:49f6fa7ee37444ff94c1f2f987762886
ts:8ca4b404998e46b6a5e64da0abbda9ab,145.0,168.0,mr:2a2bf536976d48abbd575831b4780162
ts:8ca8491fbd5b4c5db55feda3e8a12d60,97.0,99.0,mr:2b0e06cd904a4cbebef154ae90ec28d3
ts:8cb63aa1d53447b48dd0944794502a72,121.0,123.0,mr:cfa08b445d9f42a7b609c4d2def59f17
ts:8cc20a5560324798936309782aa6ffeb,74.0,77.0,ma:e98546265a4d47a4b5866debaefe6ec4
ts:8cc2ee9552864803b3537984b77b6baf,0.0,3.0,mr:2c9f5922ec764f4a930c8df743749ff2
ts:8cc33c951838435fa4565326f4e3c508,26.0,29.0,ma:6c230a3334cb484190a0580a974c4852
ts:8cc3b91b0dc14817a53f7899cb2d0d80,49.0,51.0,mr:463f791574a24f398b21222d43b1f726
ts:8cd032303d7340fa83d71a73a2e850ce,97.0,99.0,mr:5b6ae963c2b5495ab61e8b2727ef79f8
ts:8cdab74d211f4f418988f2ea7c7e6958,121.0,123.0,mr:448d76a3c382453ab19fcaa5050bb1e2
ts:8cdca054267c4f029e5b54f77425bcdc,122.0,125.0,ma:17986d9264e844e3adb9fcfa94f2bd21
ts:8ce5c5866ae748f7bb1c28b58e69fda5,146.0,168.0,ma:6d002ddafa0b46a09b2be3c73f4270ec
ts:8cebe4cdd1e24783891c91986fecdd61,146.0,168.0,ma:088cbdad52cb419e9a64f932cd7d3b38
ts:8cecc32c391546e9b47f9f0ceebe8bf5,49.0,51.0,mr:f199000e27a04c82b38be3e6b93ef679
ts:8cf314563d364e1e9a7217ecb8589aae,0.0,5.0,ma:29c8beadaa80468c89f38c852514e7db
ts:8cf63edcf959451cbe2126dbe638d712,50.0,53.0,ma:39eb491fbeac4592af627016ca9a1a2c
ts:8d03bb5808ae4246867e1599f7d66fd6,97.0,99.0,mr:649edcf9b949443facfd1819b292dbae
ts:8d0ed67d13564ddcbed06e938941611e,121.0,123.0,mr:27415b7048394929977a30c6c389ee01
ts:8d16880504974d06966b936a151c2a70,26.0,29.0,ma:c7afecf919cd4df0aeed55fc161fad9b
ts:8d24aca25dc245e193abbf2383725a2a,50.0,53.0,ma:e96092039dd3484499f51fcb13c1832a
ts:8d2c7818e0c645bc964c70f9817dd947,25.0,27.0,mr:86f75d6348db4407b1ad1a83e51079a1
ts:8d349e5410bc4121962beaad562cab8e,122.0,125.0,ma:40d52ab941614662abf02574a4513eab
ts:8d3e9ef2c41c4ffc95417bf0086d1979,0.0,3.0,mr:7d1977baa68c4f5c88a4a4859be3cfef
ts:8d4c28b092d5489d993b4c72d0a70d4a,50.0,53.0,ma:27f3be8522ed422689d180d8c6ed0e85
ts:8d6042e3061947809b7cc754948e1ddf,97.0,99.0,mr:f199000e27a04c82b38be3e6b93ef679
ts:8d781b2d2b754f568a88874145f2f511,97.0,99.0,mr:154a1a0d66b54fbda0d7dc87532d6747
ts:8d789c63bafb43589ec0fd179436ce98,97.0,99.0,mr:2e32c464ea98475598b8e4e3387b00ae
ts:8d7a404e61c343e6a5a7d4e1a24a61a8,74.0,77.0,ma:b658481070374ea486065b4a976f304c
ts:8d7e11448dfc4794a44e224d5558c76f,74.0,77.0,ma:012f8481f974424abe48e1307e35b11d
ts:8d7e623de67340b580e3c8e15b1b1d3c,98.0,101.0,ma:761d730fb52148c490c9f778a19955b5
ts:8db070c32e39434a8fd9a626d3836282,49.0,51.0,mr:9eabd8c3450c42ba96898098334e1af8
ts:8db7d241caec4ac4a8a2b4b49fd9f180,98.0,101.0,ma:896c5f6ab4fc46aea2cdcad046c90e73
ts:8db866e255df429f9026be5e81566f79,50.0,53.0,ma:57ed84b80fac429d9859b845a26a962b
ts:8dc2fe1b97ff42e79a3017c01f9404b4,97.0,99.0,mr:f95f4fc84e334a309d425d3b7b7f9278
ts:8dd90827e4284ce185304384057b25e6,26.0,29.0,ma:99ca025e01244f9b8e750b4de3848c9f
ts:8de453e1693047348bee2a698cf1dd19,50.0,53.0,ma:61de52728e994acd998e18a8c1dc4987
ts:8def4d77fd0c4d89ad2bef4abe3dbf4d,146.0,168.0,ma:095157abd0f9486a83a65c45b46175e3
ts:8def5079641041429c6dec5b6009e258,25.0,27.0,mr:df110b32d5fa446c9299398fb3151080
ts:8dfd0c22cf3d4f42af928ca7a5546fa5,0.0,3.0,mr:7c71302b8e474cf690152b5094632319
ts:8e10e3d02f7440ca82d421420d900cf7,145.0,168.0,mr:afce7441ed444ad68e2ce7a0a438ca3f
ts:8e161485826f47eba6bde2d2ee877dfe,146.0,168.0,ma:8d4285758b0147948defff72fe1a08cf
ts:8e16b941df0e47c395aa3aa3a1249499,121.0,123.0,mr:31fa05e19f014436ae89be4679b309bf
ts:8e2bbdf6fb3946f996f20500955eaec9,74.0,77.0,ma:3f28cf59ccc243a68a8b7cdc07c5bee1
ts:8e2cdb7e773847f8a38095cdbe64e6ea,25.0,27.0,mr:de479a882aa245f7b0eef22a770190ff
ts:8e30ded72b3641fdb6c2250fcb814925,73.0,75.0,mr:3f27be99cfcc4b96a4f442419e3c2dc4
ts:8e43ec5fcdb84f3883f3e25a475ba276,0.0,3.0,mr:a9ee0984e4584acd86bc2c3a7c45105e
ts:8e4986cd944f46cdbd110dab0fd38d61,26.0,29.0,ma:e96092039dd3484499f51fcb13c1832a
ts:8e4afa332a1346f9bd16adfc7325ffb5,26.0,29.0,ma:b5761dfcedf545499fa026dfd2ae158b
ts:8e5e55349d544b4baf81373a7a248582,121.0,123.0,mr:ef254ca1ee554decb29957b5c44e66eb
ts:8e67897f46d04f1d94510fbd4f896430,0.0,3.0,mr:84f8b7e3d61449bbbf203453f06e3f05
ts:8e6ab1f0ed3443d4b3428ae43e9095c8,121.0,123.0,mr:af8cdaff81ff45ff9c65335fb6d420be
ts:8e6e48b9fed040b284598e495eb64ee8,26.0,29.0,ma:c73b2d04843a4fdc84e85c1ab27d8652
ts:8e79abad49744613b6bda2804591014a,25.0,27.0,mr:91144278f2c1408bb9f09e55c72c2ee8
ts:8e7c7f11a39b41398ecd2946f0f7b799,26.0,29.0,ma:5900c2e2e16d49f79a7c99d0d8bd0e8a
ts:8e81cbc8f23540a284953e3d297ecc33,0.0,5.0,ma:0f5dd11026c148fa9be01e3d4dc555a3
ts:8e88eac013a34d79a41860af405ebccd,98.0,101.0,ma:02245e1b26c14dcd86dd72af66a8fc37
ts:8e89bcb2cc2745e2a4a028d678099bab,146.0,168.0,ma:d78f4750eb55416b990174441617cba4
ts:8e8c210d8c2042e9b660fa56cbf254c1,0.0,5.0,ma:c951e35f3a4842748acb5bdfaa54c36b
ts:8e8e6a348fb843cfa3f3a28591335436,50.0,53.0,ma:9e8a6de550f944b9913e101948ec953c
ts:8e8e7642a74e4ae494e310077a9857e0,49.0,51.0,mr:7d3c0e5728af4631a133b188fe33e137
ts:8e9902e5ff4846fd947030b407f93917,0.0,5.0,ma:21a6adabc699470d8b7d35eb921965da
ts:8e9ae36f3ecd4408b2261d0f349a1ae3,50.0,53.0,ma:1acd146ad282479b85ee0a93a8b3ff41
ts:8ea8279bbcb04265bd46d62bcb0f2996,98.0,101.0,ma:d8ef4d69a5e54f5cb14cfc7733b63011
ts:8eb1876754db43f3889775594b96b32c,73.0,75.0,mr:48ff688af7654bbe8aa774bdf2443db1
ts:8eb27e5b7ac74d22b0f5f6f69c7b8a12,74.0,77.0,ma:a33de5fccabe4d0d82ad2bda91910e3e
ts:8eb8ea901c364f95976893c4a6b512e4,122.0,125.0,ma:d086d85e638f4bcf9d428e6959b9afe4
ts:8ed02907799a45f4ac6921ecf2c208bc,73.0,75.0,mr:eab5ed15d1b84d488ca329179e15b3ef
ts:8edc1e40eb024225b77a28023a1a9ff0,97.0,99.0,mr:6088644b77764bb6a30f58b6806cff22
ts:8ee20b07aed5462ea07182c131535cd5,25.0,27.0,mr:d3a77ff7e59640a3a64920777e608d43
ts:8ee320c263044ad382cd3b3623978768,98.0,101.0,ma:5f753a5f2a9346e3a59d707bf9652770
ts:8eea86fdb9ba47629a0bdede0172c757,122.0,125.0,ma:98c3eef13bb14a13bcbbb6ae442ef78d
ts:8eed45ebebfc4af7818cc53d47e0a65a,0.0,5.0,ma:7fcb9017355e4f0ab2865bb0a4e04e01
ts:8ef08bb4988b450e9d017150e578edce,98.0,101.0,ma:38681e3a72a046eaa4e6ea2f4c46dd7f
ts:8ef70a806c3e4513ae5ef07f8c63a617,73.0,75.0,mr:4c209b179cde424394f59fff0397f007
ts:8f044d3d39f44929a1c3ade0411ff50a,50.0,53.0,ma:e373a1b16ef749d1aa64c4e3268b5e76
ts:8f3d2a7ed5a44082a1b6f90ba301ff4e,97.0,99.0,mr:6f16999166e746a781c5be005fd4a662
ts:8f3d684142974573a093d98676ed968d,49.0,51.0,mr:02f2fb7f2c8542bfaa0e294b47050349
ts:8f477b27ddea42f18fc7513ef1e9d27e,49.0,51.0,mr:38ea5ba2f18a49daafb7e6a3c80df135
ts:8f51aafefb5e4afba72aff23327e0aff,74.0,77.0,ma:98fa49624a574bc8831929efb32eb54d
ts:8f5554301a93493b9be58531cc8c5a8c,146.0,168.0,ma:83ddaa68c36945c6a8ae60764f15f431
ts:8f5b17d8073345eb9c171c9b51ad40be,145.0,168.0,mr:ff9c3180d3d34d789c13f587e801f024
ts:8f7cc818fd7b40018cba02fee9f2e7df,0.0,3.0,mr:f6b2b8f248dc4292889403ad5e80f42c
ts:8fa230811c7c491d9cceab21ab913c6b,98.0,101.0,ma:68e43cedb0a5413980ff96e041a3e6a5
ts:8fb97e65310c4aa185ec111b8a37abaf,74.0,77.0,ma:c251326ed83445f98b6937bbee74f0c2
ts:8fc74ff2f01242e695b5694186d6ed1e,98.0,101.0,ma:8d46d474e8d4424884db0639db108b47
ts:8fc7d3923438409db943d0437f1edf57,50.0,53.0,ma:66e071620d744c45b38601efcff1f900
ts:8fc9419de9fa494296a6af81ab5fdfcf,121.0,123.0,mr:a40910f785d64c85bbea6dd0e3e5440d
ts:8fcc1d096bc94d38b6092a9189ad5e10,25.0,27.0,mr:8d5261a1a2ab4da08146326b0410639f
ts:8fd3c719cb474df882a26c2e9ecae7a6,146.0,168.0,ma:010c4632be0a44d3829a3d739c6330ff
ts:8fdab95bf1754f8686184a3c64322a5f,146.0,168.0,ma:e054465a78244ff4b199c1a92955cd05
ts:8fdd64ddea1c42609487af60f59cfaf8,26.0,29.0,ma:290e570a9abc4f32b1680feb4ab10cb0
ts:8fe0f2adab2c4d7db08b5d500392f793,121.0,123.0,mr:20c36a98cd0e495db29dd87de50169ad
ts:8fededb2f737497cbc677e39ec35c769,0.0,5.0,ma:67b8187541854afaa95c448d6b2d3892
ts:8ffbfbabe25b4a7d83da0d2f98d406b0,0.0,3.0,mr:f06797f5c7314afea02171ede67ff5bd
ts:900a440ff56d4a6a98bf63d1eaaf2b05,26.0,29.0,ma:b3b300cc680944e6be52bb3738f22f12
ts:9027fcb43990418f9b9f8603dab26150,122.0,125.0,ma:cfd1ec9493c443838df0df9571348e81
ts:9039408d1a76448ab28aff654718eaec,97.0,99.0,mr:ad307b5481c14ef8bd5376a4708db2fc
ts:903949dba8964decbb24574444f7db12,122.0,125.0,ma:18f3222eb6014486aa6ad6882031f808
ts:9041a5efb798483da95cd070cadc2281,97.0,99.0,mr:f322676311e449abab385ffa9aaedabb
ts:90522986fe814773acf5c9e68ec242d5,146.0,168.0,ma:1e34aec44799459bb629367ef3287f55
ts:9056f9641cb147939f5f0e19bb580588,121.0,123.0,mr:c0520d54c1884a66a65c6d38ca6b923f
ts:90853111aa2541a9941d245ae5529980,0.0,3.0,mr:e7780566ad514ae491543cd95d667c00
ts:908790d374b14a8497f8333156e29cdb,50.0,53.0,ma:0a509c7f8fb74d31b5aeb2f9efa89a3f
ts:90918de2b80e4a4c894b017830571dea,26.0,29.0,ma:74faba6170554da5b466337b9be1ca49
ts:90a0d111bcb7490d95fa87eda05e18f7,121.0,123.0,mr:169fb2e6775d466f80b5f8d220898b32
ts:90a145bff3f546d09e0bb25269c45496,74.0,77.0,ma:eae21348ec894d2f8d82967e892aad55
ts:90a5c0beac634da2973fc17d216c0951,0.0,5.0,ma:20af1852e95843aa8a99d0b4ef83f245
ts:90b541de3ceb4b92b6f160ea7b9db2bb,122.0,125.0,ma:1357a0c6fdeb4628a32fc88fbfed3fba
ts:90c31d8ab3ca44cea4680767dc30b4ad,50.0,53.0,ma:8770b0b152dc490da71662ee7727015f
ts:90cb467f3d7448d8874e5662bd22a0dc,0.0,3.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:90d37d6984ad4c9fa18e62c92ed08b0d,145.0,168.0,mr:0bcce712187843b08cf2f7be12148e2e
ts:90e9d465b00f499089a1ccc14c47f3eb,0.0,5.0,ma:8effb2ca1a7b4fc2b673fd63ae125e6c
ts:90ea41ca3d344d24b1cb7962c5b8571c,25.0,27.0,mr:a57c6065fa05491796132e4e1024cf0c
ts:90f2351b5beb417a937d688df08e6226,122.0,125.0,ma:d920c4c11acd43549b995134d60a4f33
ts:90fe6782e6f74fd7b6a7781119bea3c1,25.0,27.0,mr:59902b913754403d937a901c28f5b076
ts:910495cf7d82464cb3913e0eb7761350,98.0,101.0,ma:fb10484c590e4eff8642ad2563a6aab0
ts:910c137c4d9b4a28b47bcee68faf331b,26.0,29.0,ma:4d51c798ef974f41835f66837068deab
ts:9122cb09675748b6972d7228b2a65dc7,121.0,123.0,mr:58c05711686f44a1833a0fc955df8fe6
ts:91239d498bb94da797183a5f87d79b45,49.0,51.0,mr:ad307b5481c14ef8bd5376a4708db2fc
ts:9139805e16d340b2ab69215b62dc9ac0,146.0,168.0,ma:3ae9be3293da4d43a2a59c4360e4893f
ts:913d6d59a33149d49c07c87022c70777,49.0,51.0,mr:b2af571dd821411db51b06d118d6bb4f
ts:913fac26a037491db68fef29ef85eea5,74.0,77.0,ma:3f417b504f7b463a948bf48aa62ece85
ts:9153cc68336649c081fb8a5722e34b6b,49.0,51.0,mr:50bb7b4a744044f099534db10c4128e4
ts:915ad2a4d0a44573ae34e8a8609589eb,73.0,75.0,mr:c0520d54c1884a66a65c6d38ca6b923f
ts:915d39beb02645a483e19aec27ad3dd4,25.0,27.0,mr:19e6bc783cd248268284212cc855a231
ts:91603a78f0cf4251a42017f5d73a96db,0.0,3.0,mr:d3f0b71c1c264d9cb6e07366c081f747
ts:917bc09ea9a3480d97935670ac25a0d3,98.0,101.0,ma:36f3917344854af5ac4dadb9ce936ea1
ts:917ec5f612c04125b39bc31e26b1d790,0.0,3.0,mr:1497821ef1124b9eaea8524a6ca9bfa8
ts:91805dd2702d49a5a6cdf12e6f5baf56,146.0,168.0,ma:9854b64709a04362ab66b528b0db0d3f
ts:91823949d6984c47bbdb3c6890742cf3,73.0,75.0,mr:49b193b6c20f4dde95ada81a35154cef
ts:9184949592e64e1199603e3ad592dd3b,74.0,77.0,ma:5e8375dd12f04032a536695e91a2cfe3
ts:918da6ab0bb44e18aa4efbd9116000d6,49.0,51.0,mr:1a278aa9a3de4c1baa17a26e19b3d892
ts:918fada2e5804b6a8b62788bff076281,122.0,125.0,ma:bb487cd579f2459ca10197d09c746cf5
ts:91994edb05174044a1b54b448a0536b0,98.0,101.0,ma:2dda42627a9b4099a462a1c7fb54c954
ts:919bcb2f1080427588c4be4754d3f613,98.0,101.0,ma:e1f69d80986f4027a162b5b527c380c0
ts:91ab0a69dbb542b39aecc4298b9d4d7d,26.0,29.0,ma:1c5c2a0cf2ac4845a6b2dc1d65069195
ts:91afe394dbb64dd3a473fc5a2a749a9b,98.0,101.0,ma:f9af8623d94046c88611da69ad2d3f50
ts:91b82b1106d847ff8341a03022238207,121.0,123.0,mr:e1df49507adf42a182fa7780bf208698
ts:91c466e3daa64e02bf8039193d0baa04,121.0,123.0,mr:f4eee797b7f847be8113b23bbb32f30a
ts:91dc08e83b374c97b38a8aab352000de,0.0,3.0,mr:50bb7b4a744044f099534db10c4128e4
ts:91e1399faf614da2ac28b61012d79ff2,145.0,168.0,mr:f47e581bc6284eae8d2c4cef87a4678f
ts:91e2565b8d2944e9b5244a48961b88eb,25.0,27.0,mr:1e7a8456cd5b4db691150d8c9caf691b
ts:91e97812716d4d3a93edfc0f66e55f25,97.0,99.0,mr:49ccf794a4fc4de29430c19b6a3bc6c8
ts:91ffc5be4d68489f8a5f0e3c43d92bf0,73.0,75.0,mr:c4718b197c59464fab324c2c947bc9f7
ts:92019ee252074c90af9c085cbbd4e05b,121.0,123.0,mr:0d9c34680d9a461fb5016d44920e8903
ts:920a2c513bed4a09ad0dcbffb18c83b8,49.0,51.0,mr:77e0dbd3fac247dda8189e310f235f10
ts:921347f47d8048c8b172f60c1052f36a,73.0,75.0,mr:dc099757eec34811a3f41a26628d7a8c
ts:921b17c936454a6192b148b090661a80,0.0,5.0,ma:b499671fc3154dd4b4f3afc2be9f193a
ts:921befb8e45b42d69cdb4d2bd48e6330,145.0,168.0,mr:4cb65dc0824147e696505acb7b3d251d
ts:921c665695fd429585ccb62558d435cc,122.0,125.0,ma:0e4c1fc94210446aa1faac77683b2376
ts:9220dfc74c9a4ed88b98a63d266a1f0f,25.0,27.0,mr:34ab032b09014daebe2d1172858b4835
