uid,start_time,end_time,ressource_id
ts:9a5324bf883c4a08a8ee98efe48f0865,0.0,3.0,mr:1fd10614ccb34a358d58295adca651a6
ts:9a5b966ea09442fcb1956827cf1f93d0,121.0,123.0,mr:7f1853e3cfe04189b8528fdae335a921
ts:9a67a0a62dc0470aacfaebdd1535ace7,122.0,125.0,ma:21201fdd13d44806b743678348be54fb
ts:9a725f77838749509e2c56127b7d5ef9,26.0,29.0,ma:a8e95a6d115c46358912c5416a8b94b9
ts:9a7b2949566b4304acbdf9b753b5c84d,50.0,53.0,ma:64c33e77cb4e465abfdcb15bd1e01267
ts:9a831df304aa47a0b7d7f5db46863cc4,50.0,53.0,ma:a075aad079dd4368913ea23b4a05fea1
ts:9a95d5c345b04a56a778faed13c51a38,97.0,99.0,mr:a4559d1a0e244669b2823824157aee58
ts:9a96b0800bc34406982cc4f4743123f0,121.0,123.0,mr:283fa52cfafc4a31aa324c36863e704c
ts:9a9e86a486494cf18bd073ca11011657,145.0,168.0,mr:caab04e95f7c4781aea4568b8c06d7ed
ts:9ab3cf8b14fd404c9f30f5f5a8e5e33e,74.0,77.0,ma:089ecc5f97d34d019252055de774524a
ts:9ab580ab44434c9eb0165d3a0431bc31,145.0,168.0,mr:4e59a11e45a544c491aa2dd8dcbd7135
ts:9ab61c27a5ce43a19b5532e42a7644a2,145.0,168.0,mr:b9de412400024c9c8c3800738ba40936
ts:9abb2890a3e5493381475e77de587b2b,73.0,75.0,mr:8154dae0192145cba91871b7e2ba58ff
ts:9abd0c1c6bdc465cbb0bdd25483cbe7f,0.0,5.0,ma:194d1d4a39a04c4b814330b22727aa03
ts:9ad3694f765c417a96c4dc39c45c045e,0.0,3.0,mr:642b308ad0c2423aad6b6145305b8506
ts:9ae88fde375e49d7b7d3152c6c49a990,97.0,99.0,mr:94c6485ec80145ed9fdcbf75ea6c7959
ts:9ae8e76809be433498dea5054548bfd2,98.0,101.0,ma:16ce96d2406c4e8f873623731108cbd3
ts:9b08b1f2aa4f45298a3c9ddb00fb46da,97.0,99.0,mr:17571940c92740ee96e4ba55e5bc1927
ts:9b0fea85cd18420cb166927089992121,98.0,101.0,ma:013706b7966a4e1a9ae4adb58f360919
ts:9b106210c7f845bfa303c61cd6eb5ba9,97.0,99.0,mr:63a2eca2f4c644f0a13f42bf974e4c74
ts:9b1fb9ac2e8f42de94aeb495f6254725,145.0,168.0,mr:b0009854184145b598cdfa4ec3b6b31c
ts:9b1fd77371c5483795c0f934314cf9e6,97.0,99.0,mr:359b22a874e84f7f9eb992dd9dfcf19f
ts:9b392643f7cf453d889053f5d9c8ebc5,50.0,53.0,ma:d22b96b043774da5ba759602f63dbe37
ts:9b3a79eedf1e47daa8233d05219ba49e,74.0,77.0,ma:e5b87a09683b421899153ac5f0fb28b6
ts:9b545142be65443f93f9c5a70ff6c57e,49.0,51.0,mr:8cf5aca09092476081970316027463ca
ts:9b74f93d7f7146f4abbd2ce1de1ca24d,98.0,101.0,ma:bcddf11614564882adae232590cc39e9
ts:9b81c95d7bbb42ea822852de662e439f,0.0,5.0,ma:c929cf44536544469682636e9365d415
ts:9b8332199f4a43c4a4cbb8e45dc46839,122.0,125.0,ma:19c5396eb99249008b7a88208d0f087f
ts:9b84a042595b485e994c1b23bab99db7,146.0,168.0,ma:f19312b8edc048d7b94b2c7c11d4ffb9
ts:9b9cfd53af664dadae05cd85b94281f0,74.0,77.0,ma:5191c15deb4b49fe8cca541eb3a510a0
ts:9b9dbfc8c97e4e92a5988aad458c5abb,25.0,27.0,mr:801fa1b446324ec3ae8adb76a5352b68
ts:9bb52018940847d3ad11063f56a7293b,121.0,123.0,mr:49024f27d0cc49ef8de143c9d2d88ce4
ts:9bc16637decd44bd8d572e6c3113cc83,74.0,77.0,ma:e7476daa9c7d4f07823376f999f1cad3
ts:9bce2a54c6bb42578da375d2760e604c,50.0,53.0,ma:13d2d82d9ba24f7a96a6c7e45e83d344
ts:9bce6a6252b44e7f98afe9858797f1d0,97.0,99.0,mr:a14006b94acb44d2b6259b67dcfa6cc6
ts:9bd39ff9d21f4c24b8fb75c838983b93,98.0,101.0,ma:aea4916f5cf84ea280998a569d31f3f0
ts:9bda09c8fb63490895b7ac1cd4e94a61,26.0,29.0,ma:daa6f415350546c8ba15c97a3dad6003
ts:9bdfee86542e4b3893cfb9424368df00,26.0,29.0,ma:3ef0bcdf3ba841ee8458aa6969e2fa56
ts:9bec1c6e79ab47c287d934da596760d9,74.0,77.0,ma:fea6fc11fddc497e9b9e5cbf89a661ca
ts:9bf28b0168b84ba4a362ad2afdc8e791,74.0,77.0,ma:bd891cea6c03464da4e25c43eb224b99
ts:9bf8e7d2153543889736a65806c857d1,50.0,53.0,ma:6b2499941ea64cabb737f3d9a6bd364e
ts:9bffc8b07f13422e84bdfa7c30e8de7e,0.0,3.0,mr:e958263683244e429c3d9f6d7ec9fd4b
ts:9c0a9728decc4e5abedb34cce8d1c67d,50.0,53.0,ma:d4c468157b82451c987fd67d6cf3688f
ts:9c0ea3c1562740c196b770f26519211d,73.0,75.0,mr:80e88c5e67114322b5b9cdf2229a3204
ts:9c1227b7baef44fe832f2d4e41d2cbb7,97.0,99.0,mr:f4c69d54d8ca4eae949d11708ba25980
ts:9c16821568dc4e2c808579968827a383,50.0,53.0,ma:b98eb5a03a8f49ef8ea48b0ff5528a58
ts:9c17afc7b273498da8829105e0ea849a,26.0,29.0,ma:4a66f662042944b0b85d5246e0838cf4
ts:9c24d5af9c5f4fef86afeef7c9e33c20,73.0,75.0,mr:5b640dff424d4b23aa58f7703f1109d3
ts:9c285c8d94d349c188d406ab09a97cac,74.0,77.0,ma:619a97df33374fbdb9e0da00ec6aa62d
ts:9c3f3e3055da4049a922d7a8d898cdf2,26.0,29.0,ma:7f27ea7c0f764d6b9491cf164a508951
ts:9c48149984034e4faca188cc51b534db,25.0,27.0,mr:11505e3f44db43fab95bc2920881ee4d
ts:9c4909eebf4648ba8244d11e8caff180,97.0,99.0,mr:da73a313f2774be7884a40d9634f5804
ts:9c69036c4ca24f419425d90141cfff61,0.0,3.0,mr:9652ce8c552e4074845609fbbe0c6f10
ts:9c6e3524a15c409c860efac3376536a6,73.0,75.0,mr:61b14cf347324904963c2d274e7d78c4
ts:9c735124f44f4ffeab225285e32c95bd,122.0,125.0,ma:ce2b8d0162154416aee4e16364085909
ts:9c7468aa9ce748a0ab35cbfdf75abbbe,0.0,5.0,ma:6ecdbf6556a240d49d378f44f70484c0
ts:9c7622cc22704e42916d1e6e9273a999,73.0,75.0,mr:7a1b7b8f08a1403fa7ce7486b99b9d16
ts:9c76d223e7954c17a8c2ee0f68b58118,122.0,125.0,ma:3f5d55b1324f48109fb5879182c6c900
ts:9c795fcca8e243dfbbf7d9caf41228fd,73.0,75.0,mr:e28ec5e4173e434dae2397adddd53301
ts:9c7eea0159874ae3bee5088928f7c57e,73.0,75.0,mr:d9ce94af3d4d432f8c6002ac92c84ec2
ts:9c8149332fdf4a7ebc4043b30cccabce,146.0,168.0,ma:547ec309e8624a3aa1951a6ec57e1e3e
ts:9c8ab1e047134b23804b13c39b12a790,145.0,168.0,mr:6ed74fdb9feb449e949b3ced77dec33c
ts:9c94740e43cf47e7ba8c353dab91dd7d,146.0,168.0,ma:0158e2df672644a5af5e918570b593ce
ts:9c96f88b7e5d4f7fbad0837d177981de,121.0,123.0,mr:7697f05a9e5846aaa6aea228d5b9cec6
ts:9c97893fec454c1198197398c251091e,50.0,53.0,ma:146e8f34be5d4194b54bcfc971719c6b
ts:9c9d5402225f41b7b48d529e4af1cd9e,98.0,101.0,ma:bd25465533664b3b964829a70c5263fe
ts:9c9e23b4fdc54682983dca4c678f5184,98.0,101.0,ma:a1af70544ed44b37870cab0f4f004fe2
ts:9ca179b0735041ae8a80cfa07ab83b49,74.0,77.0,ma:3ef0bcdf3ba841ee8458aa6969e2fa56
ts:9ca5dc6fdc6a40f084a29f04eeafaa9e,98.0,101.0,ma:960ee6446e80494bbf23e02c148e3bbe
ts:9ca762da20f144069c9388f46beb9905,145.0,168.0,mr:63a2eca2f4c644f0a13f42bf974e4c74
ts:9caabb7141d84585959fa9a084096cc8,73.0,75.0,mr:cb115f800d9641c498458512629a5d21
ts:9cb280fc180f4a30a0878f0fcff54dd9,25.0,27.0,mr:86e905f242a248d49d6d79b7dad2a055
ts:9cc9f092d90648d1b0d7ec7d93346025,146.0,168.0,ma:266ba62467cc4f7aa4d345d217638f99
ts:9ccc90841aa44fb9a14a1fcba80e95ce,121.0,123.0,mr:b9c3e501f52545cbb9c6ca00d3cb22f0
ts:9cd1ca885e8e455a92269ddf87639850,145.0,168.0,mr:ec4ca4d1024c48b1bcfa51994ef68c22
ts:9cd8cf80fbe74b05a208aa9a5e139b71,26.0,29.0,ma:efc4a3f513c74bddaef6b0f2c319cda6
ts:9ce29483053749e3b56fbfe35e7a13b3,121.0,123.0,mr:035c91461b9c488885993867dc59c122
ts:9d026a5f164947b0ac5c1726380ccd6f,0.0,5.0,ma:e9fd2a493b5540998cf547ed69e1ea78
ts:9d02bbdb9fe44528b9b5024fb8aad15a,49.0,51.0,mr:e9b57c4948184d05bf0fbdf9478b4836
ts:9d02e9033acd44dea8bd567115340ea3,50.0,53.0,ma:334f0d5916a8401da260f001a11e1350
ts:9d190a48d6ac491f87d3ca579a70f0d8,49.0,51.0,mr:f39551c5a045448a85c56a34186c9f94
ts:9d236369d1194bdaa922c4ac045ab99c,98.0,101.0,ma:77d9c2685d344d5588ffc7ab7afc947f
ts:9d25c45670dc4d1ab48d0b567969013f,0.0,3.0,mr:36f9acaf39f74286bfc1299a025d76cf
ts:9d2a5f3aa8c846e382019f5aad325588,26.0,29.0,ma:838050591ef5438d8c6321f55f4cfcdd
ts:9d31efc9f75642a784da3213f88267ec,145.0,168.0,mr:a996c3080af24645937cdbfafc5b0597
ts:9d3fff2eace4476399f311a90180cd75,98.0,101.0,ma:503591ebfb9842d1b03e453537f1a963
ts:9d40277395f349469e345c47d1730d3a,0.0,3.0,mr:49405462996c4f518189d86877183ccb
ts:9d49f52d320c4536a6939005bccf3715,25.0,27.0,mr:049537c4f57843e08b0b090558c46c0c
ts:9d5009eb231641fa8e93fc3ed44badd8,74.0,77.0,ma:0ac158641e3047a0949fb883636f10b5
ts:9d5c22e7f2944c3f993a9a423da22102,0.0,5.0,ma:76075c427cd1451e8f6651d0afda68a8
ts:9d6224f8de534425b26de322f121d35f,98.0,101.0,ma:3191e85fcd6d4e2c810efcd3f998b494
ts:9d6b7389935f47c4a1ddb2e2a911ccdd,122.0,125.0,ma:6dc41957bf95437ab0049191e73f0677
ts:9d6bb1c49a334b3f8afdafe8f47d1655,25.0,27.0,mr:087b25ff75144cd1b79c312aaae5b633
ts:9d72a2c139c543588a7172baa2d47a0c,97.0,99.0,mr:71ba4cacca4f490eb7e5c83a41d2c220
ts:9d75d1e0812d4ef59c882fd22eb9c32a,0.0,5.0,ma:83d9f68e39494be5b33edd312272da44
ts:9d75ef4885fb4393937cbcaef03d9639,146.0,168.0,ma:bce519b5f328482bb6a4950a09d9a642
ts:9d7a6158d42e49ceb452030aaa0b8c77,73.0,75.0,mr:3ed539e4182c4b6b988c0aa07025786a
ts:9d7d3f4355c64d599138de322c779ec4,121.0,123.0,mr:f5ad44f833714f73aa7aa5a3be39e390
ts:9d8fdff5017548d9b19ef278aefad6a5,0.0,3.0,mr:c5585ffd4f5e4c16b26ec8e291778609
ts:9d918de3187f42aab499be27a9f8d244,49.0,51.0,mr:e7764dd5f03642bfa5a0db37bacd83fb
ts:9d9692180ccf45e3970e973b952896d4,145.0,168.0,mr:702ea81bfdf74cfc9f44025b77afb6cf
ts:9da3540d637e405f9d24579a1f06a6d8,121.0,123.0,mr:69c1ea6c9bea4bb6bcfaa5a1036946a3
ts:9da739e243764e2286c75dbc769ce61a,73.0,75.0,mr:17c4076ed0cf437199233cde434ce307
ts:9da99c7ef8424df787c0b0b324fd9007,0.0,3.0,mr:c0b59c88db58456a8eb75ec02023575c
ts:9dad2a15d4ce4239b98b65b6c7fb2892,73.0,75.0,mr:9a6ddc6472774640b6321ee1cd523581
ts:9dade90108584a11bef5dcbf37ec7cde,73.0,75.0,mr:a996c3080af24645937cdbfafc5b0597
ts:9daf713d07cd40a38f5258a06ae2d750,26.0,29.0,ma:90c50e604f7748c589ee42050c2aad67
ts:9db5dae087d54ed2b589a6ffc9863d2a,97.0,99.0,mr:3549aa826ca94d7298b21e340b3c92da
ts:9db83b27cf3542e5b7530bd528185dbb,25.0,27.0,mr:565914b6253d4113aa4c1fb16f6d9b69
ts:9db992db8acc4a22a4dd182921aa3ce7,0.0,3.0,mr:c05fba969cd74cea92c66a6ae96bd12f
ts:9dba4f8e2c0947c482d5d15b81cbba73,97.0,99.0,mr:f1b24c34aee24ea681e04eb097f81344
ts:9dbff04d343046048d72740f1908806d,50.0,53.0,ma:62456bf24e344ddaa6578e04db9a9e61
ts:9dc75edd1f6b43d3b57035a6c3103f45,0.0,5.0,ma:107b6540271545c8bfeab2da0049ea8f
ts:9dce7a37a9c347a3a4733eb5610bf226,145.0,168.0,mr:8b990b9b69384c57b86d0ce732e899cd
ts:9dcf28cca1474624a90c61983d06d5f3,0.0,3.0,mr:638accf73fbb44b19cab7b318b035157
ts:9dd45a61c5a148d69bf0afea7369a5f9,0.0,3.0,mr:15f901f35a6048ea9a2326e2f59ce035
ts:9dd942051c264d1c93230c53a7f8d428,49.0,51.0,mr:300df71de292411dbaa60d9b992deb95
ts:9de4692b4de245c5884c9eb85f9f1aca,49.0,51.0,mr:4fc7b82233004f5aa789879936b029f0
ts:9de6e050c8244717ab94513458830adf,121.0,123.0,mr:700c5ad9d7294c3f883d2a45c2e5a75e
ts:9dee6905feb64ce2a4ed6232d98005a8,25.0,27.0,mr:cf36dd0e43394a7f816e396056497e4e
ts:9defde8accdf46cb8188360461e144a8,25.0,27.0,mr:146e56ba43b245ba80e17853d65a192b
ts:9dfa16704376465d8ad52ffd1bf7398e,73.0,75.0,mr:3ab704eebd7d4df4abfc9469a728d481
ts:9dfb701f8b7542a49970bb1b342d874e,122.0,125.0,ma:44a5a7f9ab8f4821aa785108236db544
ts:9dfbdf6bbe5b4781b6d553aa555ef655,145.0,168.0,mr:60b08db70a214af8b46d5d8ff14cbf4e
ts:9e05f695bab94429b648c668866ae14f,26.0,29.0,ma:238d3edc2796480cada76f69fa168e08
ts:9e098b8cb8084dd8a1c1dbbe0dbc1623,121.0,123.0,mr:c30dbfda4e4542e4af47afb8a0a84819
ts:9e2950bee0ed485c985ca002991abaf2,146.0,168.0,ma:c1d066d5e9384592ac9fcdceb481c3a5
ts:9e34696f63c14d21b69e72271723f657,145.0,168.0,mr:dd0f1ba8b93a4b929e6b03db72a60f0c
ts:9e38e484bbfd4a808a5586675ded1c48,50.0,53.0,ma:06e4c2e158e64eaeb282d5a32aa92609
ts:9e390ef23d4148ad8e31f042e1f2d54f,26.0,29.0,ma:3191e85fcd6d4e2c810efcd3f998b494
ts:9e459a5931b1467ea7594b50fc9153b3,145.0,168.0,mr:241549519c7a4b9f9e205b4a3f5248ef
ts:9e4e1e46e59544cd8f99251d2271887a,73.0,75.0,mr:c66a8b8510814171830783c21e1841b3
ts:9e53276492f349ca9efc7f63dd53469e,0.0,5.0,ma:b5f8e33f9232455c8dbce756dff02e1d
ts:9e5708f103174eadac4d4d67d65244af,0.0,5.0,ma:689cd2a6d4fc47688f963126af8f4849
ts:9e5b49f9894049bf91d4fb533e82e7cd,50.0,53.0,ma:e0502db34e854fc49a649614d2a011c1
ts:9e61bebafa0a4a559bb7874854758242,49.0,51.0,mr:91125a67c60b46d5a178710849e62d53
ts:9e634a6e87e14f049430510335a67ae5,121.0,123.0,mr:b0009854184145b598cdfa4ec3b6b31c
ts:9e65ca98b20a42e8821df6bf4854f015,50.0,53.0,ma:69a5d440a1fc48ec9ef8dca7058d6e34
ts:9e771a887b3244c5b40283252b4d2800,50.0,53.0,ma:83d9f68e39494be5b33edd312272da44
ts:9e7b14e574fe4456a4bc086c0f9945df,50.0,53.0,ma:54ea533e2af942f3932abb2b1e248163
ts:9e7e0f357a424d399dfe67007d579a47,122.0,125.0,ma:f6ffe5ba865e4f9fba53e542d4fd4b55
ts:9e7f36ab08ec41c9b7e4a981fb0cdd1d,146.0,168.0,ma:4102404f40d34e8f89816f5f4ce2f956
ts:9e85f89cfa454d54998f67f4ab146d6b,0.0,3.0,mr:e1031faddd2d4cf79c5175106fb26b83
ts:9e8e9a50993e4e03b9a14a036b994fb9,74.0,77.0,ma:f492ece7665347a689115faa10310ce9
ts:9e94e2205906404d8b4a6e2aec0be913,121.0,123.0,mr:e4587717ca0d42d0a8e55cb15157295c
ts:9e9b34fa76f1416b9b18b1ec37237527,97.0,99.0,mr:db446a667f66468db2da4c0d3b726377
ts:9ea4b37998484cabb6ea660a934cf11d,121.0,123.0,mr:34aee9fc74444fc6b6ac0e88df8caba2
ts:9ea4c33386cd4cb4bf250189a668d004,145.0,168.0,mr:99d4381ae0334821a142bb5b1eb8a0cf
ts:9eb74ebda5b44f0ba9d7efe22cff4bce,98.0,101.0,ma:dcf26ea78d68446fa12deae740ac4435
ts:9eb9639c4a404260994f0f5ea89698e6,121.0,123.0,mr:940c5d6b7be6497aa7409b8afbef80a1
ts:9ecf675102524b32b7d74442bb696476,73.0,75.0,mr:afc5c321c77b4365bc6a98c9dae1d5f6
ts:9ed1a63704ba401e8bb07ed80f0c2aaf,146.0,168.0,ma:f6ffe5ba865e4f9fba53e542d4fd4b55
ts:9ed4b926813144cfb7b85c2f5a35dfaa,146.0,168.0,ma:602741d7c7424f62980f07b680f00b73
ts:9ed537d6f9434436a2234310eb9d835e,146.0,168.0,ma:11f7c7ca71f44d788797bb3921f80096
ts:9eee6cc521b0401e91ffde2ed4268e06,146.0,168.0,ma:f079a7b36c9349aabe71d88574035d94
ts:9ef31846716a40bf88563df1bea9ea57,73.0,75.0,mr:1fd10614ccb34a358d58295adca651a6
ts:9ef3963aa2514ef5a3c395a601abb045,49.0,51.0,mr:12aaf26c0aa2467b98bee24b75583b6c
ts:9ef49d2ddc9b46de944086d554a431a8,146.0,168.0,ma:7cf0edc2854c4954956bbf12e85d65d0
ts:9f0010aaa9ed4a819eef6464c67276dd,49.0,51.0,mr:98abd4f8b04a488ab8908067b3458e60
ts:9f01419790c34cd4b418b6b8f1f8ce2d,122.0,125.0,ma:a700a4f0334647d99a7fdb3a39463e22
ts:9f0b404367324972bd5f9eb40b85427e,146.0,168.0,ma:48026a50e287475185337481ef67aedb
ts:9f0e4cb740dc47809f492545bdb21ebc,25.0,27.0,mr:592c7a46b1fe4c09bd3ec38b529ad754
ts:9f0f83e0adb840b1ad0ec44896a075bf,49.0,51.0,mr:3e7cf83ca9f04ae4afe266fb2feecf33
ts:9f11f41b08e048fa90856677dd697499,0.0,3.0,mr:e634ab1e49214c01a719d4ccd3f64522
ts:9f160c2d68754eb0b7ea910d4e2afa63,97.0,99.0,mr:45e1d34864d344faa6a7908dcf374e43
ts:9f191cb69f5c4794a3f2108930d2f05c,74.0,77.0,ma:14fd3c1c45b547e3a89488e0ed458212
ts:9f2469ec4f584e7695e66644ce3c9b57,50.0,53.0,ma:489237554a414486b760cce146753065
ts:9f26a755fe0f4e9ab1940559ee695329,146.0,168.0,ma:a9da8293594a48d7bb34aa6e522ba3f6
ts:9f29bd2a21484b5185969680fe6b67c5,25.0,27.0,mr:3cbb930b13cd41aa8f8642792aaa68c2
ts:9f307618c7a945c3a0b1fc29b8cd5de9,26.0,29.0,ma:64c33e77cb4e465abfdcb15bd1e01267
ts:9f383d939a0a4183ae13df5835412178,0.0,5.0,ma:bd25465533664b3b964829a70c5263fe
ts:9f46a83295b84b32ba7bc8487ad5b3da,74.0,77.0,ma:41a391c0cde841fbb9b9cf54ad3ca322
ts:9f47bed7bb0e4aca8e06c60a43000df2,122.0,125.0,ma:a2754c8683ff4b7aaae60218e034e619
ts:9f49bbd58c9f47df8d411a1e78f8455d,146.0,168.0,ma:06466877cea6464e8494b7f4579c6039
ts:9f4b5694ddd6404e9d37241199dc2547,121.0,123.0,mr:9306951d6f5b4845b0ed077723ef667a
ts:9f4bfe8190bc4c9f975b845dbbc39576,97.0,99.0,mr:d7a26998a11049d6a616c9553e3980a9
ts:9f50437287254c08aa5777f2d3bf28e8,74.0,77.0,ma:80969088d81a437aa9291bc50a14345c
ts:9f584cd68fdf4e45999390aa79139f87,97.0,99.0,mr:8d369f88d2d442ef8b1d6fc59bc0acc4
ts:9f58b0df51284608a574a2128f089bd4,50.0,53.0,ma:1b728c693e7a4194b6de10dfd876eef5
ts:9f5a4e840f8f413eb8861e874db2e276,0.0,5.0,ma:5d90930b119d42468a7d654d91226af6
ts:9f62d570750a4b728d0b352e8e5be02f,25.0,27.0,mr:12c871c0ccb448b88e5ed53314f1d90b
ts:9f6a29c18dac4b24841ab5e697b03eb2,146.0,168.0,ma:8504c72bcd6e4a5ba4ab48603e72dd6b
ts:9f7341346ef24e43930aca4b259b21c0,97.0,99.0,mr:0315a404ad274a75837e9fb12c9f656b
ts:9f78f144a56d4dbfaac2ee3ec64b6379,97.0,99.0,mr:259e634b7589407790e1a0c076abe99d
ts:9f8c9db3ab904d45b190c06d632e031b,146.0,168.0,ma:134877ab9996402786c0fc0cf64de8bb
ts:9f990024048a4404baa54ace32b3bd57,50.0,53.0,ma:54bd704f6a8a47299be75ae79946f48e
ts:9f99a47b251c4ed2853e7dd83d36d235,25.0,27.0,mr:7315d4d3dac443c286d2adad068d2c4a
ts:9f9b9749c7dd4f9685abd328e1137ac2,0.0,3.0,mr:f4f73eaf413c49288d9404b7706c6ff8
ts:9f9f4881075e47549fd0c0d99851e318,121.0,123.0,mr:2cfc2422f28c496bab1d3e1297eb34f2
ts:9fa9f608b2ee4e069c75609395cf86b0,145.0,168.0,mr:ae866b0163b24d24838d42026620fd8b
ts:9fc3887760ab4b1c837122a5d55cf582,145.0,168.0,mr:2a914685ada7452382e4fc489eb89c1e
ts:9fca42646c4f4c0b9928f367a8337f3c,50.0,53.0,ma:30baa016df4b4b95838b17a738abaafc
ts:9fce847f68a64360b470fe69186f34ac,146.0,168.0,ma:3ef0bcdf3ba841ee8458aa6969e2fa56
ts:9fd4ae109d0f48b19414c0f41b15a995,145.0,168.0,mr:3a3d50e141814d61bb68a2d12a1415af
ts:9fdedb4ffca849a5851b74368ec36f89,121.0,123.0,mr:2e3d503ebe7a43f99540f0d6a621b799
ts:9fe16a78529e48648344cd127fc4d2c0,121.0,123.0,mr:422c44f162454e8a831dff97d34f8a8f
ts:9fe99e5fd4aa408ca4e97af7fa6cad63,122.0,125.0,ma:64daafc0083340709f8259b9ea097e7e
ts:9feede7024084434ab039e64c662fcdf,0.0,5.0,ma:2467836dbfc04f10b1e8252f4264a7ea
ts:9ff7a6c0050e46ec89ce0597beb0dae2,122.0,125.0,ma:d3e9dd128d14422b9c887c6bc5f3615c
ts:9ffaf3084c9141b9a5f64b49fbae6101,0.0,5.0,ma:d9259f88bafb47069ded96b8e76d1ccf
ts:9ffbe423b94b495fb75d36a4ef78f640,26.0,29.0,ma:c9599061d4ba4079b86b062fa9211096
ts:9fffa563426542fea959520bf3b329b0,25.0,27.0,mr:cd2ae7cb6e3f449a867855d2029b2df8
ts:9ffff2f6519545cb89fe237e3a4a6f1c,26.0,29.0,ma:15fbd1a0bea44a8cb21c992b8a6dd8f4
ts:a0002a94750746edb4d5ed520cd63ae3,121.0,123.0,mr:b006875e9bdd43f8a58d8c0b9a0d1fec
ts:a010557eaab04a59bac10c26cac8bc5b,73.0,75.0,mr:cf36dd0e43394a7f816e396056497e4e
ts:a014c59bc8d2474a8bd6c01675a1478a,49.0,51.0,mr:7a8b76ccb4634d1c91e136fa42679415
ts:a023677ef3c14e188af6a57e1c74d5a2,145.0,168.0,mr:e2871568349e4c08a744962f14f1bd85
ts:a024a8dc18c143c8b0037f0e933ff419,98.0,101.0,ma:af592808959348b1aa9381e9bdfa55aa
ts:a026b46166c547738cfdc87d34ab0a99,0.0,3.0,mr:049537c4f57843e08b0b090558c46c0c
ts:a02965f07063422ba4c50a7606434b7c,98.0,101.0,ma:55f9a98dfb5a4f78a203f9dca6cbbc76
ts:a034751ed6e746f78e533dde221e4fe6,0.0,5.0,ma:6a622d4d036d47babbdfd8e2533b2d32
ts:a0380202086a44649d3773cf30a5203c,146.0,168.0,ma:aeb7f95b1bb748cf895643ac02fd2e0a
ts:a038afae03ef4875ba9b4a57a0425fc0,73.0,75.0,mr:241549519c7a4b9f9e205b4a3f5248ef
ts:a039f68a91824c378c2af5b4150699e4,98.0,101.0,ma:0aaecd55f7a3407296bfe5246fa0f775
ts:a03e3f1cdeef451c9bf9a002d449c180,0.0,3.0,mr:7a8b76ccb4634d1c91e136fa42679415
ts:a0455ca1b194443a8e7ec80f06beb2b9,0.0,5.0,ma:5b4d85de5d434ca8b704345ffcc74d29
ts:a045d1398c5d40e3849f146203ec4277,73.0,75.0,mr:8cf5aca09092476081970316027463ca
ts:a04fa179a45b4e67aa2528f48eb11bb6,98.0,101.0,ma:7fb17406c0de4e0182949f0fff3acc8b
ts:a056d6cdb7544fe2b1845fd49b2cdade,146.0,168.0,ma:87021e40dd054a64abb6696f567f15fd
ts:a0686a271074482f9d98d87f690f1aa9,0.0,3.0,mr:b9c3e501f52545cbb9c6ca00d3cb22f0
ts:a06ceac22ef64f73898c3b72a9767b27,122.0,125.0,ma:d1178975526343d0a23a95bdf89251fa
ts:a0767b76823a487db28d5c8253dde9b1,98.0,101.0,ma:089ecc5f97d34d019252055de774524a
ts:a07a55e998e04877be883b2c938b7f1c,97.0,99.0,mr:aea822e65f7e43e3a96992427d42d92e
ts:a07ad632ac0d4e578ec9a1394ca1a6c8,121.0,123.0,mr:7f83753a8d7c49849b1d160f2f670c07
ts:a07d3b735a8b498c8d53d95151e518c9,0.0,3.0,mr:6d8eb7abfe09446ab01bcf518a01710e
ts:a0825035399b47f78070b07fba03dba7,97.0,99.0,mr:95ed4eef177244cd9b7226d35b01f4c6
ts:a08dfe42a6534418a21c83e27b614a26,98.0,101.0,ma:53c54f5d229647b3b16cd1b03988bdf1
ts:a08e24d5abd84f37b5c11c871d0f2c7f,98.0,101.0,ma:89e11643ec0345f09cf66d5e1d74c436
ts:a08ed5588ddb471da58973969e8f8a23,98.0,101.0,ma:fe81a3bb7aa14569bd43fefbaede3315
ts:a09498e1d582434888afd75aabd80ce1,122.0,125.0,ma:97b49501d54d4244898fb7142320186f
ts:a099e2e0cdc043eba1fd674b3fb599c7,98.0,101.0,ma:fdc6b90d5cb84003a47a2c6b70993f44
ts:a09e1cb1ae7b47d093f77fb83025f997,98.0,101.0,ma:f7db3fee516945dea17471ba1561ca63
ts:a09e3cf0d14242e3abbd00bc10a8d148,49.0,51.0,mr:8d97c885e57642a085da721809f8f8ab
ts:a0a0710eb9224646b9db4aca3f3859c0,121.0,123.0,mr:811190d00b884e65bc9d490ccaf4e05c
ts:a0b90d1ddb2341e28cc7a031bba00faa,0.0,5.0,ma:60ee90b7fd5241f1922446d12885cbb3
ts:a0bb8d0fea7742dcb5ff733c20ec352f,0.0,3.0,mr:9954a206d4314283a8d225a9673b49d4
ts:a0be073b46364c398abc9638d0c190b5,121.0,123.0,mr:8d63928db2394b3fb0eec78f62036eef
ts:a0bf41562572431f90e948eed18b2e92,0.0,5.0,ma:bce519b5f328482bb6a4950a09d9a642
ts:a0bf9acb551b4d5893d953e9e3934fcc,49.0,51.0,mr:7455a8f25ae2459db062978527ed060b
ts:a0d831887fa647a1a0c84f13f61c55a1,25.0,27.0,mr:634f4bd43f9c48b49319f0fd0845fbb9
