uid,name,redundant,machine_id,competency_id
fn:4fcf1604a32e4b01a7cf05f91db0e09a,F1,False,ma:16ce96d2406c4e8f873623731108cbd3,comp:d1840c2877a24b5a891a3d4a24cd13ee
fn:501c541e7d434851ab6af6013005d3aa,f2,False,,
fn:505dacab730641d6906f1e5a2926ba37,F1,False,ma:45adc9cc5a1e4e08bb49a7469051e4df,comp:7d6639e176ea4fd6938a453ed979d619
fn:5064148be25f48e9b107c46219e8369a,f1,False,,
fn:507494cac9ff473fb6f8565a312ce814,f1,False,,
fn:5087f0671d9f4029a63b5580e87ab223,f2,False,,
fn:50e8faf7618e459dbec233749bd2a4e1,F1,False,ma:df314c9a6b3c4520888dbc4504021924,comp:a30b37c0aeae4b0fa2ad533465c73ad3
fn:50f68088e6d6420bb5913262eda62404,f2,False,,
fn:50fd665b629c4434be95a0424cd3d7aa,F1,False,ma:66fdeda589344f6d98f41172bf5c9006,comp:024acfb739be4d22a21434c3b39fd4cd
fn:5117cec111874a40b939baa5b1cd020b,f2,False,,
fn:51233ef237844db0bb85b7608bcbbf8c,f1,False,,
fn:5139fa183b374beba893bf6be828ad35,f2,False,,
fn:513bbc707dbf49baba20bd5fe24b9a3a,f2,False,,
fn:5158634bde5b42a8af4e92b356201405,F1,False,ma:5c9663ebf8264ef681593d281da04057,comp:fa2bd4ca53124aeba35c3e712d448f36
fn:518f24e2820a42d3b78eeb46e3ade942,F1,False,ma:faea048910e344fc81b24c191eec6a12,comp:62d6b94b72654bf996be070d26135fe2
fn:51928a5185b7422b9156edb725d76ec9,F1,False,ma:e1e41634e17a4a1aa9fa010c132840dc,comp:2ebdeeed1361423791ab359c2222bf73
fn:52699a0cb52b4a3b9a46f40c56ceeefc,F1,False,ma:30b90f61ce154f3c8ecf601e92595f0c,comp:601594efff1a410f8fc5107e2bbf52ef
fn:52a7d280a1424d2da94503bd74eb764a,F1,False,ma:6c2df9381c3344ae8991ba5fb7d19508,comp:e4d2de58a549422eb538ae46438ccb64
fn:52bc463fa1eb4a73a6cfd1572f504ed7,f1,False,,
fn:52bde2d545334534b5033ae0698cae01,F1,False,ma:c756f236765041caa83c0f293b82cae7,comp:5a4894a5909142afab26107f7822da14
fn:52e0d42336364cb18445f94987473a2e,f1,False,,
fn:52e83f2b5bfc42239def2eb81ac62229,f1,False,,
fn:52ef38f849394c3b8b24f2b21df8b3fb,f1,False,,
fn:5331e0b637244a3da6cc060f95b17e8e,f1,False,,
fn:533ac306b57445989a12cdddbba5bd76,f2,False,,
fn:533ba83f94d34d6eabd4242bee0008eb,f1,False,,
fn:534c7814232f4820822613ba960e6ba6,f1,False,,
fn:535a03e5fe744f9a9c56e5ed2c2d7772,f2,False,,
fn:53b7c8dd20c44a0eb2dfa28081a9147e,f1,False,,
fn:546221a557184ca0aa99d9e730c342cf,f2,False,,
fn:5466f58448e344ec80e61e5311eff6ee,F1,False,ma:e72b29bacfb145b8b0ea39f097f14041,comp:70c74099de2f4c259b5cd1fc1baabc1f
fn:549e435eb99340bca6cf74cef26ab36f,F1,False,ma:7b889a525ba2483ea145eaf2639869fb,comp:2ccc7b44e36f4dd88340b5f505f2a802
fn:54c25a0b3e5945cc8af4e9a3f2683091,F1,False,ma:682bc2ee129344bd926cfe68de943f4b,comp:9c4955d0ce804e2ca922f5d48a8a92e0
fn:54ed34a928db4fc38098c3ff46310cda,F1,False,ma:a8bc857ad4d24690b9e5053ac471f41a,comp:750ce16aa70f4cdba8f255fc1d53fcef
fn:550fccff24d04430994d3abe667882fd,f1,False,,
fn:55296f2c7e014de3b58109e84fe9f516,F1,False,ma:9ae87e1964014af6adc453d1c7482e37,comp:591121857fbb4e30b499727bd659535e
fn:5571da16d8174bdf89410b0e291add83,f1,False,,
fn:5580e631e0974cc5b3f5160a614b91d5,f2,False,,
fn:55871d1fa9534b3d89dc60f9dd50ca0c,f1,False,,
fn:5591d0f7b0974ffcb6272545cdc22546,f1,False,,
fn:55c79d97c2504c9a878b587ed2a5cb06,f2,False,,
fn:55cebc41c55a43a388189f12604286ef,f2,False,,
fn:55efbe543d514fc491884045f41e7681,f2,False,,
fn:561e310ce8b0452198422672147eda25,f1,False,,
fn:562acdd33e474134b96aa890afdc19e3,f1,False,,
fn:563695353a7e42ab9fafdb99a856767b,F1,False,ma:4e666ab1b6184a068fac09b31849c04b,comp:c982be6104de4280a584079ae916ea9f
fn:566759e366bc4848ac0469df2558bd97,f1,False,,
fn:566778baf880481f85c90acb54037112,f2,False,,
fn:5668ef2aee704a648c0444ae09e16a5b,f1,False,,
fn:566bb1db1ac743faa5ab92be06b5ecaa,F1,False,ma:5b4d85de5d434ca8b704345ffcc74d29,comp:e69dd903cf5f495da7402240f1420246
fn:56d9b340338249e49f93d3f6ce6ad8ec,f1,False,,
fn:570822f5118a47d69cc029c24b0b3d4d,f2,False,,
fn:570df7fc228c4c5195947a16faa7c190,F1,False,ma:3e425f6427fa4a06bc427c18c9954369,comp:f0392daa4992438ead3acee2740201d3
fn:57361395804f4cf4b30eb3798b5dbcec,f2,False,,
fn:5749af1f3fa745fea7805f2be80e1423,f2,False,,
fn:5750b5658ebd4443a4df3ec918c544b8,F1,False,ma:53f96fefb86f4be28955049830fea21b,comp:1d6cb926e3564da69289a63133ae6fc4
fn:5763a0d1da594858a9d4c8065a658502,f2,False,,
fn:5767309fa7fe4ce7a42332f2a821e37f,f2,False,,
fn:578eb0f67e5546e9a3237110136022eb,F1,False,ma:ac03b88fb89a4146a9e9c7f907f4d66e,comp:70cfdfa9491c4dc4bb4eaed0aa6fca95
fn:57d5fa177dcc4cc39b606e234f843270,f2,False,,
fn:5858027550784ed0b1cc87e082894381,F1,False,ma:a304823eaafa410f90992975c1031b2f,comp:e9426e5e944d4d2295fb621879a193cd
fn:585d808a41c741fda1952d5e4099c82d,f2,False,,
fn:5885b32e6c9d4547941bef61a5c98c2a,f1,False,,
fn:5885b5bf7b8c40c9b84d44970f072ce4,f1,False,,
fn:58995fef1a06431f984d5ee27c7f6bf7,f1,False,,
fn:58b4a7a8ad434596b7a9dd49f62005d7,f2,False,,
fn:592623368b944210ab14bf66546967e2,F1,False,ma:334f0d5916a8401da260f001a11e1350,comp:24b6d5bcab2d4a31bda4bf21bcd3774b
fn:592635c151a54dc584db3b5f97bce6ff,f2,False,,
fn:594aaaddfc98426b9fbf8092f194ce07,f1,False,,
fn:5950cb81015e46ea88e19f89dce6f1a5,F1,False,ma:dcf26ea78d68446fa12deae740ac4435,comp:47684d5dd4d54e46a733874110283636
fn:5973d71ea5f242a2a65016f10ec67524,F1,False,ma:0d44b687cf4b4bf2a5d22a813c198554,comp:6b0aa92cd53748deaa1333c976d2078f
fn:599a633865bd4fd7b2e3febc42b4f653,F1,False,ma:2b1a3e935deb49128f3b2cee2ee80f04,comp:2921f28d09c9416ea05ad778ad1a8cae
fn:59a979f7731c489695a7383fcbf5aacb,f1,False,,
fn:59afea478d104a2a81499a1a32eb4df6,F1,False,ma:d59c71634faf43a5840df5fcd40e93ea,comp:05173f5efc3f430cac44281bb7682ab6
fn:59b4b4bfdce64192aba0384be85a23e4,f2,False,,
fn:59d6788922384fa6b24834e5944a9b8b,f1,False,,
fn:59db289f7a1347b4915a4e75a75ccf54,f2,False,,
fn:59e199d4115f4053bfa1835c54971253,F1,False,ma:f94cd2f0d0e340f8a23e423d9327874f,comp:e989721038bd48fab4694ede5ba8f915
fn:5a01bee5b0734dc18d7e89629ec187c7,f2,False,,
fn:5a437bb243b74d9ca5be95cb81250e7c,f2,False,,
fn:5a60e7fdd47e4bc0926b68efeb3272aa,f1,False,,
fn:5ab5913154e94674ae7d572bc86f5ffc,f1,False,,
fn:5adefe96038b4c70a3889c0aba174659,F1,False,ma:503591ebfb9842d1b03e453537f1a963,comp:52ea99e19d7c4e3a94ac0c31c3f35f0c
fn:5ae2e3b92aef42628e22268afc879adc,f1,False,,
fn:5b1d965c36db47978ca9ab578df8ada4,F1,False,ma:621c91ac7d904c569f7b3ab56e5f53e8,comp:b530479de28b4d47af0e15081aa51360
fn:5b637429947f44499b59d8d968f72bfd,f1,False,,
fn:5b76f0a0744f4ddcbda216abb98d2fad,f1,False,,
fn:5b7f585885bb48b1828396ccd04fe8dc,f2,False,,
fn:5ba113025aca4f4b9f21e7039de3e2c9,f2,False,,
fn:5bcc8903b3f64da2bd86d92918509230,f2,False,,
fn:5bd0823391894f0aa811bf585a44e72d,F1,False,ma:0519a9972a7a4d179815c5dcb92a6d19,comp:2e496863249645b9a1be731655a8ea45
fn:5be792df9eba47c1a5efb7526b2030b4,f2,False,,
fn:5be79f6d127344d39bf5c1d330ada849,F1,False,ma:118d0171d57548f0b267701306f0817f,comp:5dbdf3617f2c4e52a8580c36cb85f695
fn:5bea26dc475a474a9acc671810ff5554,f2,False,,
fn:5c50e216ac194c2186b590466244487f,F1,False,ma:7522df07fbc14ee3955b379e57d2fce8,comp:ffb1678bcdd7420ca9cbb039546f318f
fn:5c55573a9ce1444b94c5c42e732e6330,F1,False,ma:ca36c28b5dda4e549d8bc4babcef3537,comp:5a1551a54e24420bb821e82a154bc8ee
fn:5c66091bee55460e9014e8adcc0ddf31,F1,False,ma:231572a50bf24797bda40ac26177ec0d,comp:94a8fb581285424cbad4463c3116d14b
fn:5c960f0c7077497db78cc8997ee1de3f,f1,False,,
fn:5cecca1f2ae54aacb66abfb44ef9573b,f1,False,,
fn:5cf6634b1cc143e5817d23d23b8d8682,f2,False,,
fn:5d391df485fb4eeb898f15cd94f97482,F1,False,ma:7e43f6fd0cb44b5aab46018313d4a443,comp:30243b39169c463fb8552913648be162
fn:5d3d7b6ec9974a0a9481d4b3c87b1746,f1,False,,
fn:5d5926008b7849b4a55c3817100d8a65,f2,False,,
fn:5d601a30c1184e809f8aece9556e6ae0,f2,False,,
fn:5de037377f744d9cb15870d0bc756082,F1,False,ma:5f2a9f86607d444c97f6a9dafd8abff0,comp:53185e25061345ecbb0f51c49baf105b
fn:5e00b80a9b0e452fbf5dc4b2de5e94c2,f2,False,,
fn:5e2eff90ae1e44eb8694500f44f224f0,f2,False,,
fn:5e6440708fd943f6b2a602a42e5f2a0f,F1,False,ma:f3d937b1ef6d4303abafe0068031b25f,comp:fa46335a9cff484b8d31b2c87ed4c215
fn:5e6739987c98405f8a4bbf164ea8ba6d,f1,False,,
fn:5e9fdde935a6472c9b24e96a599bdade,F1,False,ma:dcfb7d9fa32a431b8ea20c493e93f821,comp:979ff482011c481399ce23212c3520b5
fn:5ea746d033194cadb3b8eac0badd07ec,F1,False,ma:f492ece7665347a689115faa10310ce9,comp:1b1a360164d64a889a4f25ec5241a326
fn:5ee1c4d05eca4ef68b67926b52b715b3,f1,False,,
fn:5f0f5d4944c241b7ae6d621973408815,F1,False,ma:2fe018cc794f4cc4b6d22d41da0d9b01,comp:d35e17b8ef804c05b1a6f7b4ad8ed337
fn:5f7597a3cfd64502939fc4adf4975511,F1,False,ma:4d137c39b5aa4862900b056e9561ee22,comp:5c910ee53990473481382e87a1b51f36
fn:5fbd0fd41e674bab91a2e1a6d8cfd005,f2,False,,
fn:5fcdc945893a4c1aa6a65c17b111e7c7,F1,False,ma:bc9cb7c12b894fc8b5f201e645c6c2dd,comp:06af3d3637a541f48dddb4d36068c593
fn:5fd8e6a34f554f7689930cbe55db0973,F1,False,ma:f6c09c7d1f6343579b7bec005056e110,comp:6154e59afd8a44039c9964fdbf29864f
fn:5ff76edb73c04ceab3c78e8505fe25e9,f1,False,,
fn:6007faddf4b849e78475da8a43f63f8e,f2,False,,
fn:601a83fb978e4dd4b4c086686ea85e1b,f1,False,,
fn:6035e4f5746c4dbfb971e3e757757e10,F1,False,ma:bc00157b0e15402c8310d8da438a2ef6,comp:8a93adc6176f4d0a81464eebd4104939
fn:604f9393818548658b5acb52b4e2ce19,f2,False,,
fn:6073a1158af84141af27edf20f88d1c9,f2,False,,
fn:608b1d5c3d8f48f7b4a13515cc4e9c6b,f1,False,,
fn:608c97b976be4de7b8095046ef9f8354,F1,False,ma:ccb4d0cd82b745f180f858258066ca64,comp:49a55ddbd8aa4164bd05c6e37c3b8ba6
fn:6095b4024c294ea58981cd410a2969f6,f1,False,,
fn:60b6724d57e649e3bd1396fad4ca9a3a,f2,False,,
fn:60b9252e33974d68b20467ba60a013bd,f1,False,,
fn:60bebb24df804d0ba1f46d986436f59e,f2,False,,
fn:60f0f2d297d740199cb5c118d4def762,f2,False,,
fn:60fb7859caf74c059ce9b55bbffae198,F1,False,ma:4905d0db17cb455d8d9049d6736154d1,comp:f059827a5133440fa1eefb5b9c9230f8
fn:614aeebfe17844eb890fd8a4f94b7c4a,f1,False,,
fn:62111f5751374561a02b40dbedeb5073,F1,False,ma:c11541c530144a4c845b6e60b5d840ca,comp:416c8b8407c5463f909bb5f342f86c5d
fn:624d018abd0a40c49851d045a3340d81,F1,False,ma:25895ee3091e4355a531448296ce7bfc,comp:72139b92832d48eda89af3cd5132e950
fn:627dee63593b4e76b0883845d1e2ddd4,f1,False,,
fn:62842f617eaa4527afb6fde85a285e54,f1,False,,
fn:62ee067ce1514a16980a0168878c435d,f1,False,,
fn:630f8ae4c90e4e988f584805ce344754,f2,False,,
fn:631710d01e544b368baa012298eaf1ec,f2,False,,
fn:638f3cd8e5264bdbbb1a1826fe394b6a,f1,False,,
fn:6393537ec07044269497cb3329c45660,f1,False,,
fn:6393627d7d9a40f29bcd92ee4ff93758,f2,False,,
fn:63e0e648262846bc903217443448561b,f1,False,,
fn:63e2c975557e4ebaada168d982e7711e,f2,False,,
fn:63f63f20fd54467681a4e442aaca717a,f1,False,,
fn:644669147ea84520b70995d6942a47bc,f2,False,,
fn:64dfb670d1f44c66a053c0032696281a,f2,False,,
fn:650bdc93df074f578d4301e0f3ad65b8,F1,False,ma:150f0c6af79c4ba4a0a37cb343911ac1,comp:6513bf0b7bcc4fb68c3c43078f898228
fn:6577f0131ad048d0817ba8f4fb474521,f2,False,,
fn:6585b1526f4a4de7ad34930960308d22,f1,False,,
fn:65a05dd18a064effbc811ef7fda431d3,f1,False,,
fn:65a4ba5f1ff547678258c7f583ce0924,f2,False,,
fn:65e7da7e382a48dfba5c730997eb6f34,f2,False,,
fn:65ed920f504548e8a454b57caa64c4b1,F1,False,ma:9045c08191e04cfcb88bcdcff76b8757,comp:79f654743e334aa6af7a5b489813b096
fn:65efb5837e8249b0b2eb15e07ff4e90e,F1,False,ma:266ba62467cc4f7aa4d345d217638f99,comp:c397d29524694661a596bd1e28f4a5ea
fn:660edb6c18e147f0a4213d94ea4d6121,f2,False,,
fn:66154653bf2940559311516a0aa096fe,F1,False,ma:8cdce6d12be9474a82f795ea29b24776,comp:eeeba65e27bb42bb80ae7561e161f750
fn:6615b9ae60ec44ab984948b01e213dbf,f2,False,,
fn:673a47092e1d4fe3a39048c531ee8b2c,f2,False,,
fn:673ea7a6b6284f1baa3ac1019aae7641,F1,False,ma:699770479a8c428686ff7f3beada55c9,comp:58db3213254647809e68db19205e8739
fn:675104d17374450e8848f759643e8eac,f1,False,,
fn:6777fecd41474877ae2eb17c0277ccdf,f1,False,,
fn:67c5c119b5ba465dbe22a2c0f0ede34e,f1,False,,
fn:680721f7a2cb4fa486a6e253afc571a4,F1,False,ma:3be48a1f613e48c3a820fc359a2d5a10,comp:c00516fd2305479a88a0728f9702ba36
fn:68072bba9550409ebc6b4ef9c7fc27d8,F1,False,ma:0785a21562e14e01bc7540473dd6749a,comp:927872d62d6f44f5b53d3445020e53f8
fn:6819febd425b465eafc41b32f3b8ea8b,F1,False,ma:a9e912a7c5014184904a915c8ac24e9b,comp:fb31283a492847fe8b30e6c7d8882fe5
fn:688c5fa7713448b29e88b217df96e834,F1,False,ma:79253b1139894cfbb571e621d33d449d,comp:058c2a1de99148d7af37df55b260d448
fn:68b6b98cfe6447eb89dcf310f4dfdbd0,F1,False,ma:e52151b173104c37ada2be05f07cd3cb,comp:49bd09818781415b8deb687ba3ae48a3
fn:68bc1bb947514f549c5489c6d8e66c32,F1,False,ma:09a88246b4704601b6e6368d800a0f81,comp:3a47ba3602b7462e9a18cd30af2a56b0
fn:68bdbbabb60e47cab05dcfcd04c90105,f1,False,,
fn:68e75e5e69314e8db177ae0aa05b32cf,F1,False,ma:5f31ea8ec68545a0ba6161e9291b3f61,comp:01f8eb297a934c26861abab9d35cc545
fn:69125edc63f640a4a1b28078c623562e,f2,False,,
fn:6924c71806bb4501803de4a0f5cfb1de,F1,False,ma:89e11643ec0345f09cf66d5e1d74c436,comp:ed9d757670984ce08ae6cffd4f9deef3
fn:69563782314446818f7e08019acc6140,f1,False,,
fn:695b3a80b5094059b75fa9749cfa6424,F1,False,ma:58614a4b17de4e969a32ed10d3c312fe,comp:e159866626d048ecac8e9851e96e25ae
fn:695cbf1437a14894bba36d1244e99c65,f1,False,,
fn:69af114115f946d1833a4f7667330522,F1,False,ma:eb7004760ae04dad8ffea48260702f21,comp:f4ca7b895ce94f048a55b9eb721638e5
fn:69cbd49059a84de19d431a75dfe4f923,F1,False,ma:d4cd9a86e3e74ebf8bae87daddd9fa34,comp:6becd265359f4c19a36cf577955c6fcb
fn:6a4823f6e4884d13a79c854150875515,f2,False,,
fn:6a64cc2017994b54ac313c57d5f0317d,f1,False,,
fn:6a76ca6344c143e0943abb604a774032,f1,False,,
fn:6a7b445b2c90424c8eb046bf434e9628,F1,False,ma:25666381eedf432a8dc9544019496988,comp:9fea7a55b35640fc896cb6b995e192de
fn:6b0e5722a7e94d768110fc06a8d40908,f2,False,,
fn:6b15eb0f43ab4acbb8db536899bec7e7,F1,False,ma:56cb8fce27fd4cb1bf17a43621a6dee4,comp:5a308e245a36400ba7265ed10cb09880
fn:6b1d6b6ef8b342688b3103e466f2c03f,f1,False,,
fn:6b2383f7c97b421f89ce5dc7fb661da3,F1,False,ma:c929cf44536544469682636e9365d415,comp:57e68a059aa146369dcc9a963acb5632
fn:6b5364ad32d84a41b4d77478eca4f1e4,F1,False,ma:9c55c7db87624d79be3a3b1c6d239907,comp:049c0757ed17490ba6e3ab9237284884
fn:6b80ce83cbc54191bf80a894b2fe9c02,F1,False,ma:8dc9af8533be46c7a4d5e419a791a3ca,comp:746dfdaeb9df482aac27eecaa3f5a2ef
fn:6ba283bd77814067a289d12a7b3eab54,f2,False,,
fn:6be509f0b5eb430288319d112c585f2b,f2,False,,
fn:6bf09a3b9bca4d8f845bbaa1db4061e8,f2,False,,
fn:6bf3eb0f8dd942c2977da778e007c424,f1,False,,
fn:6bf77df284094835b7e3fc68205dac13,f1,False,,
fn:6c4079a589ab4041ac0f1fa69a86ac87,f1,False,,
fn:6c5a25995ce4445a977846daf5597ec2,F1,False,ma:9d6344fecb174ecaaff3fafe8b81505a,comp:17182016bdf440efa8f972a8bf80a634
fn:6c76d668249447b78b8ca3126599a29d,f2,False,,
fn:6cc31a4aec024324b3fa9bbce7da28f7,f2,False,,
fn:6ccd218044734263be03befa0e1a7d2e,f1,False,,
fn:6cebee05c1e8420bb03288e5d2449287,f2,False,,
fn:6d4fb08b986e4082aa44f879d7195d2c,F1,False,ma:ef17059948004c4eabbc17a8de84429f,comp:ac590979929f4dfdab2afde61587e1c0
fn:6e26a3e156a34867a705b1b405ac90dd,f1,False,,
fn:6e62f2e965854700a36cdfc92fee58e7,F1,False,ma:bfb498f3d9094c4f852ae8f8ebba4292,comp:57e18e080f4c4eeea689f75412dcd78c
fn:6e918f0d528f455c9ade0a6a14429585,f2,False,,
fn:6e91964a4317463b893f790ea41b29a2,F1,False,ma:619187277e2d4be385d47122f98bde42,comp:5630665d21724d098c3edf52b538729f
fn:6e9d1b1dfda2492c860a48b81a480d25,F1,False,ma:8dfaf63944de49eba41a5af251b83389,comp:ee2fea9c87664337a96ec426aa33f7b6
fn:6e9fdb8a21f64156b8e4a0f7de81d93c,f1,False,,
fn:6ed23e06eb574930b92a39ecee58509c,f1,False,,
fn:6ee769b3861a494897677bad869a7a84,f1,False,,
fn:6f00ee97bd084848a799bfbd39ada630,f1,False,,
fn:6f02e4b891c64654ad9751d79f7ac883,f2,False,,
fn:6f03954465bb41c0bf928f720cab4c7a,f1,False,,
fn:6f1550f9c076470480b1971d636fafba,F1,False,ma:4dd80f1eb04a49748bb5d4f396c4cef0,comp:0f970266d4d54aee805afd1f6570648a
fn:6f22f3fb1abd4d0cb326dd7ed7358a6e,f1,False,,
fn:6f5ad32fd00c40ba8b09ad30f75e8a2c,f2,False,,
fn:6f6387496362403ea27e838b409049ba,f1,False,,
fn:6f949aa7ae9743b89ab6c17d8dc4de75,F1,False,ma:efe058fd39554f7e9d258acfde6aa69b,comp:70e1c6165a0e46b69e1c1c6d20fe3e4b
fn:6f99891a0dbf4aae86e4919bc06a1415,F1,False,ma:335c761362b14f7581d6e0a02ff6218f,comp:fc6b8904afd748499b04bef158f57713
fn:6fcb311cdec1415e83d7a3d618087c20,F1,False,ma:adfa12e7adae4ef38227c2b0b8fac92c,comp:35bd60d9a0fe426195ab4c87eef6f5cb
fn:6fd98243caab4c3c8b73e42baa2c4ab8,f1,False,,
fn:701d5a1b4ac9407bb327a79166927707,f1,False,,
fn:703546a9d96143ae9dd45c25361eac24,f2,False,,
fn:70384df53f7e41dd9670aa228b2a9b78,f2,False,,
fn:70a01b6ec68a4299b5153a407aa41819,f1,False,,
fn:70d56950cc66476b83aaf03b13140690,f2,False,,
fn:71064cad7e1f4be18e8ef14dbae21b08,f2,False,,
fn:710c0641a0a34732992b71b6a2a5f4b9,f2,False,,
fn:715dd60ce22145e6ab3ad98f94f1f5cc,F1,False,ma:14b78309eb0a4f8387f9b0fa09c36038,comp:2056bc03ade94e8999962aa7d8b6622e
fn:71a7aa53ac534dbd81327b3392f352c8,F1,False,ma:e9fe106ae9bf4a3f8b4910b79c69f0e0,comp:97b14ac8a6534101952e6ce676b473e8
fn:71b68f986f87442e9c5660eac3dd811f,F1,False,ma:35f8cf66317c482bbe16f3886104da6b,comp:e4da0dfce5744993ace7c1bfa49e1230
fn:71b9587ad838417e9643f3917dacfed4,f1,False,,
fn:71e247a2305e48afb29299c13279b1a5,F1,False,ma:ce2b8d0162154416aee4e16364085909,comp:83dd86bdd2be4dc0bb2a2c3f3ebade7b
fn:71f43f8abdb14bf5b813c1695d0be48c,F1,False,ma:e4f9e9bdf2b64c4497ce91f82a2c72e3,comp:5ae478d892704e2e833bb863e07632f2
fn:728f032675834199bece9a9065b438fb,f2,False,,
fn:729e66804a564613beb86c49652b89e1,f1,False,,
fn:72a505bfd5f342d79af047e806a84df1,F1,False,ma:6a622d4d036d47babbdfd8e2533b2d32,comp:d61baa34ae1b402ca0c3106fc16a687c
fn:72abff65bdf749a28090fe5502a018e4,f1,False,,
fn:72c480e8868a483ca22ce07e2ea6d238,f2,False,,
fn:72e5057212e141d582c8b047a885085d,F1,False,ma:7453c696a5554a099803288351c751e9,comp:052d98de492b4a3b99be8b45f973c398
fn:72f22e14f8f64a04a191c132ae3603e7,f1,False,,
fn:7340a80fa704446a8b266e77c74e7f9c,f1,False,,
fn:7362787b64c0465d9015493755879781,f1,False,,
fn:738b6159e2e049738a04c780977a4dc9,f1,False,,
fn:741901fc85e54109847cfed596cbc529,F1,False,ma:0727c763a75c48a183429dbcfb8c07d9,comp:2454d4c917e14ddbbd4ed9f3a8284b30
fn:742ddc45942d4425a89d2ba24464e1ef,f2,False,,
fn:743596ee18e24f50ae86102c6846c7b2,F1,False,ma:e9fd2a493b5540998cf547ed69e1ea78,comp:12e5b9cf80864264ad8c0557a7a6b653
fn:7468095ae8c04067a7a186df1af188d8,F1,False,ma:61d6766cb1474d5c86378a0e57dddf5e,comp:7cc9150459a04443bf3a6e1c2bed8f64
fn:7490bf64d9574aabbf16cb836f17fc82,f1,False,,
fn:74de84c18c654fdfb37cf8df89a97b45,f1,False,,
fn:74e9e3dc3a0644b8b47c50170de43d1e,f2,False,,
fn:753704021e294888bff6c55a3ab902ff,f1,False,,
fn:7561a0675394408eb876adf90ac2c0b0,F1,False,ma:e5b87a09683b421899153ac5f0fb28b6,comp:561a23903fc34e739217ca6caae4ba6d
fn:75af289b470a49c9b6e65a1802456ee3,F1,False,ma:99f4d40516c34e64a13f7ee8cad018af,comp:23ea526b04d3417d857088af94e2a6fd
fn:75bd3101cef6442fa18f6b335f9b9d58,f2,False,,
fn:75c134d8a43f44c2b287f96690af8876,F1,False,ma:0d29c289a72b42cb8688370ea63176f7,comp:b5591879e726447abff7428cfc7a6f24
fn:75c73ccaf89241d39484ec04bff3d634,f2,False,,
fn:75df644b02574f25aeb32c42316fe26c,f2,False,,
fn:764616fa1f36420b99bbdda3e78e112a,F1,False,ma:dd67b333e77e4cb3819eea0cfd6e786d,comp:ec29c9cdbe6541208d91a3252da7444b
fn:76512c8dd9e24caba1a108e44c3a1ecb,f1,False,,
fn:76685423aef1440ca03162782823341c,f1,False,,
fn:766d1462d7f34e61a1fc067587e54017,f1,False,,
fn:7670a9157b1e465b9e9469a191d42db8,f1,False,,
fn:768df46fc5164fcf925e3b15658104ff,F1,False,ma:2c842352090e451faf767b321072f72c,comp:c21d925a3dac4c0ba205895a79f8f407
fn:768f07c425854093b31eb3b6b77f8287,F1,False,ma:f6ffe5ba865e4f9fba53e542d4fd4b55,comp:fc769c9def4642cd894ea58a765ac1cc
fn:76d8e31177e6439b952a84f8f84548cc,F1,False,ma:547ec309e8624a3aa1951a6ec57e1e3e,comp:dcab34bec1ae4677af209a1652ff0368
fn:771d7b30f37c4eb588b45d068af9f9ab,f2,False,,
fn:773b3be22add40178ae3954e676db56f,f2,False,,
fn:7746a6e900d54eb5b9e2fd47681ff5ef,F1,False,ma:aa3b2111df9044778c5f007e84aad390,comp:a0e5aab99c7446009c50ac7f6a423cd3
fn:777e7b2c6e754a0a9c055bb063ed24ba,f2,False,,
fn:77afcdad58b2455f9d33062cd51bd31e,f1,False,,
fn:780efd71fc3d41d7a338c3231b812109,f2,False,,
fn:784058fd20ab44b9bea0a6d0be87cda3,F1,False,ma:cfd3c805881140c4b21be0e5a9352692,comp:25fce8710a07441a9e245bee3054a3b6
fn:784436822075495eb4c3786027dafb97,F1,False,ma:ef7d913740b14b02818fa3f5e3f79d67,comp:a23f412e004049de83548fc98568b2f2
fn:792aaf7ec16f497da5575f7399c7c1dd,f1,False,,
fn:793e3c673eef480fa34b0079a4a210e2,f1,False,,
fn:79af3d7d9e2d4458b5ea71fb33d746e1,f1,False,,
fn:79c5bc0ca02d43b289d64972a80b24d9,F1,False,ma:47e98843f0b143c5ae5ead5137b68527,comp:fc8b9dc95d4348d89bee7a04ee110a41
fn:79ca023118d24b629f534b0b34431c63,f2,False,,
fn:79f21cd54ce246b1b2a966e5d5cb0cfc,f2,False,,
fn:79fc0914b1774a10b9bac001e2ba7fa0,f2,False,,
fn:7a30415346a147a18c30f86aee7096f9,f1,False,,
fn:7a3843b019d44780acd94cfcde4eaa4b,F1,False,ma:16a540a02ced4de9b51094d42694c298,comp:506ee6ce821d4648a55b424750252348
fn:7a53cfb113a84b589fd04f3f3e9f0e12,F1,False,ma:5992b0720d364ddf91ae553288a40c48,comp:7d911d62cdd0461b9634f93ad3391e24
fn:7a58d06b4abf4877b1d73eaa0c53ab81,F1,False,ma:dc0fac7127d8483684a7cc08492e12f2,comp:8fb94bad9e50483caaa572af84f1557e
fn:7a7e30d426ce46b892b4a8123b365d64,F1,False,ma:89e40455520d4864a5efa341743639ac,comp:0b7b9e32b01a402395c874fc0896bf48
fn:7a841cc7abb94e24812739aff229c541,f2,False,,
fn:7a8adfb3b6f04c199c547b09aa8aaead,f2,False,,
fn:7a9dda658ddd499fb93be2a2f73c5330,f2,False,,
