uid,need_date,device_id
tm:625a7d6a7540486498458c583a768b02,5,dev:ec3afd103f9142a5babec6feb913a899
tm:62a1834e780b4b588f9d877959118e98,11,dev:d4f954bc5fdc4a92a4f0aa0b641ca638
tm:62bcfe3be88141c7aee9f226b30bebf7,2,dev:52a62776eb734f8d9245af1821e972a5
tm:62d112a06c8645e9957bc3e05c1b0563,5,dev:b1996b9e9011472b8d22aca160a15bb5
tm:632066207675427fbaca8d51897e0ff6,5,dev:e8460aec30ba4e58a85b1624e7bd3172
tm:63738f68316f443e9b480634b8483d7c,5,dev:2c6b980af9ad41ec819fdf2f0159ed8c
tm:638942aa57b84ef79400752a00d1471d,5,dev:a94d9fba39c645d48f1cf7013981fa93
tm:63ce2d6ffcf746888b5081dcb3807d95,11,dev:d4f954bc5fdc4a92a4f0aa0b641ca638
tm:6405dee820464caa9658b0c52ca5f902,5,dev:bf9a69b0fe484f2d8d69952e5de5b69d
tm:64128e69eb354dce81551d1c9f19b338,5,dev:5bec77e441ba439e988a6eeda57df83c
tm:6474bfbd38364b2bbe7dfb51d05ce158,5,dev:f93994995c26487188beaf22d0d238a7
tm:655108c0944f4f4384c0197f965e5796,15,dev:50864435b2e34f7b99c36c62df159def
tm:656733ae01734863b152d227f0551f22,5,dev:2a3d460bebbf43c384e9e0ef0b3b98c4
tm:656cf2a0a1a7413e8221985ce1df84d1,135,dev:405e6a7230e5412a9519a0f46120718b
tm:657524a2a47d497d9b3c495fd357bbc4,5,dev:863533f0a4bf42659256e52d3e944385
tm:65c3fe22a3694ecab0b9f257856fee60,5,dev:1cd2dbd42c2549bbafa349596f1247ab
tm:65eef750d1844f60beb8e3f23612540d,1,dev:bfff694c10d34a0e969c5e7cbde24a01
tm:65f89eb5a9be4e5cb4db7c1a969e6e20,5,dev:86d17abc4c1c4909a94a54ac619cc7cf
tm:65fae25aa2634d79a3cfa5cf38e4b91f,9,dev:251c493355ec4ec98dc3d92f8025b0b9
tm:663e7b0ad20841c9802eb067bf8f4f57,5,dev:18ca1087c9e745ac994c80f487f65c6b
tm:663fb4a77ac94ab5b0c59aff900d7003,5,dev:b4091cd878d1487fbc15d560cf69ee21
tm:6654ba74c2c2466c8d39f4f8eccfb00e,5,dev:d7d75a3a8b6d41d0ab65b302dffc37f0
tm:666a97ebd0d24a9188f2e3fe90b79b08,77,dev:e8460aec30ba4e58a85b1624e7bd3172
tm:6689aa622cd04de784b9d5d748445ea0,5,dev:f2745090d4c94e009c4fbd125e721ab9
tm:66ba9cb8560441279a19596d27d57a6e,29,dev:0a3140dee2c54ed6ac7ef0493658457a
tm:66f1a8748c8b4ac1bf468e049db35b68,5,dev:fb0939018a984eb68f713c17290f9a1f
tm:66fcbd94fa2345b19d575a6f7c53c7c1,5,dev:6c489002b9ae40febeaa4b8b593da8da
tm:673fd42cff22455ca42853c94b5c0e2a,12,dev:420ba8a43db74940a4d2383ea155c5b7
tm:67dc5e8fc2384d048e82eed3a024fc4a,5,dev:fd9f549b377b495bacb3721a3091d704
tm:682d60d8513f4133a0c8646d2d754658,5,dev:7a6fe5239f754ee79c6b215097d26f74
tm:684cc046da084cceaa5bfc6354a58dc9,5,dev:30e12531f85b4cd28206114694b6aa07
tm:685da689482047ea81b23a313d6d60c9,11,dev:c8b185b5da8f4bafbe1ae9f54c41c242
tm:688e891573f24fdc8568828a6c6f1eb4,5,dev:4045a82da8224879a6c69aaac7e6d9f7
tm:689e7dfb4192408e8d23764f885c9809,5,dev:2433dea333a2470bb2f82141af3b3231
tm:68a6e5a9adfb4e6c8fd4f40859fe3ca9,5,dev:2671cc43d8d34f9da2fd120662b8e1c9
tm:69015eb0dde744e5b5ff92d20955b50e,5,dev:716980a3e9e64cf39eaca387f6b52818
tm:690c0f5d29bf45c88a0d15d7cbec6b89,5,dev:c2748734450b402ea4a9eae0c18bd4f5
tm:695d4a6c06924ef8b37e8384ade0f4d5,5,dev:6bec29c53fef48de8bb1e33f2df8c638
tm:6964bd01500343d9ae50c9b494a81ce4,5,dev:24269442c6814d72a65d3f8ad17e162d
tm:6972a02a97bb49399080340c02b0bcbc,11,dev:88e96236294e4ce381b9ff71fb525e8d
tm:69916f2ffe414fba8c943cc156c20a92,5,dev:79cd35a28aad46f38224fd919b0f6462
tm:69d73b7c08fd4185b4ffde9100ee821f,13,dev:1d961bfdd0f3407a8e63864683291e33
tm:69e31ae57196491c997985fbf435ce9e,5,dev:b4091cd878d1487fbc15d560cf69ee21
tm:69eaaf8b15544ed49b904afc2361f097,5,dev:8bbe2cea9e8d4855bad2597bf8de310e
tm:69ef4affb0dc44968c2cd464e2c5d5ed,5,dev:93a52886932b4333b78bc3b923cc9f8b
tm:6a4871305b2d48609e2168dcc87a637a,5,dev:8eff659b8aee453fa37749ec252be5f3
tm:6a5b4d1aa27e4f44babe4c77b50b4359,5,dev:423e668132374bd39dde5f25ed48657b
tm:6a62602565cd403784de8ac5fe158d11,5,dev:ca362e13605d4e7e96857fbd2dfc1ee0
tm:6abf24da95a34289b5c25422f9e747a5,5,dev:ed7660b826ad4a82b22affa29e8e3551
tm:6af967df77ad41d7bccb3add361a573a,5,dev:e8abad35cf1848e8a31875bf26d2b314
tm:6b1adcbdd98f410a9c3912346449004e,1,dev:bfff694c10d34a0e969c5e7cbde24a01
tm:6b27f08597f74bd1bbd0960abeb34bdf,13,dev:b3b3da7fcf894d939fd3b57f4339a0bd
tm:6b2d8df0e18844dcb93844ea6c4329c5,5,dev:e4a991bc7d374490bdc87b84c2b4cb2d
tm:6b59ba5e73794fba92d5e42290225f3c,8,dev:6748be10499c45cabfb609231841d7b6
tm:6b89df96d21a4ccb923179d233aadab6,5,dev:41b91f1f3b504907a92fce4dbfae8b08
tm:6bfefc5fd6be4d5aad3533bf6fcc46c3,29,dev:e120b10631a14895bf001ff4a26f9a3b
tm:6c042c1e812e46408a85585d82fd7df0,5,dev:ed7660b826ad4a82b22affa29e8e3551
tm:6c082d7544ec4237ba066b80655fd142,5,dev:6c489002b9ae40febeaa4b8b593da8da
tm:6c09e4a5958a448fb0ea6d5eac29facb,3,dev:25331ff39f0a4bff96318dc19d9c398a
tm:6c15006a46cc462bb0b2b94dc113fc01,4,dev:274b4314571649ebb0cdd85f1cd1fb4d
tm:6c18ba317b0644c7a894362a05c05f09,8,dev:cd21e73b9cf247629fc186bfdfe3427d
tm:6c6902519c854dbbb62935ec813f290a,5,dev:776e117af1b34d0ab25b9039460f835f
tm:6c70fa07147347c4b1cf8ff349e10ab1,5,dev:aa938ed96e9c4041861e0ab64c8f9fb3
tm:6ccbc94635024288a5053978f7b2b5dd,5,dev:8c6764fbce024b59b5d7cefaed7fbf43
tm:6d1084e3ca2c47479e83c17a2083b2e2,5,dev:e242dd9804854fd2bc900ce3e64b8ca7
tm:6d27d9d774ff4111b0d922fb2e647ae6,5,dev:c316590836e74dc0b72fb66834aa446a
tm:6d3fc078a7224c94b5c66ae54214481a,4,dev:50e607c95eb543d7889e86930e927548
tm:6d5009e8388443fd94ec14b87aadb43b,5,dev:941a2f0520ad43bf82f1787ded4bfb8c
tm:6d6e7d32680346afa715c8153dd51070,5,dev:b168ab839b3c485f91c3f29afbd2004e
tm:6dacc366abde4b8e8c48ac4f0f728626,2,dev:b4d2029582a64acf9358d31aa303238b
tm:6dc9ed74c93f43c1a8106f13b0e83454,8,dev:6748be10499c45cabfb609231841d7b6
tm:6dd5362b3ed943b3823d4e851f6bbfc6,5,dev:a2c955c34fc8489284c30e174b538ef3
tm:6e2bab05b5f64849bc5b369e4d3867bf,5,dev:fe32b6ad7ba64dd08f7a4cc5a4d559aa
tm:6e2bce0cfb854805816e08d217e00fc2,15,dev:432a2904f93040b88d7737029dbd5509
tm:6ef6375ca2bd4f47aa31b9c4c012c1d2,5,dev:858679241aab4f4f876e6819fb69ee5a
tm:6f095e6f5884489dab467e5e12cd7012,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:6f468d2297b3454d804664ed751df88d,5,dev:6ac5389e7f604be987721262c60a89da
tm:6f4b4b1ae63445838a236160d0c9c865,5,dev:2e69eb42e7b24e7c8ae287641236b4e9
tm:6f69951b8e644e2288b066f5579f84fe,14,dev:cc861ad66a47430fa476e1d98baa5156
tm:6f87a31b25574819971f6d543c0fc227,5,dev:80d918cb73cb4d9abb6b0690df87c1b4
tm:6f88bb6975b64489b0cc6c4946ad5256,5,dev:bfc747f640bf4bd18cd5fde8edde7abc
tm:6f962ff3b7e042b8ba28c55577c144fa,5,dev:a94d9fba39c645d48f1cf7013981fa93
tm:70545f9b79f44ad098fa72eb858e910f,5,dev:ac25be4f26aa4f57af27d60242cac580
tm:707aa862074b4213906b0336c4d7689c,5,dev:926355796e9643248948aaa39a2bd088
tm:7115bccf68bd41fe915df5866aa037e0,5,dev:0c2fa121a593441f9273dd817d098e24
tm:71b651608761425cadc5270007d76c9b,14,dev:6cc4cc7e027c48f2b76197a261c9b6f3
tm:71e24edfa3a54fa29a280bf64cd5ece4,39,dev:9ab3c7bba32c4221861d7c6fc9f9a975
tm:724d27dbafcc4eadbe43b2011f5bacf5,5,dev:2542aca4f16e4f059f8fe5a64fe7a7ee
tm:725fd6dfcdee4afdbaf3fd61d9749d8d,5,dev:3f6e7a494f0a41059ea1510cb00e3f59
tm:72b2a98e2ad243dc862f31a46f6a1692,5,dev:dbaad5748c2b49e2b9fa2a07a4ebcef0
tm:7347d1b90fbf48cb8894ba66534c47a6,5,dev:761e095979f14cfbb5e100880053e7ad
tm:73a806c491a04115b0937b375cf55ee9,5,dev:338bf98b77ab473181d0f0f07cde043c
tm:73d959d6cb124a7d8df68cf49f461f40,5,dev:b7d2cf9b963b49f29d309cd645bdfe6b
tm:7455790dd72549b38a3464cc4ce8c3f5,5,dev:17390a579be74e3a8e3138c59b33bb01
tm:7474c8cfba7c4f87b72c23f7a3899aec,4,dev:83d90b14226641b9bbcc3911e8f8dc37
tm:749cd6b61323464bb295a4551539799e,5,dev:8b0a2d7a3b7e4666a8219fd518683aee
tm:74df23a6c32e4e1a89dad944a8c94101,15,dev:4d839c5c2be94e52855e584a9b88a624
tm:74efac6260ad430fb7e0ca90563d54ab,5,dev:3f6e7a494f0a41059ea1510cb00e3f59
tm:74fb3617f2a14e8e82804a85abe9dea1,5,dev:b4091cd878d1487fbc15d560cf69ee21
tm:75b5ba89bdfb4a84b3d644424f727e1d,5,dev:913b64b7d27b4e9ca08605a842013c0c
tm:7650e683bcf54c6386e2fe9e0c276e76,5,dev:66f86aaa442946ce8c32c27a9557c818
tm:7659335ec9a14e6890c92291bc2a2876,5,dev:787908f3f8914cb3b91e81c2e2f0337e
tm:768645ab875047a59627275d8a974eb7,5,dev:675c8e84b182484fbed904cf376e0ab3
tm:7686a9f83e3f4c3eb9e6125f79b72be6,5,dev:35c13c917ce04c41b14865be14227436
tm:76a16217e15b4ddfbde2f4d48919ae63,101,dev:79cd35a28aad46f38224fd919b0f6462
tm:76a2b84bf63e406c9bde007d0e54b2f2,14,dev:256e84e1fd014fd8a11cfb1518ba0b63
tm:76c2c7a6aca04ad49924bb96a3c2b4f2,5,dev:d9669bee30434d578123631df5ca4389
tm:76d0cc3fc39945ffba8296a4caa72ef7,5,dev:f0a599328dd94ab1b260c4bc7dab060a
tm:76d42f2037be4d04b90d4ae63431b96d,13,dev:21f5826901f04f36a4a0f90bdb24488b
tm:76ec1ddb761342bab5a9d3471334042a,14,dev:9749c1c57953436cb6bf67716743bb2b
tm:770e2e8693d14bd69451dd97f165c28d,5,dev:f24e8693d50c4e2d8039e546fe2b241d
tm:77342b15065c4601bfc8cb33ff195c6e,11,dev:e96ff349773546229dcabc18a88c1309
tm:7746e857652c49218a0be1f5d3acba54,8,dev:6748be10499c45cabfb609231841d7b6
tm:77b9d4b26e074a15b025ad743af9cd27,5,dev:c17b99f2346244a88272f49496884a16
tm:77c731f7ca3842f2a7798f6d1c439dae,10,dev:f4efd2bc30ef45b5a611d319292aca24
tm:77d5f96da70f4ca3b12f323708d1cf64,10,dev:88207a932bfc49a882f7320f263f54e5
tm:77eda0752ccf4b059022150532a308d4,5,dev:79cd35a28aad46f38224fd919b0f6462
tm:784f3a654f6e4ae98ce69c5ceacce7c0,5,dev:8c6764fbce024b59b5d7cefaed7fbf43
tm:7863533edc264f1c9a51f4d822e36a7f,12,dev:96801a63af094574b0ab26665863dc1e
tm:787be5f3832d4627a83a2bb219f01192,5,dev:bfc747f640bf4bd18cd5fde8edde7abc
tm:789b0da1aadc44f6b6bcf432e3d6facd,5,dev:bba4257355e94dce96b3ca07fadd7cbb
tm:792bb136e1784fad9ec6b3042e8835bc,5,dev:44f41a74ba5346e8a31b7eacd5037d8c
tm:792e9c98a0144f2091701db460c87d36,11,dev:c8b185b5da8f4bafbe1ae9f54c41c242
tm:79521be933ab4b5ab4fd943ae4751d8f,5,dev:657564d129e74e3d9dba60ae2b164732
tm:796c8f9adea843209473c9680ebdd921,7,dev:7d83977e3bcb4ee6886a6ac250b1f46f
tm:7993c0c31d894471b6cb588673f36b20,5,dev:3e91451878e342298f511a61aa7b78bb
tm:7a06917bcfc246e78dc352b84dfcb5fc,13,dev:7b3dc0693de549b8bce9c4c3d318a3bd
tm:7a18a923bf4443439c1ce18bafa3c57e,5,dev:e739e5b832c246168e97f4b1c796b6d9
tm:7ac95811709349928c92024c1128b533,5,dev:93a52886932b4333b78bc3b923cc9f8b
tm:7ad8f27f4de3414b916e7904c0e7ef98,5,dev:3bd9b311971041058c00922a95f9aaef
tm:7aef44c69df3469c9a955f0ec74ff164,5,dev:e242dd9804854fd2bc900ce3e64b8ca7
tm:7b237bdbd46e425e855ef11473b0dc6e,5,dev:8c6764fbce024b59b5d7cefaed7fbf43
tm:7b37b67a606e4eefbaf90e6f71dbc26e,5,dev:ae1dc92124c045acb57136071723a2e6
tm:7b77ed8b434649218c161d448df904b9,5,dev:8346ddd283864090b5190ac5ef0ff58b
tm:7b841744bf1547849530d50402c44664,5,dev:0a3140dee2c54ed6ac7ef0493658457a
tm:7b9440f0a7de4fca81f3eeb45ee5cd5a,5,dev:396d0424727d4c86b28c9f7b5a19a294
tm:7b9af968704e48c88ab40adfcd4725a7,13,dev:7b3dc0693de549b8bce9c4c3d318a3bd
tm:7bcab0fdc4f941f99c248aa87c875273,5,dev:6c489002b9ae40febeaa4b8b593da8da
tm:7bdd4ef25ebf42258b2331bdbd09294c,5,dev:143525dce95e434299796fda2f9a6cea
tm:7c8b18088c0e4669a18abc4783472a98,5,dev:a7b97207c765407ca91e1f41e7bd3137
tm:7c8b8a6cf1714658b334e15a6d346142,5,dev:bd6f24e059ba429283626a5f0750fe31
tm:7d1f0eea80fd42f7bd383b38afaa5de4,5,dev:ab2ca95dcc0c4b2d803a7e27ceaa9dc0
tm:7d2206b76deb41c69df09ad90f3c02ac,5,dev:863e088c5662478d9e339f21ae198103
tm:7d53c544176042c6ae83dd6b21f641b2,13,dev:bc6ebc26721d44398e9c056697a1772b
tm:7d5c06a627164b7eae560595f9ddc98d,5,dev:b4091cd878d1487fbc15d560cf69ee21
tm:7d95886219324198ac5dd92f264dbfe1,5,dev:8346ddd283864090b5190ac5ef0ff58b
tm:7db3154afa9d44c6a1d902c6d36dfa40,1,dev:6307a7de5e424a96bc05d86ce8baac57
tm:7dee13cebcb246d88c751f47fb6da8bd,11,dev:c8b185b5da8f4bafbe1ae9f54c41c242
tm:7e0e1dc16f05460e88af1628b9276959,5,dev:f6f542cdba644587b02ebf01bfd09666
tm:7e11cf2d48a34b72932c7f69622eb655,5,dev:b4091cd878d1487fbc15d560cf69ee21
tm:7e14c183d4594c3c9dd97411e58f30f1,15,dev:343e96f430e14b619924e8d38d24cb08
tm:7e160b19fd6b4707a2307522bc617daa,5,dev:8c6764fbce024b59b5d7cefaed7fbf43
tm:7e6929a7606b4c2697812b084f3fda10,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:7eb787c0bf974a669c7d85e989ae1642,4,dev:e0336a6a86ee46968eab33df009736f9
tm:7f2b1974571447ec8f64b0db8715b809,15,dev:53f43ba24515480e9dc4691fcbfa5f4d
tm:7f49042a135f4ceba15d7692b727412e,11,dev:c66b573f23dc4683a009a40dc6540eb7
tm:7f8d4be03e394eb6aedf46918f3f94f1,5,dev:bfadd040198f4ff89772b2bb6722e3c5
tm:7fa4f6220ed14b208d02f731e0e5c13d,5,dev:173f26fc3ebc4259bdd3ffdc774cb424
tm:7fb9346807c14b7a9991970446873fdf,101,dev:926355796e9643248948aaa39a2bd088
tm:7fd475c6b7e54ad7845b8a6070cf7018,5,dev:49b305c995954a639960ee2ac3599191
tm:7fe75fd32bf9490fb0f57d1fdcef00bc,12,dev:420ba8a43db74940a4d2383ea155c5b7
tm:8001d69863a048638413d81e53764b89,29,dev:6bec29c53fef48de8bb1e33f2df8c638
tm:801a73ce63904a3ca57849dcfcb5f764,77,dev:d2e6bb3d9e854ffcaa8c93d5b2ce207e
tm:807af061aacd43c88ca85976d8f742ec,5,dev:8b0a2d7a3b7e4666a8219fd518683aee
tm:809c9be732c249c8bb0321dd0033b179,5,dev:78717df06ae74acaa4058747ac8bf5a7
tm:8124ab5c63e049ea85b1c0c70926dd39,5,dev:0db18ba9bb2e48cab91ecf0d68cb3dff
tm:812d85d1343941ee9e5666ccec7d6994,135,dev:405e6a7230e5412a9519a0f46120718b
tm:814a57a56952438bb6547f9959bc2e37,5,dev:7e7c696667684a80b8460e2ce2e281e8
tm:819d8426ba4a4fc4a8f854b423e48d9e,125,dev:f0a599328dd94ab1b260c4bc7dab060a
tm:81bae3854c1148e58942b5a699b868d4,5,dev:ea4fd13e09a349ecb8631497100d2ff5
tm:81e36b2a1b234a3fb47015ef948aaa20,5,dev:0ec9067f037b44b5a5df728ba831465f
tm:82276f6af0ce48e7a07239254fc8533d,5,dev:685e83b5145b44f592f6bc5e4c576812
tm:8248759f9c2349a795113e9ad129ff3a,101,dev:17390a579be74e3a8e3138c59b33bb01
tm:82b4683cfa004030b64b57390c84b869,6,dev:49b305c995954a639960ee2ac3599191
tm:82d2cc811dbd41ff95d5724ba04881a2,29,dev:81ad2a1e2c114112b69e6ef393fdf31f
tm:83401ac8fb9641c4804053c11efe1aaa,9,dev:7d7b444a2ecc49e4a962f4cd4295ac9d
tm:83b18082bb4b492ab8be99490f435fdc,6,dev:49b305c995954a639960ee2ac3599191
tm:83f7a1509a0e44c9b04fede8ba861bde,13,dev:75d5b218f0f44a92b282ab8c6042f000
tm:8413ea060f734b528ad7bd90dce7a0a1,13,dev:7b3dc0693de549b8bce9c4c3d318a3bd
tm:8422c2a11cbd4f89bac34c1e50ef474c,5,dev:6a62c18810724efe8d40181135750c2f
tm:842b80c26f134bc1a81d7d7b250c53a9,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:8447d7406f8343879dbc568e5f6b15d6,5,dev:c21b0abe79f14ce9a41f3952a659b25f
tm:849dcf3cc4d341e2bcf892cfc8f00a03,5,dev:1d66b69b5c3e4a4793971bf93e18756a
tm:8570f3fa8ac14943a579b6064ad4e7bf,5,dev:cc0ebd28d79c4f8aaed9aa2cd00051d9
tm:8579299d12fe4097ba885e6d9d9c644c,5,dev:4a1ebdefd2164350931a510e9a9783fa
tm:85c7a4ac6d0e47ad8763e5bd3ee59ee9,13,dev:bc6ebc26721d44398e9c056697a1772b
tm:867e84d9f2504adfb33272eaf81746df,5,dev:2b96bf243fa347d7850db45fdec24800
tm:8685e12cce574289b5390335d16836da,5,dev:c9cb1765f7404ef4b69516a2067fa544
tm:86c39113d83440a5be569d48495243a9,125,dev:675c8e84b182484fbed904cf376e0ab3
tm:86d8a23021524d7eb804e45a32b14564,5,dev:1e81a3e8cdf54fcc9e6baa78d6826701
tm:86e5e43da04148e8bd0011f677260d79,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:870456f5e5314bca82a1823acc0f448f,5,dev:4045a82da8224879a6c69aaac7e6d9f7
tm:87297a43c54a4921b841c6c9f93b3872,3,dev:3f67c7bd7d564309987611608645df8e
tm:8772fcbceee84e699c7aa9945b96b126,7,dev:b6212bdd06d045e2937aad7b6d4ab667
tm:879723640bec4c60abbd0734ac5e892f,15,dev:fbef2d7b0ea844a5a5b0073f6c2df2a2
tm:87ac724852474545811abf6ff8a51ebf,9,dev:9929681f10844c58aca4da10653034bd
tm:87b35dfa498c4afba726a4705bc0f658,5,dev:495a9c765039470aabe1060be636b179
tm:87bb1075522d4adaa7cde200c485c6d5,5,dev:2a3d460bebbf43c384e9e0ef0b3b98c4
tm:87f936773a4340bb8e949a6a00761c7b,5,dev:4f5af42913344604b8a38ebe582d20af
tm:87ff60d0519045a9a80e39014ad3c91d,5,dev:46ffaa39545d456d8f4b9fbc59de8d8e
tm:87ff7bcafbe3458db41623d76cfc6654,5,dev:8d28027453894905b1f026a8b8685c62
tm:880a000bda334c57af0e3793028807af,6,dev:3bd9b311971041058c00922a95f9aaef
tm:8854c3f9525a4ecc9c9e90761c9fcc99,5,dev:e8460aec30ba4e58a85b1624e7bd3172
tm:88568a96f99a4a7db9dc63996e600a34,5,dev:655971b490a44e099853e9102cce6346
tm:8863125b8625476c978906fc310ea754,125,dev:330d0d88fa1d43dba823af96a49a7706
tm:888e0ecafa7440f2917476373897c1bd,5,dev:699260178ca74acd84ca4a92f08c71b6
tm:88bf1d3706bd431c9b52e5d67180f5a8,5,dev:a7b97207c765407ca91e1f41e7bd3137
tm:88cd03d1e40e4dde96c2b3385be6d454,7,dev:7d83977e3bcb4ee6886a6ac250b1f46f
tm:896e4886d09d4e259b024e0e39b9bca4,5,dev:30e12531f85b4cd28206114694b6aa07
tm:89b490f6e9b94f84a4f2115fdb770bee,5,dev:6fedeffaa0d2437cb085ed85f4b35f6a
tm:89c16934d16a4b03a584877c24bbe8c8,2,dev:52a62776eb734f8d9245af1821e972a5
tm:89df74b9c3fb48a6aa8e97d55029824f,5,dev:a9255532be9d4a10850f6b1b705770ba
tm:89e5a111aa5f4982acfac14920fd1a20,5,dev:a3c40828b518407bb3fb30482e15c543
tm:89f0c3821f2d4b3aa04859e4674b5d45,6,dev:8346ddd283864090b5190ac5ef0ff58b
tm:8a2f166244f44abfaf3f4a7f564661ec,5,dev:f0a599328dd94ab1b260c4bc7dab060a
tm:8a49bf88114045d69fc8ffe16f7db931,8,dev:391a681a1ef9484f90b85614913fdf70
tm:8a9110aedd9247639fea4370b46320b9,5,dev:e3964495711a497e812503e8c5338405
tm:8ac13b763aeb478d985a639db7c89925,5,dev:a2c955c34fc8489284c30e174b538ef3
tm:8af5515f0f16431e8a277d40b39d2fb5,5,dev:18dbf8a6a19b4a14aa17ca9d820fef00
tm:8b1516cec6954ab8afdbf2555f74c405,5,dev:d6157b92c4f0463abd3840347b6c0e60
tm:8b36a803e03c45e3824121130670d878,5,dev:6447d8454d434450859653573e53c218
tm:8b4a32c1ef6d41019e4722c3841e56b3,8,dev:3b8ab420b6e847688d7ba8a551023586
tm:8ba717c5db984bb090978688b1db2ffa,125,dev:8b0a2d7a3b7e4666a8219fd518683aee
tm:8be7051c40354fb79dca9552fc387f47,39,dev:934926d9b3354c8784d1d6cb5797b752
tm:8c0d3a08f8694e9dacde00afc979adbf,5,dev:903a292ffb444bce9160ef168acf930f
tm:8c1e305d92214517b693bc15442d232b,5,dev:c2748734450b402ea4a9eae0c18bd4f5
tm:8c2aca75566748e7aaeb31f88189c54d,5,dev:2252445782684f63aa08961ff10e07c3
tm:8c5449bb7edb408486a3bd5fc007dbf3,5,dev:73ec127a64674a68b1965539d343388a
tm:8c6e43f5c378488e8c194c29dd751012,5,dev:c2707865790d435abd63be0cbab09ff5
tm:8c9ce42d865e4757927986d7810cf443,5,dev:a715449e867d4b90aceb1a8ad797460a
tm:8caf7cade69645c9a2be5038bea107c4,5,dev:ea4fd13e09a349ecb8631497100d2ff5
tm:8cdf2770d95f4e57b5d4a82ed8e1dea5,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:8d2d1770d0264c83864f82d41bc39580,5,dev:554dbac5e0104938ae5d433059c961c2
tm:8d57576625da45d8861c87c413a28c29,5,dev:bd741d2f34f645cda8eb693c1ff5676c
tm:8dd5b1c69d714b319ec19aedc72e5612,13,dev:4fadecfa26df4527b6e4f7ca90e0f4ff
tm:8de7c706f23549d58db29bfa9b3072d0,5,dev:8346ddd283864090b5190ac5ef0ff58b
tm:8e18997b9e7446ecaf8f9ec798ca4497,29,dev:d39c34dac6f34b4b902d645c3b7441c7
tm:8e1b03eee0d34c98b735fd0af9cb52b7,5,dev:92b0b5d1404c4299b9eca34ba322f03e
tm:8e233d77e2684b3d87ac612950959f88,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:8e3e83266efb495297f465274a8d661b,5,dev:770b8b16e15044709160ba463115ccf4
tm:8e904fff1d7b4beaa5469b3a6bc14bbd,2,dev:52a62776eb734f8d9245af1821e972a5
tm:8e913eefafbd4f3f9cc3bc272c1ea534,5,dev:ca9b30e5bd98451b88ef8959cf095623
tm:8e9171b034464aafb12c1fd4026fbe64,53,dev:4d1be0046a6f4ad3bd26f96b88f5328f
tm:8eb430fd0cbe485cb7690c3697d32c44,5,dev:2a23d0c6882544ea9f375cbb90dd8230
tm:8f387b8c557e4165ba365afd266a0fde,5,dev:81ad2a1e2c114112b69e6ef393fdf31f
tm:8f70f8a373b94a2695528ffa0743bf08,5,dev:3ec0f5bda0094f1190560fe9f2d37864
tm:8f8f34791d104e5b8c6acf1736dc1dec,4,dev:50e607c95eb543d7889e86930e927548
tm:8fb75b76f1584035b0ea5773fd81da3f,5,dev:7711d85d02324cf5b2bf9fbbce4c9015
tm:9011a1bdd8ca40519f6acfdad2e6343b,3,dev:8a73cde126514e0aa410eb158c9fee31
tm:90b0bcb7425247deb2e0170d1c2a4cfa,5,dev:58d0c89926bc495591e2fc130955c5f3
tm:9106903232c640c581f325516104e18e,8,dev:3b8ab420b6e847688d7ba8a551023586
tm:9125cf90a48149d4a7036b55f154172f,6,dev:49b305c995954a639960ee2ac3599191
tm:91376dabbe9b472d85b8da55472b41f8,5,dev:3044193d4f7a41f1a029ebfba7a37ca2
tm:9179b8f0cc214fd19e12f498c5c2a829,5,dev:5f917e2a875441939493fe5bf4261735
tm:91b15afb938e4cf0b72df4fc85ed775c,5,dev:0cfa61b5c5214b80921982b05b7845bd
tm:92553bd891b746d2be45d9b7e749c3dc,5,dev:f6f542cdba644587b02ebf01bfd09666
tm:925662411b504a25ad221d0b503a33d4,1,dev:64700c7e74c247ccb6a62d6255bd27b1
tm:9261b61037b64870963174b004b64eb8,12,dev:3d1ac17baf124d5b88c422b0e78ec543
tm:92c052b1208140e7b57133c436169d48,5,dev:926355796e9643248948aaa39a2bd088
tm:92e5eeb728d94871a4de2389ee907369,7,dev:f2f45a0d21c9491ca8155b57fa2a4e4d
tm:92fbb200ba7743d78c391c81056e76e5,6,dev:2671cc43d8d34f9da2fd120662b8e1c9
tm:932bfc2b7a5543d3aed59619f7af48c5,5,dev:521936433f69469e8dddfc772fc4197a
tm:93378a659a924c92a75996826e294bfb,5,dev:30d59975458a431e8bab4162ecd611fe
tm:9340de93a9744c23b7657d76c8e1efd9,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:9349ff1295554ab180c174182e0fca47,5,dev:08e4c4ec266a4fb58e6fb3c517496ae8
tm:939d0104f7e045afae37bcd5b2938e96,5,dev:c8b0011154924846a12f9c2f7bc3c3f5
tm:939fcf1ead024bef9df81e1cd89eeb30,5,dev:7638af8be3bb4df3a9505a4aa0b601ba
tm:93ca1ce371624a968103b2a068312cce,3,dev:3f67c7bd7d564309987611608645df8e
tm:949638fa6ff14584971f2dd35ea5133a,2,dev:4e67d9f99c8646baa198e6e1bfd6c2bc
