uid,rule,problem_id
ma:d4cd9a86e3e74ebf8bae87daddd9fa34,FIFO,pb:9cce3cc298814c50b76431e7c558ab50
ma:d521355c85b44cab8d8ab49bc7dc3943,FIFO,pb:23356c9714e640d6b56306cd9ed58d46
ma:d5955293eaf3445ead854bd5e9370fd4,FIFO,pb:3db2b0fdd08644f88fdb469153a62b09
ma:d59c71634faf43a5840df5fcd40e93ea,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:d5c728c63d21445cbbe3fd100aca5ad4,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:d8d6eee03b734a768b929a745c03b2b1,FIFO,pb:c7f149c03e544bba81c804ab54f90c0a
ma:d9259f88bafb47069ded96b8e76d1ccf,FIFO,pb:f0bc65eb9ed340649c272ff6986b189a
ma:daa6f415350546c8ba15c97a3dad6003,FIFO,pb:75a644b8ed8c4ff4bda8b13350b8f545
ma:daadd683bd734b0293557caac302f541,FIFO,pb:a98dc31661e84c65812f2b02d99b2b70
ma:db95929e92bc4470a71f57f26ebed45f,FIFO,pb:21749b88ab5d448298dd4d71bdbb7642
ma:dba1cb883ed44983b374701a35f3704b,FIFO,pb:c979b34139bb4d45b9a2ba8f8961dfe0
ma:dc0fac7127d8483684a7cc08492e12f2,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:dcf26ea78d68446fa12deae740ac4435,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:dcfb7d9fa32a431b8ea20c493e93f821,FIFO,pb:7c2a1a9e43334c8d9bf19b1d8840b29d
ma:dd67b333e77e4cb3819eea0cfd6e786d,FIFO,pb:0711a60a24004315a5e003f06b18e68e
ma:dddb8f65172643efa442f55c9fc6fdee,FIFO,pb:a98dc31661e84c65812f2b02d99b2b70
ma:de3de6b71f9b42cf9b095fb5986abc27,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:df314c9a6b3c4520888dbc4504021924,FIFO,pb:b589dead27ba4cfa9420a2f10c4689b0
ma:dfe24299a358485a804230dd403ca640,FIFO,pb:7b602c63b1b84fddbd715a449cc5ed30
ma:e0502db34e854fc49a649614d2a011c1,FIFO,pb:966fc42fd9e447bfbab86ce00e970231
ma:e1e41634e17a4a1aa9fa010c132840dc,FIFO,pb:1c92f4f9e4aa431a9fe2371bc8a6416b
ma:e2d22d391e3c4ea1ae898c24d548aaad,FIFO,pb:75a644b8ed8c4ff4bda8b13350b8f545
ma:e3d88a97098946509066d5c88d12d127,FIFO,pb:c979b34139bb4d45b9a2ba8f8961dfe0
ma:e487ec4634c74b4aac915cf0d9a17213,FIFO,pb:20e65eaa7e3442a9b004262f5fccc80b
ma:e4beff3ef93344b680c57734c19f08bd,FIFO,pb:73a0360c570f4ad3aa93a00b5746860f
ma:e4d8950ebc6e4d398df8b848eb10073d,FIFO,pb:cc3a7b009e7b47c0bd967927c64e6ada
ma:e4f9e9bdf2b64c4497ce91f82a2c72e3,FIFO,pb:c7f149c03e544bba81c804ab54f90c0a
ma:e52151b173104c37ada2be05f07cd3cb,FIFO,pb:75a644b8ed8c4ff4bda8b13350b8f545
ma:e5414d3fa32846a0b0c951ab8acb6aac,FIFO,pb:22b7627fb8e34d58ab079d9353f46ed1
ma:e54209ba0f6a4a30ad9e4f456a07dc2f,FIFO,pb:f0bc65eb9ed340649c272ff6986b189a
ma:e5844305cf1f4b79bf0d827a8da67d48,FIFO,pb:ae65cbfcf390487e83830da4cfe038e9
ma:e5b87a09683b421899153ac5f0fb28b6,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:e62f96e609d04c97b10312c7827deb2d,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:e72b29bacfb145b8b0ea39f097f14041,FIFO,pb:6b24bf8425a8417ebcd7fc5502f5bc7e
ma:e7476daa9c7d4f07823376f999f1cad3,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:e870d1739a374307a0cfdaffafc2e304,FIFO,pb:7c2a1a9e43334c8d9bf19b1d8840b29d
ma:e8c9cab4e1dd46a787b82769cf627b01,FIFO,pb:f0bc65eb9ed340649c272ff6986b189a
ma:e901643c3fd949e2b460049c6afb96d2,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:e990cd866b094ac6804f1494170567a3,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:e9f81bda58fc46188601292ac692be20,FIFO,pb:b589dead27ba4cfa9420a2f10c4689b0
ma:e9fd2a493b5540998cf547ed69e1ea78,FIFO,pb:f0bc65eb9ed340649c272ff6986b189a
ma:e9fe106ae9bf4a3f8b4910b79c69f0e0,FIFO,pb:9f2f989121b246768b0a817a815c14cd
ma:ea0bb5a180444e6c995a2db4cdf89f6f,FIFO,pb:3db2b0fdd08644f88fdb469153a62b09
ma:ea718479ed844d0e8673238f6a8b8c96,FIFO,pb:ae65cbfcf390487e83830da4cfe038e9
ma:eaba9c15d3454e04a916dcd8cc2e25a6,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:eb21935dce3240a6a039a7fa21132417,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:eb7004760ae04dad8ffea48260702f21,FIFO,pb:9cce3cc298814c50b76431e7c558ab50
ma:ebbb18e00a9545269dfbb8409d85d34c,FIFO,pb:6b24bf8425a8417ebcd7fc5502f5bc7e
ma:ebc704523ab344c381fd2f356e47af2f,FIFO,pb:20e65eaa7e3442a9b004262f5fccc80b
ma:ec5c46f111fc4e5bab31c9a476e22a68,FIFO,pb:c7f149c03e544bba81c804ab54f90c0a
ma:ecf96f5e7e5c4188b038aee5ee90c41a,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:ede90a3692f24743bb007dd6337d099b,FIFO,pb:7b602c63b1b84fddbd715a449cc5ed30
ma:edf05f4fe20c46e1ac915c669407df9d,FIFO,pb:ea1c07c5c2784fb485becb572e27ed45
ma:ee312b257f1e480e928bdd62faed23a0,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:ef17059948004c4eabbc17a8de84429f,FIFO,pb:ff37c0935c9b4d88bf5c694798f88c10
ma:ef7d913740b14b02818fa3f5e3f79d67,FIFO,pb:ea1c07c5c2784fb485becb572e27ed45
ma:ef7eaec4f9bc4a909bda17ff71bf7b65,FIFO,pb:1c92f4f9e4aa431a9fe2371bc8a6416b
ma:efc4a3f513c74bddaef6b0f2c319cda6,FIFO,pb:11a117d6ad7d46eaa8c0baca175c90ac
ma:efe058fd39554f7e9d258acfde6aa69b,FIFO,pb:7b602c63b1b84fddbd715a449cc5ed30
ma:f079a7b36c9349aabe71d88574035d94,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:f114f6026fd64d35a497ca7bdf3fbb7c,FIFO,pb:0e69cd33f8fd4145974d44b6a8c8c28d
ma:f19312b8edc048d7b94b2c7c11d4ffb9,FIFO,pb:a98dc31661e84c65812f2b02d99b2b70
ma:f1fae4ee43074c4baa251b7bece7d240,FIFO,pb:6b24bf8425a8417ebcd7fc5502f5bc7e
ma:f21330ed4ccb4cc2b725a64e86276e34,FIFO,pb:22b7627fb8e34d58ab079d9353f46ed1
ma:f3d937b1ef6d4303abafe0068031b25f,FIFO,pb:c76e01b20c1043748bc423a1743c236b
ma:f3e40ce280464bb4ac0ee6598a116fb8,FIFO,pb:174644aa778a4d78a9d992369a2f7f94
ma:f492ece7665347a689115faa10310ce9,FIFO,pb:ae65cbfcf390487e83830da4cfe038e9
ma:f5ec2324ec234fdfa80670ed2e778f52,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:f6607dfede7a4d879f88a9bf139fccdd,FIFO,pb:cc3a7b009e7b47c0bd967927c64e6ada
ma:f67978da111d40f7978cd16e3f098514,FIFO,pb:2d50e5eef8664a48b6498bb07803397d
ma:f6c09c7d1f6343579b7bec005056e110,FIFO,pb:20e65eaa7e3442a9b004262f5fccc80b
ma:f6ffe5ba865e4f9fba53e542d4fd4b55,FIFO,pb:22b7627fb8e34d58ab079d9353f46ed1
ma:f7db3fee516945dea17471ba1561ca63,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:f851849c3e394d7fb8b5ca62c907c799,FIFO,pb:7b602c63b1b84fddbd715a449cc5ed30
ma:f90c852cbe0841a5bade72e8db042028,FIFO,pb:32db109d3b534e69a8d99a286c82f237
ma:f94cd2f0d0e340f8a23e423d9327874f,FIFO,pb:7b602c63b1b84fddbd715a449cc5ed30
ma:f9671cf3beea4a7896e10f0b1f06c7a8,FIFO,pb:b589dead27ba4cfa9420a2f10c4689b0
ma:fa317356bdf243f0a1bdb2b2550a75bb,FIFO,pb:2d50e5eef8664a48b6498bb07803397d
ma:fa411524245448a2bca538c15bb8012b,FIFO,pb:9cce3cc298814c50b76431e7c558ab50
ma:faea048910e344fc81b24c191eec6a12,FIFO,pb:20e65eaa7e3442a9b004262f5fccc80b
ma:fb4246d788dd409193c9d09637c3f684,FIFO,pb:9f2f989121b246768b0a817a815c14cd
ma:fbe84489ab7d433687ecef6a835f7de2,FIFO,pb:c76e01b20c1043748bc423a1743c236b
ma:fc1ed0ed64ae44c3815ee9eddec9c742,FIFO,pb:a98dc31661e84c65812f2b02d99b2b70
ma:fc5747197c654d0c964027608dff70ae,FIFO,pb:11a117d6ad7d46eaa8c0baca175c90ac
ma:fc747cd5e8c44c0c8941b191d7a7fb10,FIFO,pb:ae65cbfcf390487e83830da4cfe038e9
ma:fcb32d737f0e4391bf4564ed666ccf51,FIFO,pb:684dd49d6599496cb1a05404591d39a8
ma:fd080ed4a7994f52b5910e9f219e51a6,FIFO,pb:23356c9714e640d6b56306cd9ed58d46
ma:fd9449c36dd34c0cabf0599fa92eb9b4,FIFO,pb:23356c9714e640d6b56306cd9ed58d46
ma:fdc6b90d5cb84003a47a2c6b70993f44,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:fe81a3bb7aa14569bd43fefbaede3315,FIFO,pb:ae28c8341d6d4ac4b7005090083756a5
ma:fea6fc11fddc497e9b9e5cbf89a661ca,FIFO,pb:a4187d88b5584897973ddce26e7e3766
ma:fec111f49e274a07a9810e1603202ba2,FIFO,pb:66ff5ef020244d49af5633eac27a2a30
ma:ff3bce84889e4f9b8bdb48f5c5dfb572,FIFO,pb:2d50e5eef8664a48b6498bb07803397d
ma:ffe299d2da1b4edf88abdcd71b50a8a1,FIFO,pb:7c2a1a9e43334c8d9bf19b1d8840b29d
